CustomerID,Recency,Frequency,Monetary,Recency_capped,Frequency_capped,Monetary_capped,R_Score,F_Score,M_Score,RFM_Score,Recency_scaled,Frequency_scaled,Monetary_scaled
12917,128,1,594.0,128.0,1.0,594.0,2,1,3,213,0.6501490290150074,-0.7427443276359943,-0.48198864138912145
12919,8,6,1335.19,8.0,6.0,1335.19,5,1,4,514,-0.7567336297915642,0.20220665348367597,-0.2140003455510526
12922,161,1,405.38,161.0,1.0,405.38,2,1,2,212,1.0370417601868145,-0.7427443276359943,-0.5501870147629885
12924,88,4,933.7,88.0,4.0,933.7,2,1,4,214,0.18118814274615014,-0.17577373896419216,-0.35916504137267224
12925,4,2,694.05,4.0,2.0,694.05,5,1,3,513,-0.80362971841845,-0.5537541314120602,-0.44581407211727647
12930,78,2,415.8,78.0,2.0,415.8,2,1,2,212,0.06394792117893584,-0.5537541314120602,-0.5464195083980448
12933,24,3,607.53,24.0,3.0,607.53,4,1,3,413,-0.5691492752840214,-0.3647639351881262,-0.47709666815325874
12936,17,4,1063.9,17.0,4.0,1063.9,4,1,4,414,-0.6512174303810714,-0.17577373896419216,-0.3120892900563882
12937,15,4,1504.27,15.0,4.0,1504.27,4,1,4,414,-0.6746654746945142,-0.17577373896419216,-0.15286695052373078
12940,54,2,913.54,54.0,2.0,913.54,3,1,4,314,-0.21742861058237847,-0.5537541314120602,-0.36645418996358076
12942,131,3,683.9,131.0,3.0,683.9,2,1,3,213,0.6853210954851716,-0.3647639351881262,-0.4494839559564491
12944,35,2,604.51,35.0,2.0,604.51,3,1,3,313,-0.44018503156008565,-0.5537541314120602,-0.47818859418225396
12945,288,1,462.95,288.0,1.0,462.95,1,1,2,112,2.525992574090436,-0.7427443276359943,-0.5293717228791293
12951,8,6,1064.07,8.0,6.0,1064.07,5,1,4,514,-0.7567336297915642,0.20220665348367597,-0.3120278240216435
12952,5,4,1387.79,5.0,4.0,1387.79,5,1,4,514,-0.7919056962617286,-0.17577373896419216,-0.1949820312712021
12953,9,1,329.85,9.0,1.0,329.85,5,1,2,512,-0.7450096076348428,-0.7427443276359943,-0.577496012435177
12965,89,1,771.91,89.0,1.0,771.91,2,1,3,213,0.19291216490287158,-0.7427443276359943,-0.41766262820417455
12970,7,4,452.24,7.0,4.0,452.24,5,1,2,512,-0.7684576519482856,-0.17577373896419216,-0.5332440830680494
12976,211,1,738.6,211.0,1.0,738.6,1,1,3,113,1.623242868022886,-0.7427443276359943,-0.42970635536504564
12981,29,2,372.21999999999997,29.0,2.0,372.21999999999997,4,1,2,412,-0.5105291645004142,-0.5537541314120602,-0.5621765071873202
12982,242,1,390.54,242.0,1.0,390.54,1,1,2,112,1.9866875548812506,-0.7427443276359943,-0.5555526380312962
12985,0,2,1239.38,0.0,2.0,1239.38,5,1,4,514,-0.8505258070453356,-0.5537541314120602,-0.24864187960338108
12987,73,2,558.7,73.0,2.0,558.7,2,1,3,213,0.005327810395328698,-0.5537541314120602,-0.49475188272141657
12988,292,1,535.32,292.0,1.0,535.32,1,1,3,113,2.572888662717322,-0.7427443276359943,-0.5032052703233729
12990,31,3,409.5,31.0,3.0,409.5,4,1,2,412,-0.48708112018697136,-0.3647639351881262,-0.5486973673327037
12991,23,2,503.76,23.0,2.0,503.76,4,1,3,413,-0.5808732974407428,-0.5537541314120602,-0.5146162588912833
12993,23,4,414.76,23.0,4.0,414.76,4,1,2,412,-0.5808732974407428,-0.17577373896419216,-0.5467955359047186
12994,4,3,974.4200000000001,4.0,3.0,974.4200000000001,5,1,4,514,-0.80362971841845,-0.3647639351881262,-0.3444421182267499
12997,22,4,1226.89,22.0,4.0,1226.89,4,1,4,414,-0.5925973195974642,-0.17577373896419216,-0.2531578253325699
12999,196,3,455.88,196.0,3.0,455.88,1,1,2,112,1.4473825356720647,-0.3647639351881262,-0.5319279867946909
13000,106,3,534.85,106.0,3.0,534.85,2,1,3,213,0.39222054156713587,-0.3647639351881262,-0.5033752058311968
13005,173,2,513.7,173.0,2.0,513.7,2,1,3,213,1.1777300260674717,-0.5537541314120602,-0.5110223036832658
13016,73,3,789.89,73.0,3.0,789.89,2,1,3,213,0.005327810395328698,-0.3647639351881262,-0.41116169111764006
13023,64,2,689.9,64.0,2.0,689.9,3,1,3,313,-0.10018838901516416,-0.5537541314120602,-0.44731456649486917
13026,1,5,975.36,1.0,5.0,975.36,5,1,4,514,-0.8388017848886142,0.013216457259741913,-0.3441022472111024
13028,22,2,661.3199999999999,22.0,2.0,661.3199999999999,4,1,3,413,-0.5925973195974642,-0.5537541314120602,-0.4576480916301949
13029,30,3,1247.5,30.0,3.0,1247.5,4,1,4,414,-0.4988051423436928,-0.3647639351881262,-0.245705972532043
13030,11,2,799.48,11.0,2.0,799.48,5,1,3,513,-0.7215615633214,-0.5537541314120602,-0.4076942836282148
13032,52,2,1010.18,52.0,2.0,1010.18,3,1,4,314,-0.24087665489582133,-0.5537541314120602,-0.3315125570357337
13034,54,2,642.77,54.0,2.0,642.77,3,1,3,313,-0.21742861058237847,-0.5537541314120602,-0.46435512071557944
13035,73,2,921.88,73.0,2.0,921.88,2,1,4,214,0.005327810395328698,-0.5537541314120602,-0.36343873861198467
13037,138,3,881.07,138.0,3.0,881.07,2,1,3,213,0.7673892505822216,-0.3647639351881262,-0.3781942025998306
13038,80,3,908.46,80.0,3.0,908.46,2,1,4,214,0.08739596549237871,-0.3647639351881262,-0.36829093970771837
13040,8,2,676.99,8.0,2.0,676.99,5,1,3,513,-0.7567336297915642,-0.5537541314120602,-0.45198236948636866
13043,273,1,516.42,273.0,1.0,516.42,1,1,3,113,2.350132241739615,-0.7427443276359943,-0.5100388471273496
13044,291,1,560.47,291.0,1.0,560.47,1,1,3,113,2.5611646405606003,-0.7427443276359943,-0.49411191283025047
13045,99,1,305.28000000000003,99.0,1.0,305.28000000000003,2,1,2,212,0.31015238647008586,-0.7427443276359943,-0.5863796622803467
13046,30,2,629.31,30.0,2.0,629.31,4,1,3,413,-0.4988051423436928,-0.5537541314120602,-0.46922178440772366
13049,64,2,656.6800000000001,64.0,2.0,656.6800000000001,3,1,3,313,-0.10018838901516416,-0.5537541314120602,-0.4593257528138166
13052,212,1,348.15000000000003,212.0,1.0,348.15000000000003,1,1,2,112,1.6349668901796075,-0.7427443276359943,-0.5708793745773582
13055,78,3,1214.41,78.0,3.0,1214.41,2,1,4,214,0.06394792117893584,-0.3647639351881262,-0.25767015541265614
13060,253,1,307.53,253.0,1.0,307.53,1,1,2,112,2.115651798605186,-0.7427443276359943,-0.5855661412322543
13062,191,1,346.98,191.0,1.0,346.98,1,1,2,112,1.3887624248884574,-0.7427443276359943,-0.5713024055223663
13064,12,4,1119.49,12.0,4.0,1119.49,5,1,4,514,-0.7098375411646786,-0.17577373896419216,-0.2919898966948503
13066,24,2,470.8,24.0,2.0,470.8,4,1,3,413,-0.5691492752840214,-0.5537541314120602,-0.5265334383335623
13068,10,2,344.0,10.0,2.0,344.0,5,1,2,512,-0.7332855854781214,-0.5537541314120602,-0.572379868954951
13075,129,1,919.61,129.0,1.0,919.61,2,1,4,214,0.6618730511717288,-0.7427443276359943,-0.36425949095828236
13077,1,4,729.27,1.0,4.0,729.27,5,1,3,513,-0.8388017848886142,-0.17577373896419216,-0.4330797559778024
13083,4,2,303.75,4.0,2.0,303.75,5,1,2,512,-0.80362971841845,-0.5537541314120602,-0.5869328565930495
13085,157,2,416.08000000000004,157.0,2.0,416.08000000000004,2,1,2,212,0.9901456715599288,-0.5537541314120602,-0.546318270223171
13091,28,1,345.82,28.0,1.0,345.82,4,1,2,412,-0.5222531866571356,-0.7427443276359943,-0.5717218208182717
13092,70,5,477.83,70.0,5.0,477.83,3,1,3,313,-0.029844256074835592,0.013216457259741913,-0.5239916370144111
13104,3,6,1098.48,3.0,6.0,1098.48,5,1,4,514,-0.8153537405751714,0.20220665348367597,-0.29958637545948263
13107,44,4,1531.6200000000001,44.0,4.0,1531.6200000000001,3,1,4,314,-0.33466883214959275,-0.17577373896419216,-0.14297815022802896
13108,372,1,350.06,368.80999999999995,1.0,350.06,1,1,2,112,3.4734108045750944,-0.7427443276359943,-0.5701887855987553
13109,59,2,786.54,59.0,2.0,786.54,3,1,3,313,-0.15880849979877132,-0.5537541314120602,-0.41237293356702215
13110,31,7,1488.67,31.0,7.0,1488.67,4,2,4,424,-0.48708112018697136,0.39119684970761004,-0.1585073631238385
13116,138,1,501.14,138.0,1.0,501.14,2,1,3,213,0.7673892505822216,-0.7427443276359943,-0.5155635589561732
13117,21,8,984.91,21.0,8.0,984.91,4,2,4,424,-0.6043213417541856,0.5801870459315441,-0.3406493023180877
13118,19,5,1197.81,19.0,5.0,1197.81,4,1,4,414,-0.6277693860676286,0.013216457259741913,-0.26367213292302727
13122,94,2,922.39,94.0,2.0,922.39,2,1,4,214,0.25153227568647873,-0.5537541314120602,-0.36325434050775035
13131,23,3,1073.3,23.0,3.0,1073.3,4,1,4,414,-0.5808732974407428,-0.3647639351881262,-0.30869057989991305
13138,22,6,962.39,22.0,6.0,962.39,4,1,4,414,-0.5925973195974642,0.20220665348367597,-0.34879174409721764
13140,108,3,423.72,108.0,3.0,423.72,2,1,2,212,0.41566858588057876,-0.3647639351881262,-0.5435559143087593
13142,19,1,307.09,19.0,1.0,307.09,4,1,2,412,-0.6277693860676286,-0.7427443276359943,-0.5857252297927701
13145,39,4,618.52,39.0,4.0,618.52,3,1,3,313,-0.39328894293319994,-0.17577373896419216,-0.4731230697894649
13147,10,4,712.8000000000001,10.0,4.0,712.8000000000001,5,1,3,513,-0.7332855854781214,-0.17577373896419216,-0.4390347300498392
13151,295,1,1257.8700000000001,295.0,1.0,1257.8700000000001,1,1,4,114,2.6080607291874864,-0.7427443276359943,-0.24195654441261233
13153,5,1,486.22,5.0,1.0,486.22,5,1,3,513,-0.7919056962617286,-0.7427443276359943,-0.5209581074173019
13155,33,4,971.76,33.0,4.0,971.76,3,1,4,314,-0.4636330758735285,-0.17577373896419216,-0.34540388088805035
13158,94,4,1201.06,94.0,4.0,1201.06,2,1,4,214,0.25153227568647873,-0.17577373896419216,-0.2624970469646715
13159,8,4,1437.85,8.0,4.0,1437.85,5,1,4,514,-0.7567336297915642,-0.17577373896419216,-0.17688209186342038
13165,46,2,1021.48,46.0,2.0,1021.48,3,1,4,314,-0.3112207878361499,-0.5537541314120602,-0.32742687354975814
13166,283,1,417.2,283.0,1.0,417.2,1,1,2,112,2.467372463306829,-0.7427443276359943,-0.5459133175236761
13167,18,4,791.33,18.0,4.0,791.33,4,1,3,413,-0.63949340822435,-0.17577373896419216,-0.4106410376468609
13168,36,4,1319.19,36.0,4.0,1319.19,3,1,4,314,-0.4284610094033642,-0.17577373896419216,-0.2197853841152657
13169,63,2,712.88,63.0,2.0,712.88,3,1,3,313,-0.11191241117188559,-0.5537541314120602,-0.4390058048570181
13171,21,3,468.41,21.0,3.0,468.41,4,1,3,413,-0.6043213417541856,-0.3647639351881262,-0.5273975784690915
13173,4,2,353.65,4.0,2.0,353.65,5,1,2,512,-0.80362971841845,-0.5537541314120602,-0.56889076757091
13176,46,1,492.84,46.0,1.0,492.84,3,1,3,313,-0.3112207878361499,-0.7427443276359943,-0.5185645477113587
13186,39,3,1575.89,39.0,3.0,1575.89,3,1,4,314,-0.39328894293319994,-0.3647639351881262,-0.12697167165067189
13192,95,2,911.94,95.0,2.0,911.94,2,1,4,214,0.26325629784320015,-0.5537541314120602,-0.36703269382000203
13200,19,4,870.09,19.0,4.0,870.09,4,1,3,413,-0.6277693860676286,-0.17577373896419216,-0.38216418531452184
13203,9,4,869.46,9.0,4.0,869.46,5,1,3,513,-0.7450096076348428,-0.17577373896419216,-0.3823919712079878
13208,58,6,1223.9,58.0,6.0,1223.9,3,1,4,314,-0.17053252195549276,0.20220665348367597,-0.2542389044142573
13210,93,1,353.48,93.0,1.0,353.48,2,1,2,212,0.2398082535297573,-0.7427443276359943,-0.5689522336056547
13211,10,3,1197.42,10.0,3.0,1197.42,5,1,4,514,-0.7332855854781214,-0.3647639351881262,-0.26381314323802996
13212,19,3,788.08,19.0,3.0,788.08,4,1,3,413,-0.6277693860676286,-0.3647639351881262,-0.4118161236052167
13213,56,5,1520.58,56.0,5.0,1520.58,3,1,4,314,-0.19398056626893562,0.013216457259741913,-0.14696982683733606
13216,267,1,333.74,267.0,1.0,333.74,1,1,2,112,2.2797881087992864,-0.7427443276359943,-0.5760895249342526
13217,122,3,533.98,122.0,3.0,533.98,2,1,3,213,0.5798048960746788,-0.3647639351881262,-0.5036897673031258
13220,78,4,819.2900000000001,78.0,4.0,819.2900000000001,2,1,3,213,0.06394792117893584,-0.17577373896419216,-0.4005316827558985
13221,240,2,847.41,240.0,2.0,847.41,1,1,3,113,1.9632395105678075,-0.5537541314120602,-0.39036447747929404
13228,81,1,358.0,81.0,1.0,358.0,2,1,2,212,0.09911998764910014,-0.7427443276359943,-0.5673179602112646
13232,12,7,1357.6,12.0,7.0,1357.6,5,2,4,524,-0.7098375411646786,0.39119684970761004,-0.2058976759120517
13233,74,2,605.12,74.0,2.0,605.12,2,1,3,213,0.017051832552050127,-0.5537541314120602,-0.47796803958699335
13235,212,1,1031.07,212.0,1.0,1031.07,1,1,4,114,1.6349668901796075,-0.7427443276359943,-0.323959466060333
13236,24,2,744.85,24.0,2.0,744.85,4,1,3,413,-0.5691492752840214,-0.5537541314120602,-0.4274465746758999
13238,17,4,700.73,17.0,4.0,700.73,4,1,3,413,-0.6512174303810714,-0.17577373896419216,-0.4433988185167175
13239,261,1,329.56,261.0,1.0,329.56,1,1,2,112,2.2094439758589575,-0.7427443276359943,-0.5776008662591533
13240,96,4,663.65,96.0,4.0,663.65,2,1,3,213,0.27498031999992156,-0.17577373896419216,-0.4568056453892813
13243,203,1,600.07,203.0,1.0,600.07,1,1,3,113,1.5294506907691148,-0.7427443276359943,-0.47979394238382306
13245,50,1,430.5,50.0,1.0,430.5,3,1,2,312,-0.26432469920926416,-0.7427443276359943,-0.5411045042171739
13247,17,4,501.12,17.0,4.0,501.12,4,1,3,413,-0.6512174303810714,-0.17577373896419216,-0.5155707902543785
13248,124,2,465.68,124.0,2.0,465.68,2,1,3,213,0.6032529403881216,-0.5537541314120602,-0.5283846506741104
13249,92,3,711.41,92.0,3.0,711.41,2,1,3,213,0.22808423137303585,-0.3647639351881262,-0.4395373052751053
13253,156,2,1030.4,156.0,2.0,1030.4,2,1,4,214,0.9784216494032074,-0.5537541314120602,-0.32420171455020935
13255,9,2,399.51,9.0,2.0,399.51,5,1,2,512,-0.7450096076348428,-0.5537541314120602,-0.5523094007862343
13258,11,3,698.58,11.0,3.0,698.58,5,1,3,513,-0.7215615633214,-0.3647639351881262,-0.44417618307378365
13260,61,1,557.62,61.0,1.0,557.62,3,1,3,313,-0.13536045548532846,-0.7427443276359943,-0.49514237282450096
13261,268,2,944.1,268.0,2.0,944.1,1,1,4,114,2.291512130956008,-0.5537541314120602,-0.3554047663059337
13270,366,1,590.0,366.0,1.0,590.0,1,1,3,113,3.4404663023147077,-0.7427443276359943,-0.4834349010301747
13276,63,2,590.9300000000001,63.0,2.0,590.9300000000001,3,1,3,313,-0.11191241117188559,-0.5537541314120602,-0.4830986456636298
13278,40,1,542.73,40.0,1.0,542.73,3,1,3,313,-0.38156492077647847,-0.7427443276359943,-0.5005260743383217
13280,122,3,814.86,122.0,3.0,814.86,2,1,3,213,0.5798048960746788,-0.3647639351881262,-0.40213341530836494
13282,18,3,1132.14,18.0,3.0,1132.14,4,1,4,414,-0.63949340822435,-0.3647639351881262,-0.2874161005800193
13291,155,1,361.11,155.0,1.0,361.11,2,1,2,212,0.9666976272464859,-0.7427443276359943,-0.5661934933403455
13292,38,2,578.9399999999999,38.0,2.0,578.9399999999999,3,1,3,313,-0.40501296508992135,-0.5537541314120602,-0.487433808937687
13294,189,2,873.74,189.0,2.0,873.74,1,1,3,113,1.3653143805750145,-0.5537541314120602,-0.3808444733920608
13298,1,1,360.0,1.0,1.0,360.0,5,1,2,512,-0.8388017848886142,-0.7427443276359943,-0.5665948303907379
13300,169,1,371.89,169.0,1.0,371.89,2,1,2,212,1.130833937440586,-0.7427443276359943,-0.5622958236077071
13301,103,4,618.09,103.0,4.0,618.09,2,1,3,213,0.3570484750969716,-0.17577373896419216,-0.47327854270087805
13304,351,1,300.42,351.0,1.0,300.42,1,1,2,112,3.2646059699638865,-0.7427443276359943,-0.5881368677442264
13308,22,3,1385.51,22.0,3.0,1385.51,4,1,4,414,-0.5925973195974642,-0.3647639351881262,-0.19580639926660243
13309,7,5,1456.79,7.0,5.0,1456.79,5,1,4,514,-0.7684576519482856,0.013216457259741913,-0.17003405246303313
13310,28,3,1132.03,28.0,3.0,1132.03,4,1,4,414,-0.5222531866571356,-0.3647639351881262,-0.28745587272014833
13311,4,2,598.57,4.0,2.0,598.57,5,1,3,513,-0.80362971841845,-0.5537541314120602,-0.480336289749218
13313,22,5,1555.32,22.0,5.0,1555.32,4,1,4,414,-0.5925973195974642,0.013216457259741913,-0.1344090618547884
13314,1,3,775.94,1.0,3.0,775.94,5,1,3,513,-0.8388017848886142,-0.3647639351881262,-0.4162055216158133
13318,1,3,640.76,1.0,3.0,640.76,5,1,3,513,-0.8388017848886142,-0.3647639351881262,-0.4650818661852087
13320,78,4,1548.7,78.0,4.0,1548.7,2,1,4,214,0.06394792117893584,-0.17577373896419216,-0.13680262156073153
13321,72,2,567.36,72.0,2.0,567.36,2,1,3,213,-0.006396211761392732,-0.5537541314120602,-0.49162073059853617
13323,3,5,787.85,3.0,5.0,787.85,5,1,3,513,-0.8153537405751714,0.013216457259741913,-0.4118992835345772
13325,81,1,675.3,81.0,1.0,675.3,2,1,3,213,0.09911998764910014,-0.7427443276359943,-0.45259341418471366
13328,316,1,1308.48,316.0,1.0,1308.48,1,1,4,114,2.854265194478636,-0.7427443276359943,-0.22365774430418583
13329,31,2,789.0,31.0,2.0,789.0,4,1,3,413,-0.48708112018697136,-0.5537541314120602,-0.4114834838877744
13330,92,3,1140.93,92.0,3.0,1140.93,2,1,4,214,0.22808423137303585,-0.3647639351881262,-0.2842379450188048
13332,14,1,350.9,14.0,1.0,350.9,4,1,2,412,-0.6863894968512356,-0.7427443276359943,-0.5698850710741341
13336,77,1,795.12,77.0,1.0,795.12,2,1,3,213,0.052223899022214415,-0.7427443276359943,-0.4092707066369629
13338,157,1,487.02,157.0,1.0,487.02,2,1,3,213,0.9901456715599288,-0.7427443276359943,-0.5206688554890913
13339,200,1,860.12,200.0,1.0,860.12,1,1,3,113,1.4942786242989503,-0.7427443276359943,-0.3857689874698472
13341,260,1,775.85,260.0,1.0,775.85,1,1,3,113,2.197719953702236,-0.7427443276359943,-0.41623806245773703
13343,177,1,353.43,177.0,1.0,353.43,2,1,2,212,1.2246261146943573,-0.7427443276359943,-0.5689703118511679
13345,287,1,389.5,287.0,1.0,389.5,1,1,2,112,2.5142685519337147,-0.7427443276359943,-0.55592866553797
13347,70,1,341.36,70.0,1.0,341.36,3,1,2,312,-0.029844256074835592,-0.7427443276359943,-0.5733344003180461
13350,16,2,979.12,16.0,2.0,979.12,4,1,4,414,-0.6629414525377928,-0.5537541314120602,-0.3427427631485123
13351,66,1,373.94,66.0,1.0,373.94,3,1,2,312,-0.07674034470172131,-0.7427443276359943,-0.5615546155416672
13352,60,1,397.97999999999996,60.0,1.0,397.97999999999996,3,1,2,312,-0.14708447764204988,-0.7427443276359943,-0.5528625950989371
13354,71,1,743.53,71.0,1.0,743.53,3,1,3,313,-0.01812023391811416,-0.7427443276359943,-0.42792384035744746
13355,122,1,674.7,122.0,1.0,674.7,2,1,3,213,0.5798048960746788,-0.7427443276359943,-0.45281035313087165
13356,80,1,768.24,80.0,1.0,768.24,2,1,3,213,0.08739596549237871,-0.7427443276359943,-0.4189895714248409
13357,257,1,609.95,257.0,1.0,609.95,1,1,3,113,2.162547887232072,-0.7427443276359943,-0.4762216810704215
13358,268,1,439.03,268.0,1.0,439.03,1,1,2,112,2.291512130956008,-0.7427443276359943,-0.5380203555326278
13359,63,1,439.56,63.0,1.0,439.56,3,1,2,312,-0.11191241117188559,-0.7427443276359943,-0.5378287261301883
13363,17,2,992.5,17.0,2.0,992.5,4,1,4,414,-0.6512174303810714,-0.5537541314120602,-0.33790502464918915
13368,256,2,623.4,256.0,2.0,623.4,1,1,3,113,2.1508238650753504,-0.5537541314120602,-0.47135863302737985
13369,365,1,308.28000000000003,365.0,1.0,308.28000000000003,1,1,2,112,3.4287422801579863,-0.7427443276359943,-0.5852949675495567
13370,371,1,754.87,368.80999999999995,1.0,754.87,1,1,3,113,3.4734108045750944,-0.7427443276359943,-0.42382369427506145
13372,89,1,378.64,89.0,1.0,378.64,2,1,2,212,0.19291216490287158,-0.7427443276359943,-0.5598552604634297
13375,88,1,778.65,88.0,1.0,778.65,2,1,3,213,0.18118814274615014,-0.7427443276359943,-0.4152256807089997
13376,99,3,1019.76,99.0,3.0,1019.76,2,1,4,214,0.31015238647008586,-0.3647639351881262,-0.3280487651954111
13379,26,3,572.56,26.0,3.0,572.56,4,1,3,413,-0.5457012309705785,-0.3647639351881262,-0.489740593065167
13385,329,1,534.57,329.0,1.0,534.57,1,1,3,113,3.006677482516015,-0.7427443276359943,-0.5034764440060704
13388,131,2,677.1,131.0,2.0,677.1,2,1,3,213,0.6853210954851716,-0.5537541314120602,-0.4519425973462397
13389,11,3,797.96,11.0,3.0,797.96,5,1,3,513,-0.7215615633214,-0.3647639351881262,-0.40824386229181503
13390,74,1,544.08,74.0,1.0,544.08,2,1,3,213,0.017051832552050127,-0.7427443276359943,-0.5000379617094663
13395,185,1,307.72,185.0,1.0,307.72,1,1,2,112,1.3184182919481289,-0.7427443276359943,-0.5854974438993041
13396,29,2,1360.99,29.0,2.0,1360.99,4,1,4,414,-0.5105291645004142,-0.5537541314120602,-0.204671970866259
13397,72,5,1544.13,72.0,5.0,1544.13,2,1,4,214,-0.006396211761392732,0.013216457259741913,-0.13845497320063485
13398,192,1,457.34,192.0,1.0,457.34,1,1,2,112,1.4004864470451788,-0.7427443276359943,-0.5314001020257065
13402,127,2,621.23,127.0,2.0,621.23,2,1,3,213,0.6384250068582858,-0.5537541314120602,-0.47214322888265126
13405,74,3,572.451,74.0,3.0,572.451,2,1,3,213,0.017051832552050127,-0.3647639351881262,-0.48978000364038565
13410,24,5,1003.06,24.0,5.0,1003.06,4,1,4,414,-0.5691492752840214,0.013216457259741913,-0.3340868991968085
13414,133,3,1390.5,133.0,3.0,1390.5,2,1,4,214,0.7087691397986144,-0.3647639351881262,-0.19400219036438848
13416,43,2,712.5,43.0,2.0,712.5,3,1,3,313,-0.34639285430631417,-0.5537541314120602,-0.43914319952291825
13417,4,2,640.83,4.0,2.0,640.83,5,1,3,513,-0.80362971841845,-0.5537541314120602,-0.46505655664149026
