CustomerID,Recency,Frequency,Monetary,Recency_capped,Frequency_capped,Monetary_capped,R_Score,F_Score,M_Score,RFM_Score,Recency_scaled,Frequency_scaled,Monetary_scaled
13115,11,4,2294.78,11.0,4.0,2294.78,5,1,5,515,-0.7215615633214,-0.17577373896419216,0.13295372668852498
13124,89,3,3866.33,89.0,3.0,3866.33,2,1,5,215,0.19291216490287158,-0.3647639351881262,0.7011710614128427
13126,4,8,2099.64,4.0,8.0,2099.64,5,2,5,525,-0.80362971841845,0.5801870459315441,0.06239795009974096
13134,85,4,1793.58,85.0,4.0,1793.58,2,1,4,214,0.14601607627598587,-0.17577373896419216,-0.048262606335450195
13135,196,1,3096.0,196.0,1.0,3096.0,1,1,5,115,1.4473825356720647,-0.7427443276359943,0.42264676408970075
13136,56,5,2607.61,56.0,5.0,2607.61,3,1,5,315,-0.19398056626893562,0.013216457259741913,0.2460620775661988
13137,10,8,3650.41,10.0,8.0,3650.41,5,2,5,525,-0.7332855854781214,0.5801870459315441,0.623101965988787
13139,16,7,5064.94,16.0,7.0,5064.94,4,2,5,425,-0.6629414525377928,0.39119684970761004,1.1345463785035583
13141,84,5,2388.75,84.0,5.0,2388.75,2,1,5,215,0.13429205411926443,0.013216457259741913,0.16692998130596892
13148,29,12,3707.12,29.0,12.0,3707.12,4,2,5,425,-0.5105291645004142,1.3361478308272803,0.6436063120498198
13149,14,4,1676.06,14.0,4.0,1676.06,4,1,4,414,-0.6863894968512356,-0.17577373896419216,-0.09075371458959534
13157,49,4,1741.22,49.0,4.0,1741.22,3,1,4,314,-0.2760487213659856,-0.17577373896419216,-0.0671941450368375
13162,122,4,1688.29,122.0,4.0,1688.29,2,1,4,214,0.5798048960746788,-0.17577373896419216,-0.08633177573707496
13174,16,3,2817.03,16.0,3.0,2817.03,4,1,5,415,-0.6629414525377928,-0.3647639351881262,0.3217810010735429
13178,26,11,5725.47,26.0,11.0,5725.47,4,2,5,425,-0.5457012309705785,1.1471576346033463,1.3733708486797882
13183,7,9,3957.78,7.0,9.0,3957.78,5,2,5,525,-0.7684576519482856,0.7691772421554781,0.7342361724564231
13184,14,10,1701.29,14.0,10.0,1701.29,4,2,4,424,-0.6863894968512356,0.9581674383794122,-0.08163143190365182
13196,11,4,1797.78,11.0,4.0,1797.78,5,1,4,514,-0.7215615633214,-0.17577373896419216,-0.04674403371234424
13198,10,6,3401.2400000000002,10.0,6.0,3401.2400000000002,5,1,5,515,-0.7332855854781214,0.20220665348367597,0.5330108372984761
13199,3,38,9817.12,3.0,29.809999999999945,9817.12,5,5,5,555,-0.8153537405751714,4.702063225575536,2.8527679137586945
13209,30,8,5891.61,30.0,8.0,5891.61,4,2,5,425,-0.4988051423436928,0.5801870459315441,1.4334412428709356
13224,60,2,2155.95,60.0,2.0,2155.95,3,1,5,315,-0.14708447764204988,-0.5537541314120602,0.08275767019666838
13225,3,7,6463.84,3.0,7.0,6463.84,5,2,5,525,-0.8153537405751714,0.39119684970761004,1.6403395314709144
13230,4,14,2806.97,4.0,14.0,2806.97,5,3,5,535,-0.80362971841845,1.7141282232751487,0.3181436580762938
13246,18,6,1987.3,18.0,6.0,1987.3,4,1,5,415,-0.63949340822435,0.20220665348367597,0.021779748080759817
13263,1,35,7454.07,1.0,29.809999999999945,7454.07,5,5,5,555,-0.8388017848886142,4.702063225575536,1.9983719525609598
13265,53,5,2107.66,53.0,5.0,2107.66,3,1,5,315,-0.2291526327390999,0.013216457259741913,0.06529770068005276
13266,11,12,3834.2599999999998,11.0,12.0,3834.2599999999998,5,2,5,525,-0.7215615633214,1.3361478308272803,0.6895756747406979
13267,2,19,4521.49,2.0,19.0,4521.49,5,4,5,545,-0.8270777627318928,2.659079204394819,0.9380539280209581
13268,17,11,3214.69,17.0,11.0,3214.69,4,2,5,425,-0.6512174303810714,1.1471576346033463,0.465560903288854
13269,1,15,5346.2300000000005,1.0,15.0,5346.2300000000005,5,3,5,535,-0.8388017848886142,1.9031184194990827,1.2362509721115276
13285,23,4,2709.12,23.0,4.0,2709.12,4,1,5,415,-0.5808732974407428,-0.17577373896419216,0.28276453160702814
13297,7,4,2089.85,7.0,4.0,2089.85,5,1,5,515,-0.7684576519482856,-0.17577373896419216,0.058858229628263085
13305,4,10,2000.86,4.0,10.0,2000.86,5,2,5,525,-0.80362971841845,0.9581674383794122,0.026682568263930395
13316,37,4,5977.7300000000005,37.0,4.0,5977.7300000000005,3,1,5,315,-0.41673698724664276,-0.17577373896419216,1.464579212942813
13317,66,6,2273.68,66.0,6.0,2273.68,3,1,5,315,-0.07674034470172131,0.20220665348367597,0.12532470708196886
13319,5,26,10845.550000000001,5.0,26.0,10845.550000000001,5,5,5,555,-0.7919056962617286,3.9820105779623574,3.2246121144207986
13324,36,10,7121.95,36.0,10.0,7121.95,3,2,5,325,-0.4284610094033642,0.9581674383794122,1.8782890145643067
13327,38,8,3627.77,38.0,8.0,3627.77,3,2,5,325,-0.40501296508992135,0.5801870459315441,0.6149161364204254
13334,82,3,3536.82,82.0,3.0,3536.82,2,1,5,215,0.11084400980582157,-0.3647639351881262,0.5820318078319767
13340,45,7,10736.48,45.0,7.0,10736.48,3,2,5,325,-0.32294480999287134,0.39119684970761004,3.1851762296583783
13344,67,3,2543.72,67.0,3.0,2543.72,3,1,5,315,-0.06501632254499988,-0.3647639351881262,0.22296169544947528
13362,9,4,3090.7400000000002,9.0,4.0,3090.7400000000002,5,1,5,515,-0.7450096076348428,-0.17577373896419216,0.42074493266171575
13365,33,2,2225.37,33.0,2.0,2225.37,3,1,5,315,-0.4636330758735285,-0.5537541314120602,0.10785750626714796
13373,60,3,3312.25,60.0,3.0,3312.25,3,1,5,315,-0.14708447764204988,-0.3647639351881262,0.5008351759341433
13381,31,6,3639.31,31.0,6.0,3639.31,4,1,5,415,-0.48708112018697136,0.20220665348367597,0.6190885954848642
13384,30,7,4151.93,30.0,7.0,4151.93,4,2,5,425,-0.4988051423436928,0.39119684970761004,0.8044339997840464
13394,1,8,2520.02,1.0,8.0,2520.02,5,2,5,525,-0.8388017848886142,0.5801870459315441,0.2143926070762347
13408,1,62,28117.04,1.0,29.809999999999945,17281.158099999997,5,5,5,555,-0.8388017848886142,4.702063225575536,5.551502179587182
13418,11,18,6127.43,11.0,18.0,6127.43,5,3,5,535,-0.7215615633214,2.4700890081708846,1.5187054800092317
13421,40,2,1851.08,40.0,2.0,1851.08,3,1,4,314,-0.38156492077647847,-0.5537541314120602,-0.0274726239953094
13422,64,1,2626.3,64.0,1.0,2626.3,3,1,5,315,-0.10018838901516416,-0.7427443276359943,0.25281972573902023
13425,108,3,1624.21,108.0,3.0,1624.21,2,1,4,214,0.41566858588057876,-0.3647639351881262,-0.10950085518674836
13426,0,10,3641.32,0.0,10.0,3641.32,5,2,5,525,-0.8505258070453356,0.9581674383794122,0.6198153409544935
13435,5,7,3809.8900000000003,5.0,7.0,3809.8900000000003,5,2,5,525,-0.7919056962617286,0.39119684970761004,0.6807643378775811
13437,14,7,3408.06,14.0,7.0,3408.06,4,2,5,425,-0.6863894968512356,0.39119684970761004,0.5354767099864718
13448,16,6,3539.37,16.0,6.0,3539.37,4,1,5,415,-0.6629414525377928,0.20220665348367597,0.5829537983531481
13450,26,6,2043.7199999999998,26.0,6.0,2043.7199999999998,4,1,5,415,-0.5457012309705785,0.20220665348367597,0.042179240317816176
13451,26,5,2976.15,26.0,5.0,2976.15,4,1,5,415,-0.5457012309705785,0.013216457259741913,0.3793132095946421
13456,17,6,1766.72,17.0,6.0,1766.72,4,1,4,414,-0.6512174303810714,0.20220665348367597,-0.05797423982512289
13458,7,14,9646.57,7.0,14.0,9646.57,5,3,5,535,-0.7684576519482856,1.7141282232751487,2.7911030183132852
13468,1,37,5704.97,1.0,29.809999999999945,5704.97,5,5,5,555,-0.8388017848886142,4.702063225575536,1.36595876801939
13471,1,4,2531.58,1.0,4.0,2531.58,5,1,5,515,-0.8388017848886142,-0.17577373896419216,0.21857229743887865
13481,45,5,1804.56,45.0,5.0,1804.56,3,1,4,314,-0.32294480999287134,0.013216457259741913,-0.044292623620758954
13488,17,13,8968.31,17.0,13.0,8968.31,4,3,5,435,-0.6512174303810714,1.5251380270512145,2.5458680022780866
13495,7,5,2044.8700000000001,7.0,5.0,2044.8700000000001,5,1,5,515,-0.7684576519482856,0.013216457259741913,0.04259503996461911
13507,3,4,2479.16,3.0,4.0,2479.16,5,1,5,515,-0.8153537405751714,-0.17577373896419216,0.19961906484287548
13510,1,4,1791.56,1.0,4.0,1791.56,5,1,4,514,-0.8388017848886142,-0.17577373896419216,-0.04899296745418209
13517,59,3,2128.42,59.0,3.0,2128.42,3,1,5,315,-0.15880849979877132,-0.3647639351881262,0.07280378821711933
13523,33,5,3964.88,33.0,5.0,3964.88,3,1,5,315,-0.4636330758735285,0.013216457259741913,0.7368032833192927
13527,33,7,2287.51,33.0,7.0,2287.51,3,2,5,325,-0.4636330758735285,0.39119684970761004,0.13032514979091067
13534,2,25,5870.08,2.0,25.0,5870.08,5,5,5,555,-0.8270777627318928,3.7930203817384234,1.4256567503529665
13536,1,7,3448.29,1.0,7.0,3448.29,5,2,5,525,-0.8388017848886142,0.39119684970761004,0.5500224663263651
13552,66,12,3740.07,66.0,12.0,3740.07,3,2,5,325,-0.07674034470172131,1.3361478308272803,0.6555198758429962
13555,73,4,4149.28,73.0,4.0,4149.28,2,1,5,215,0.005327810395328698,-0.17577373896419216,0.8034758527718484
13562,81,3,1799.33,81.0,3.0,1799.33,2,1,4,214,0.09911998764910014,-0.3647639351881262,-0.04618360810143612
13564,144,3,1749.02,144.0,3.0,1749.02,2,1,4,214,0.8377333835225502,-0.3647639351881262,-0.06437393873678364
13571,12,12,2092.32,12.0,12.0,2092.32,5,2,5,525,-0.7098375411646786,1.3361478308272803,0.05975129495661357
13576,10,18,6717.34,10.0,18.0,6717.34,5,3,5,535,-0.7332855854781214,2.4700890081708846,1.7319962362226655
13577,25,4,1687.6000000000001,25.0,4.0,1687.6000000000001,4,1,4,414,-0.5574252531273,-0.17577373896419216,-0.08658125552515658
13588,15,9,2478.95,15.0,9.0,2478.95,4,2,5,425,-0.6746654746945142,0.7691772421554781,0.19954313621172018
13590,11,6,1981.92,11.0,6.0,1981.92,5,1,5,515,-0.7215615633214,0.20220665348367597,0.01983452886354321
13593,108,5,2037.0800000000002,108.0,5.0,2037.0800000000002,2,1,5,215,0.41566858588057876,0.013216457259741913,0.03977844931366787
13599,1,21,5153.67,1.0,21.0,5153.67,5,4,5,545,-0.8388017848886142,3.037059596842687,1.1666280329912229
13614,24,4,1610.46,24.0,4.0,1610.46,4,1,4,414,-0.5691492752840214,-0.17577373896419216,-0.11447237270286899
13627,59,5,1638.47,59.0,5.0,1638.47,3,1,4,314,-0.15880849979877132,0.013216457259741913,-0.10434493956639344
13629,23,11,7792.36,23.0,11.0,7792.36,4,2,5,425,-0.5808732974407428,1.1471576346033463,2.1206857460539377
13630,5,7,2031.78,5.0,7.0,2031.78,5,2,5,525,-0.7919056962617286,0.39119684970761004,0.03786215528927222
13631,99,11,3070.42,99.0,11.0,3070.42,2,2,5,225,0.31015238647008586,1.1471576346033463,0.4133979336851651
13632,24,5,2121.27,24.0,5.0,2121.27,4,1,5,415,-0.5691492752840214,0.013216457259741913,0.07021859910873657
13644,16,4,2624.26,16.0,4.0,2624.26,4,1,5,415,-0.6629414525377928,-0.17577373896419216,0.25208213332208307
13647,9,4,1678.1200000000001,9.0,4.0,1678.1200000000001,5,1,4,514,-0.7450096076348428,-0.17577373896419216,-0.09000889087445285
13650,16,6,1836.34,16.0,6.0,1836.34,4,1,4,414,-0.6629414525377928,0.20220665348367597,-0.03280209077259071
13654,43,6,2707.33,43.0,6.0,2707.33,3,1,5,315,-0.34639285430631417,0.20220665348367597,0.2821173304176568
13658,9,5,2639.17,9.0,5.0,2639.17,5,1,5,515,-0.7450096076348428,0.013216457259741913,0.2574730661341091
13668,2,21,6363.59,2.0,21.0,6363.59,5,4,5,545,-0.8270777627318928,3.037059596842687,1.6040926492170167
13680,1,4,3722.42,1.0,4.0,3722.42,5,1,5,515,-0.8388017848886142,-0.17577373896419216,0.6491382551768485
13685,2,7,3119.44,2.0,7.0,3119.44,5,2,5,525,-0.8270777627318928,0.39119684970761004,0.4311218455862729
13694,3,50,65039.62,3.0,29.809999999999945,17281.158099999997,5,5,5,555,-0.8153537405751714,4.702063225575536,5.551502179587182
13695,31,15,2504.13,31.0,15.0,2504.13,4,3,5,435,-0.48708112018697136,1.9031184194990827,0.20864734065215063
13700,26,10,2265.12,26.0,10.0,2265.12,4,2,5,425,-0.5457012309705785,0.9581674383794122,0.12222971145011487
13704,5,9,2308.06,5.0,9.0,2308.06,5,2,5,525,-0.7919056962617286,0.7691772421554781,0.13775530869682176
13709,3,13,6328.05,3.0,13.0,6328.05,5,3,5,535,-0.8153537405751714,1.5251380270512145,1.5912426323062585
13722,131,3,2375.41,131.0,3.0,2375.41,2,1,5,215,0.6853210954851716,-0.3647639351881262,0.16210670540305622
13725,49,8,1980.56,49.0,8.0,1980.56,3,2,5,325,-0.2760487213659856,0.5801870459315441,0.01934280058558505
13735,24,4,2885.2400000000002,24.0,4.0,2885.2400000000002,4,1,5,415,-0.5691492752840214,-0.17577373896419216,0.34644334360260387
13742,16,12,3131.02,16.0,12.0,3131.02,4,2,5,425,-0.6629414525377928,1.3361478308272803,0.43530876724712214
13750,53,5,1647.26,53.0,5.0,1647.26,3,1,4,314,-0.2291526327390999,0.013216457259741913,-0.1011667840051789
13755,3,9,2161.35,3.0,9.0,2161.35,5,2,5,525,-0.8153537405751714,0.7691772421554781,0.08471012071209033
13756,2,14,5189.52,2.0,14.0,5189.52,5,3,5,535,-0.8270777627318928,1.7141282232751487,1.1795901350241629
13758,11,7,3190.55,11.0,7.0,3190.55,5,2,5,525,-0.7215615633214,0.39119684970761004,0.45683272635509753
13763,63,1,1714.96,63.0,1.0,1714.96,3,1,4,314,-0.11191241117188559,-0.7427443276359943,-0.07668883958035223
13767,2,37,17220.36,2.0,29.809999999999945,17220.36,5,5,5,555,-0.8270777627318928,4.702063225575536,5.529519720016503
13769,2,10,2796.51,2.0,10.0,2796.51,5,2,5,525,-0.8270777627318928,0.9581674383794122,0.31436168911493967
13771,64,4,2634.45,64.0,4.0,2634.45,3,1,5,315,-0.10018838901516416,-0.17577373896419216,0.25576647975766614
13777,0,33,25977.16,0.0,29.809999999999945,17281.158099999997,5,5,5,555,-0.8505258070453356,4.702063225575536,5.551502179587182
13784,9,11,2462.79,9.0,11.0,2462.79,5,2,5,525,-0.7450096076348428,1.1471576346033463,0.193700247261865
13798,1,57,37153.85,1.0,29.809999999999945,17281.158099999997,5,5,5,555,-0.8388017848886142,4.702063225575536,5.551502179587182
13802,138,3,4599.42,138.0,3.0,4599.42,2,1,5,215,0.7673892505822216,-0.3647639351881262,0.9662306814777787
13804,30,7,2635.79,30.0,7.0,2635.79,4,2,5,425,-0.4988051423436928,0.39119684970761004,0.25625097673741903
13808,5,5,1747.66,5.0,5.0,1747.66,5,1,4,514,-0.7919056962617286,0.013216457259741913,-0.06486566701474171
13824,32,5,1698.94,32.0,5.0,1698.94,4,1,4,414,-0.47535709803024995,0.013216457259741913,-0.08248110944277058
13831,16,6,2202.99,16.0,6.0,2202.99,4,1,5,415,-0.6629414525377928,0.20220665348367597,0.09976568357545486
13842,58,9,3385.62,58.0,9.0,3385.62,3,2,5,325,-0.17053252195549276,0.7691772421554781,0.5273631934001629
13850,129,1,1595.48,129.0,1.0,1595.48,2,1,4,214,0.6618730511717288,-0.7427443276359943,-0.1198886150586135
13851,95,3,2651.46,95.0,3.0,2651.46,2,1,5,215,0.26325629784320015,-0.3647639351881262,0.26191669888124525
13854,8,25,8109.5199999999995,8.0,25.0,8109.5199999999995,5,5,5,555,-0.7567336297915642,3.7930203817384234,2.235359672993052
13862,18,8,2209.36,18.0,8.0,2209.36,4,2,5,425,-0.63949340822435,0.5801870459315441,0.10206885205383233
13868,7,2,3192.54,7.0,2.0,3192.54,5,1,5,515,-0.7684576519482856,-0.5537541314120602,0.4575522405265215
13869,123,4,3104.95,123.0,4.0,3104.95,2,1,5,215,0.5915289182314002,-0.17577373896419216,0.4258827700365574
13870,2,8,2770.94,2.0,8.0,2770.94,5,2,5,525,-0.8270777627318928,0.5801870459315441,0.30511647435950656
13871,22,13,6403.25,22.0,13.0,6403.25,4,3,5,435,-0.5925973195974642,1.5251380270512145,1.6184323135580598
13875,53,5,1786.79,53.0,5.0,1786.79,3,1,4,314,-0.2291526327390999,0.013216457259741913,-0.050717632076138115
13880,21,13,3219.77,21.0,13.0,3219.77,4,3,5,435,-0.6043213417541856,1.5251380270512145,0.46739765303299163
13881,3,20,17159.52,3.0,20.0,17159.52,5,4,5,545,-0.8153537405751714,2.848069400618753,5.507522110876082
13883,10,5,2674.48,10.0,5.0,2674.48,5,1,5,515,-0.7332855854781214,0.013216457259741913,0.2702399231155069
13890,1,10,1883.8100000000002,1.0,10.0,1883.8100000000002,5,2,4,524,-0.8388017848886142,0.9581674383794122,-0.015638604482390905
13895,28,4,2593.07,28.0,4.0,2593.07,4,1,5,415,-0.5222531866571356,-0.17577373896419216,0.24080492377097018
13901,72,5,2867.2,72.0,5.0,2867.2,2,1,5,215,-0.006396211761392732,0.013216457259741913,0.33992071262145346
13908,79,4,2369.55,79.0,4.0,2369.55,2,1,5,215,0.07567194333565727,-0.17577373896419216,0.1599879350289133
13911,57,9,2580.91,57.0,9.0,2580.91,3,2,5,325,-0.18225654411221417,0.7691772421554781,0.2364082944621681
13924,1,6,1838.8500000000001,1.0,6.0,1838.8500000000001,5,1,4,514,-0.8388017848886142,0.20220665348367597,-0.031894562847829704
13941,21,5,5112.96,21.0,5.0,5112.96,4,1,5,415,-0.6043213417541856,0.013216457259741913,1.1519087254944032
13949,2,6,2427.32,2.0,6.0,2427.32,5,1,5,515,-0.8270777627318928,0.20220665348367597,0.1808755398948252
13952,217,2,3251.071,217.0,2.0,3251.071,1,1,5,115,1.6935870009632148,-0.5537541314120602,0.4787149962891437
13953,7,7,3515.68,7.0,7.0,3515.68,5,2,5,525,-0.7684576519482856,0.39119684970761004,0.5743883256290101
13969,7,18,9053.94,7.0,18.0,9053.94,5,3,5,535,-0.7684576519482856,2.4700890081708846,2.576828805543935
13971,18,8,2758.26,18.0,8.0,2758.26,4,2,5,425,-0.63949340822435,0.5801870459315441,0.3005318312973677
13975,31,6,2526.28,31.0,6.0,2526.28,4,1,5,415,-0.48708112018697136,0.20220665348367597,0.21665600341448316
13982,39,4,1871.81,39.0,4.0,1871.81,3,1,4,314,-0.39328894293319994,-0.17577373896419216,-0.019977383405550806
13983,29,12,2603.43,29.0,12.0,2603.43,4,2,5,425,-0.5105291645004142,1.3361478308272803,0.24455073624129803
13985,4,15,7060.13,4.0,15.0,7060.13,5,3,5,535,-0.80362971841845,1.9031184194990827,1.8559370718118284
13988,19,6,4147.96,19.0,6.0,4147.96,4,1,5,415,-0.6277693860676286,0.20220665348367597,0.802998587090301
13993,42,9,3466.36,42.0,9.0,3466.36,3,2,5,325,-0.35811687646303564,0.7691772421554781,0.5565559442548234
13994,3,6,2313.14,3.0,6.0,2313.14,5,1,5,515,-0.8153537405751714,0.20220665348367597,0.1395920584409594
13999,10,12,3901.81,10.0,12.0,3901.81,5,2,5,525,-0.7332855854781214,1.3361478308272803,0.7139993844289851
14001,45,3,2043.0800000000002,45.0,3.0,2043.0800000000002,3,1,5,315,-0.32294480999287134,-0.3647639351881262,0.041947838775247784
14004,43,7,4582.64,43.0,7.0,4582.64,3,2,5,325,-0.34639285430631417,0.39119684970761004,0.9601636222835602
14005,9,5,2874.72,9.0,5.0,2874.72,5,1,5,515,-0.7450096076348428,0.013216457259741913,0.3426396807466336
