CustomerID,Recency,Frequency,Monetary,Recency_capped,Frequency_capped,Monetary_capped,R_Score,F_Score,M_Score,RFM_Score,Recency_scaled,Frequency_scaled,Monetary_scaled
12904,18,2,509.58,18.0,2.0,509.58,4,1,3,413,-0.7387209941882558,-0.4168611584578322,-0.3921305383446615
12906,11,5,2919.81,11.0,5.0,2919.81,5,1,5,515,-0.8089329074442232,0.20135968794105488,0.5542945807533194
12908,176,2,750.0,176.0,2.0,750.0,2,1,3,213,0.8460621907321523,-0.4168611584578322,-0.29772480647113214
12909,39,5,2178.67,39.0,5.0,2178.67,3,1,5,315,-0.5280852544203535,0.20135968794105488,0.26327110466668974
12910,23,8,3075.04,23.0,8.0,3075.04,4,2,5,425,-0.6885696275768505,0.8195805343399419,0.6152487516156767
12912,2,5,1662.3,2.0,5.0,1662.3,5,1,4,514,-0.8992053673447528,0.20135968794105488,0.06050807427182098
12913,4,5,2483.63,4.0,5.0,2483.63,5,1,5,515,-0.8791448207001907,0.20135968794105488,0.38301976115180536
12915,148,2,363.65,148.0,2.0,363.65,2,1,2,212,0.5652145377082824,-0.4168611584578322,-0.4494328778018786
12916,138,4,3006.15,138.0,4.0,3006.15,2,1,5,215,0.4649118044854718,-0.004713927525240807,0.5881977123145894
12917,128,1,594.0,128.0,1.0,594.0,2,1,3,213,0.3646090712626612,-0.6229347739241279,-0.35898133326703335
12919,8,6,1335.19,8.0,6.0,1335.19,5,1,4,514,-0.8390237274110665,0.40743330340735057,-0.06793822367822547
12920,17,1,164.23,17.0,1.0,164.23,4,1,1,411,-0.7487512675105369,-0.6229347739241279,-0.5277391378893056
12921,9,37,16587.09,9.0,29.809999999999945,16587.09,5,5,5,555,-0.8289934540887853,5.31404608765984,5.921026013747454
12922,161,1,405.38,161.0,1.0,405.38,2,1,2,212,0.6956080908979363,-0.6229347739241279,-0.43304675688397504
12923,64,1,176.97,64.0,1.0,176.97,3,1,1,311,-0.27732842136332686,-0.6229347739241279,-0.522736521534307
12924,88,4,933.7,88.0,4.0,933.7,2,1,4,214,-0.03660186162858134,-0.004713927525240807,-0.22559131946852282
12925,4,2,694.05,4.0,2.0,694.05,5,1,3,513,-0.8791448207001907,-0.4168611584578322,-0.31969469540850826
12928,35,5,2062.7000000000003,35.0,5.0,2062.7000000000003,3,1,5,315,-0.5682063477094778,0.20135968794105488,0.21773315971463425
12929,311,1,117.85,311.0,1.0,117.85,1,1,1,111,2.200149089240096,-0.6229347739241279,-0.5459511745097794
12930,78,2,415.8,78.0,2.0,415.8,2,1,2,212,-0.13690459485139198,-0.4168611584578322,-0.4289551350300436
12931,21,15,42055.96,21.0,15.0,17281.158099999997,4,3,5,435,-0.7086301742214126,2.262095842604012,6.193565764810467
12933,24,3,607.53,24.0,3.0,607.53,4,1,3,413,-0.6785393542545695,-0.21078754299153651,-0.35366850757761964
12935,2,7,2160.7,2.0,7.0,2160.7,5,2,5,525,-0.8992053673447528,0.6135069188736463,0.2562148239838541
12936,17,4,1063.9,17.0,4.0,1063.9,4,1,4,414,-0.7487512675105369,-0.004713927525240807,-0.17446567979655905
12937,15,4,1504.27,15.0,4.0,1504.27,4,1,4,414,-0.768811814155099,-0.004713927525240807,-0.001545572712514083
12938,25,1,114.14,25.0,1.0,114.14,4,1,1,411,-0.6685090809322883,-0.6229347739241279,-0.5474079803713998
12939,64,8,11581.8,64.0,8.0,11581.8,3,2,5,325,-0.27732842136332686,0.8195805343399419,3.9555985713996558
12940,54,2,913.54,54.0,2.0,913.54,3,1,4,314,-0.3776311545861375,-0.4168611584578322,-0.23350754754676237
12942,131,3,683.9,131.0,3.0,683.9,2,1,3,213,0.3946998912295044,-0.21078754299153651,-0.32368029635067747
12944,35,2,604.51,35.0,2.0,604.51,3,1,3,313,-0.5682063477094778,-0.4168611584578322,-0.35485437110918133
12945,288,1,462.95,288.0,1.0,462.95,1,1,2,112,1.9694528028276312,-0.6229347739241279,-0.410440742476026
12947,143,6,1603.99,143.0,6.0,1603.99,2,1,4,214,0.5150631710968772,0.40743330340735057,0.0376114840316351
12948,16,7,2064.95,16.0,7.0,2064.95,4,2,5,425,-0.7587815408328179,0.6135069188736463,0.2186166673126519
12949,30,8,4167.22,30.0,8.0,4167.22,4,2,5,425,-0.618357714320883,0.8195805343399419,1.0441151197948269
12950,2,3,1843.0,2.0,3.0,1843.0,5,1,4,514,-0.8992053673447528,-0.21078754299153651,0.13146355114373992
12951,8,6,1064.07,8.0,6.0,1064.07,5,1,4,514,-0.8390237274110665,0.40743330340735057,-0.17439892588915334
12952,5,4,1387.79,5.0,4.0,1387.79,5,1,4,514,-0.8691145473779096,-0.004713927525240807,-0.04728377938678701
12953,9,1,329.85,9.0,1.0,329.85,5,1,2,512,-0.8289934540887853,-0.6229347739241279,-0.4627051252743238
12955,1,11,4757.16,1.0,11.0,4757.16,5,2,5,525,-0.9092356406670339,1.437801380738829,1.2757668852946598
12956,306,1,108.07,306.0,1.0,108.07,1,1,1,111,2.1499977226286906,-0.6229347739241279,-0.5497914875358301
12957,9,8,4017.54,9.0,8.0,4017.54,5,2,5,525,-0.8289934540887853,0.8195805343399419,0.9853402676742467
12962,7,2,266.39,7.0,2.0,266.39,5,1,2,512,-0.8490540007333475,-0.4168611584578322,-0.48762396623886156
12963,8,8,1856.63,8.0,8.0,1856.63,5,2,4,524,-0.8390237274110665,0.8195805343399419,0.13681564383751005
12965,89,1,771.91,89.0,1.0,771.91,2,1,3,213,-0.02657158830630028,-0.6229347739241279,-0.2891214058166566
12966,9,1,160.18,9.0,1.0,160.18,5,1,1,511,-0.8289934540887853,-0.6229347739241279,-0.5293294515657376
12967,358,2,1660.9,358.0,2.0,1660.9,1,1,4,114,2.6715719353873055,-0.4168611584578322,0.05995833621083217
12968,112,1,135.95,112.0,1.0,135.95,2,1,1,211,0.20412469810616418,-0.6229347739241279,-0.5388438467212805
12970,7,4,452.24,7.0,4.0,452.24,5,1,2,512,-0.8490540007333475,-0.004713927525240807,-0.4146462386425908
12971,3,86,11189.91,3.0,29.809999999999945,11189.91,5,5,5,555,-0.8891750940224717,5.31404608765984,3.801715108027568
12974,197,1,144.8,197.0,1.0,144.8,1,1,1,111,1.0566979305000546,-0.6229347739241279,-0.5353687168357438
12976,211,1,738.6,211.0,1.0,738.6,1,1,3,113,1.1971217570119894,-0.6229347739241279,-0.3022012449677557
12977,156,1,39.239999999999995,156.0,1.0,39.239999999999995,2,1,1,211,0.645456724286531,-0.6229347739241279,-0.5768189666343037
12980,157,9,7374.900000000001,157.0,9.0,7374.900000000001,2,2,5,225,0.655486997608812,1.0256541498062377,2.3036749651324966
12981,29,2,372.21999999999997,29.0,2.0,372.21999999999997,4,1,2,412,-0.6283879876431641,-0.4168611584578322,-0.44606769552853964
12982,242,1,390.54,242.0,1.0,390.54,1,1,2,112,1.5080602300027024,-0.6229347739241279,-0.4388739803304569
12984,18,1,97.5,18.0,1.0,97.5,4,1,1,411,-0.7387209941882558,-0.6229347739241279,-0.5539420098962959
12985,0,2,1239.38,0.0,2.0,1239.38,5,1,4,514,-0.9192659139893149,-0.4168611584578322,-0.10555994055204145
12987,73,2,558.7,73.0,2.0,558.7,2,1,3,213,-0.1870559614627973,-0.4168611584578322,-0.3728425858048238
12988,292,1,535.32,292.0,1.0,535.32,1,1,3,113,2.0095738961167555,-0.6229347739241279,-0.3820232114233377
12989,3,15,6924.110000000001,3.0,15.0,6924.110000000001,5,3,5,535,-0.8891750940224717,2.262095842604012,2.12666323619452
12990,31,3,409.5,31.0,3.0,409.5,4,1,2,412,-0.6083274409986019,-0.21078754299153651,-0.43142895630449346
12991,23,2,503.76,23.0,2.0,503.76,4,1,3,413,-0.6885696275768505,-0.4168611584578322,-0.3944158779982009
12993,23,4,414.76,23.0,4.0,414.76,4,1,2,412,-0.6885696275768505,-0.004713927525240807,-0.42936351187534966
12994,4,3,974.4200000000001,4.0,3.0,974.4200000000001,5,1,4,514,-0.8791448207001907,-0.21078754299153651,-0.2096017952946183
12995,85,1,211.32,85.0,1.0,211.32,2,1,1,211,-0.06669268159542453,-0.6229347739241279,-0.5092483055379019
12997,22,4,1226.89,22.0,4.0,1226.89,4,1,4,414,-0.6985999008991315,-0.004713927525240807,-0.11046438939614918
12999,196,3,455.88,196.0,3.0,455.88,1,1,2,112,1.0466676571777735,-0.21078754299153651,-0.4132169196840198
13000,106,3,534.85,106.0,3.0,534.85,2,1,3,213,0.1439430581724778,-0.21078754299153651,-0.3822077663438126
13001,4,13,9818.82,4.0,13.0,9818.82,5,3,5,535,-0.8791448207001907,1.8499486116714206,3.263329137998131
13002,318,1,120.94999999999999,318.0,1.0,120.94999999999999,1,1,1,111,2.270361002496063,-0.6229347739241279,-0.5447338973747325
13003,105,3,149.05,105.0,3.0,149.05,2,1,1,211,0.13391278485019673,-0.21078754299153651,-0.5336998691505991
13004,11,18,5655.91,11.0,18.0,5655.91,5,3,5,535,-0.8089329074442232,2.8803166890028993,1.628679086947328
13005,173,2,513.7,173.0,2.0,513.7,2,1,3,213,0.815971370765309,-0.4168611584578322,-0.39051273776518
13006,56,1,81.57,56.0,1.0,81.57,3,1,1,311,-0.35757060794157536,-0.6229347739241279,-0.560197243690262
13008,323,1,229.46999999999997,323.0,1.0,229.46999999999997,1,1,1,111,2.3205123691074685,-0.6229347739241279,-0.5021213442472249
13011,372,1,50.550000000000004,368.80999999999995,1.0,50.550000000000004,1,1,1,111,2.7799991900011634,-0.6229347739241279,-0.5723778684416009
13012,9,8,1661.8400000000001,9.0,8.0,1661.8400000000001,5,2,4,524,-0.8289934540887853,0.8195805343399419,0.060327446051781856
13013,1,13,4810.9400000000005,1.0,13.0,4810.9400000000005,5,3,5,535,-0.9092356406670339,1.8499486116714206,1.2968846802375034
13014,10,10,3466.2799999999997,10.0,10.0,3466.2799999999997,5,2,5,525,-0.8189631807665043,1.2317277652725334,0.7688769794594484
13015,53,5,3346.28,53.0,5.0,3346.28,3,1,5,315,-0.38766142790841857,0.20135968794105488,0.7217565742318323
13016,73,3,789.89,73.0,3.0,789.89,2,1,3,213,-0.1870559614627973,-0.21078754299153651,-0.28206119843338534
13017,7,1,204.0,7.0,1.0,204.0,5,1,1,511,-0.8490540007333475,-0.6229347739241279,-0.5121226502567865
13018,16,28,7277.7,16.0,28.0,7277.7,4,5,5,455,-0.7587815408328179,4.941052843665856,2.265507436898127
13021,4,9,2616.38,4.0,9.0,2616.38,5,2,5,525,-0.8791448207001907,1.0256541498062377,0.43514670943485595
13023,64,2,689.9,64.0,2.0,689.9,3,1,3,313,-0.27732842136332686,-0.4168611584578322,-0.32132427608929665
13026,1,5,975.36,1.0,5.0,975.36,5,1,4,514,-0.9092356406670339,0.20135968794105488,-0.2092326854536687
13027,113,6,6912.0,113.0,6.0,6912.0,2,1,5,215,0.21415497142844525,0.40743330340735057,2.1219080019669665
13028,22,2,661.3199999999999,22.0,2.0,661.3199999999999,4,1,3,413,-0.6985999008991315,-0.4168611584578322,-0.33254678593434067
13029,30,3,1247.5,30.0,3.0,1247.5,4,1,4,414,-0.618357714320883,-0.21078754299153651,-0.10237145979830611
13030,11,2,799.48,11.0,2.0,799.48,5,1,3,513,-0.8089329074442232,-0.4168611584578322,-0.27829549271561166
13032,52,2,1010.18,52.0,2.0,1010.18,3,1,4,314,-0.39769170123069963,-0.4168611584578322,-0.1955599145367887
13033,357,1,190.55,357.0,1.0,190.55,1,1,1,111,2.6615416620650247,-0.6229347739241279,-0.5174040623427152
13034,54,2,642.77,54.0,2.0,642.77,3,1,3,313,-0.3776311545861375,-0.4168611584578322,-0.33983081524244296
13035,73,2,921.88,73.0,2.0,921.88,2,1,4,214,-0.1870559614627973,-0.4168611584578322,-0.23023267938344302
13037,138,3,881.07,138.0,3.0,881.07,2,1,3,213,0.4649118044854718,-0.21078754299153651,-0.2462575438612682
13038,80,3,908.46,80.0,3.0,908.46,2,1,4,214,-0.11684404820682985,-0.21078754299153651,-0.23550231136806477
13040,8,2,676.99,8.0,2.0,676.99,5,1,3,513,-0.8390237274110665,-0.4168611584578322,-0.32639364635170104
13043,273,1,516.42,273.0,1.0,516.42,1,1,3,113,1.8189987029934154,-0.6229347739241279,-0.38944467524668736
13044,291,1,560.47,291.0,1.0,560.47,1,1,3,113,1.9995436227944745,-0.6229347739241279,-0.3721475598277165
13045,99,1,305.28000000000003,99.0,1.0,305.28000000000003,2,1,2,212,0.07373114491651035,-0.6229347739241279,-0.4723530282446783
13046,30,2,629.31,30.0,2.0,629.31,4,1,3,413,-0.618357714320883,-0.4168611584578322,-0.3451161540288073
13047,31,10,3237.54,31.0,10.0,3237.54,4,2,5,425,-0.6083274409986019,1.2317277652725334,0.6790576336947406
13048,14,4,1835.91,14.0,4.0,1835.91,4,1,4,414,-0.77884208747738,-0.004713927525240807,0.12867952053487494
13049,64,2,656.6800000000001,64.0,2.0,656.6800000000001,3,1,3,313,-0.27732842136332686,-0.4168611584578322,-0.3343687749364751
13050,14,17,5836.86,14.0,17.0,5836.86,4,3,5,435,-0.77884208747738,2.6742430735366036,1.6997327313301376
13052,212,1,348.15000000000003,212.0,1.0,348.15000000000003,1,1,2,112,1.2071520303342707,-0.6229347739241279,-0.4555192634771123
13055,78,3,1214.41,78.0,3.0,1214.41,2,1,4,214,-0.13690459485139198,-0.21078754299153651,-0.11536491153982129
13058,24,3,271.40000000000003,24.0,3.0,271.40000000000003,4,1,2,412,-0.6785393542545695,-0.21078754299153651,-0.48565668932060857
13059,249,1,183.4,249.0,1.0,183.4,1,1,1,111,1.5782721432586697,-0.6229347739241279,-0.5202116531541939
13060,253,1,307.53,253.0,1.0,307.53,1,1,2,112,1.618393236547794,-0.6229347739241279,-0.4714695206466605
13061,72,1,248.61,72.0,1.0,248.61,2,1,2,212,-0.19708623478507836,-0.6229347739241279,-0.49460563961342013
13062,191,1,346.98,191.0,1.0,346.98,1,1,2,112,0.9965162905663683,-0.6229347739241279,-0.45597868742808156
13064,12,4,1119.49,12.0,4.0,1119.49,5,1,4,514,-0.7989026341219422,-0.004713927525240807,-0.15263715207486583
13065,373,1,205.86,368.80999999999995,1.0,205.86,1,1,1,111,2.7799991900011634,-0.6229347739241279,-0.5113922839757584
13066,24,2,470.8,24.0,2.0,470.8,4,1,3,413,-0.6785393542545695,-0.4168611584578322,-0.4073582826340528
13067,82,1,115.46000000000001,82.0,1.0,115.46000000000001,2,1,1,211,-0.09678350156226773,-0.6229347739241279,-0.546889655913896
13068,10,2,344.0,10.0,2.0,344.0,5,1,2,512,-0.8189631807665043,-0.4168611584578322,-0.45714884415790075
13069,0,24,4436.12,0.0,24.0,4436.12,5,4,5,545,-0.9192659139893149,4.116758381800674,1.1497040945090435
13070,192,1,228.8,192.0,1.0,228.8,1,1,1,111,1.0065465638886493,-0.6229347739241279,-0.5023844331764125
13072,266,1,177.15,266.0,1.0,177.15,1,1,1,111,1.7487867897374478,-0.6229347739241279,-0.5226658409264656
13075,129,1,919.61,129.0,1.0,919.61,2,1,4,214,0.37463934458494225,-0.6229347739241279,-0.23112404038233209
13077,1,4,729.27,1.0,4.0,729.27,5,1,3,513,-0.9092356406670339,-0.004713927525240807,-0.30586485647420286
13078,3,26,12627.94,3.0,26.0,12627.94,5,5,5,555,-0.8891750940224717,4.528905612733265,4.366386410773144
13079,4,5,220.10000000000002,4.0,5.0,220.10000000000002,5,1,1,511,-0.8791448207001907,0.20135968794105488,-0.5058006625554146
13080,179,1,58.08,179.0,1.0,58.08,1,1,1,111,0.8761530106989954,-0.6229347739241279,-0.569421063013568
13081,11,11,28337.38,11.0,11.0,17281.158099999997,5,2,5,525,-0.8089329074442232,1.437801380738829,6.193565764810467
13082,126,9,3613.63,126.0,9.0,3613.63,2,2,5,225,0.3445485246180991,1.0256541498062377,0.8267369103785257
13083,4,2,303.75,4.0,2.0,303.75,5,1,2,512,-0.8791448207001907,-0.4168611584578322,-0.47295381341133036
13085,157,2,416.08000000000004,157.0,2.0,416.08000000000004,2,1,2,212,0.655486997608812,-0.4168611584578322,-0.4288451874178458
13089,2,97,58825.83,2.0,29.809999999999945,17281.158099999997,5,5,5,555,-0.8992053673447528,5.31404608765984,6.193565764810467
13090,8,14,8910.82,8.0,14.0,8910.82,5,3,5,535,-0.8390237274110665,2.056022227137716,2.9067847384425
13091,28,1,345.82,28.0,1.0,345.82,4,1,2,412,-0.6384182609654452,-0.6229347739241279,-0.45643418467861524
13092,70,5,477.83,70.0,5.0,477.83,3,1,3,313,-0.2171467814296405,0.20135968794105488,-0.40459781222780167
13093,275,8,7832.47,275.0,8.0,7832.47,1,2,5,125,1.8390592496379774,0.8195805343399419,2.483348996965833
13094,21,12,1927.3200000000002,21.0,12.0,1927.3200000000002,4,2,4,424,-0.7086301742214126,1.6438749962051247,0.16457348921701173
13095,70,1,74.39999999999999,70.0,1.0,74.39999999999999,3,1,1,311,-0.2171467814296405,-0.6229347739241279,-0.563012687902612
13097,32,10,6010.42,32.0,10.0,6010.42,4,2,5,425,-0.5982971676763209,1.2317277652725334,1.7678845440910136
13098,1,28,28882.44,1.0,28.0,17281.158099999997,5,5,5,555,-0.9092356406670339,4.941052843665856,6.193565764810467
13099,99,1,207.35999999999999,99.0,1.0,207.35999999999999,2,1,1,211,0.07373114491651035,-0.6229347739241279,-0.5108032789104132
13101,234,1,101.19,234.0,1.0,101.19,1,1,1,111,1.4278180434244538,-0.6229347739241279,-0.5524930574355468
13102,1,24,6424.09,1.0,24.0,6424.09,5,4,5,545,-0.9092356406670339,4.116758381800674,1.930320361011914
13103,39,1,243.94,39.0,1.0,243.94,3,1,2,312,-0.5280852544203535,-0.6229347739241279,-0.4964394087168615
13104,3,6,1098.48,3.0,6.0,1098.48,5,1,4,514,-0.8891750940224717,0.40743330340735057,-0.16088714969013432
13106,133,1,76.5,133.0,1.0,76.5,2,1,1,211,0.4147604378740665,-0.6229347739241279,-0.5621880808111288
13107,44,4,1531.6200000000001,44.0,4.0,1531.6200000000001,3,1,4,314,-0.47793388780894813,-0.004713927525240807,0.00919395297894686
13108,372,1,350.06,368.80999999999995,1.0,350.06,1,1,2,112,2.7799991900011634,-0.6229347739241279,-0.45476926369390613
13109,59,2,786.54,59.0,2.0,786.54,3,1,3,313,-0.3274797879747322,-0.4168611584578322,-0.283376643079323
13110,31,7,1488.67,31.0,7.0,1488.67,4,2,4,424,-0.6083274409986019,0.6135069188736463,-0.007671225392104171
13113,0,24,12245.960000000001,0.0,24.0,12245.960000000001,5,4,5,545,-0.9192659139893149,4.116758381800674,4.21639430753277
13115,11,4,2294.78,11.0,4.0,2294.78,5,1,5,515,-0.8089329074442232,-0.004713927525240807,0.3088640234248442
13116,138,1,501.14,138.0,1.0,501.14,2,1,3,213,0.4649118044854718,-0.6229347739241279,-0.39544467351233714
13117,21,8,984.91,21.0,8.0,984.91,4,2,4,424,-0.7086301742214126,0.8195805343399419,-0.20548268653763757
13118,19,5,1197.81,19.0,5.0,1197.81,4,1,4,414,-0.7286907208659748,0.20135968794105488,-0.12188323426297494
13120,238,1,30.599999999999998,238.0,1.0,30.599999999999998,1,1,1,111,1.4679391367135781,-0.6229347739241279,-0.5802116358106921
13121,269,1,283.73,269.0,1.0,283.73,1,1,2,112,1.778877609704291,-0.6229347739241279,-0.48081506768347104
13122,94,2,922.39,94.0,2.0,922.39,2,1,4,214,0.023579778305105038,-0.4168611584578322,-0.23003241766122567
13124,89,3,3866.33,89.0,3.0,3866.33,2,1,5,215,-0.02657158830630028,-0.21078754299153651,0.9259646303870144
13126,4,8,2099.64,4.0,8.0,2099.64,5,2,5,525,-0.8791448207001907,0.8195805343399419,0.23223839112386865
13127,77,1,259.17,77.0,1.0,259.17,2,1,2,212,-0.14693486817367304,-0.6229347739241279,-0.4904590439533898
13130,94,1,64.0,94.0,1.0,64.0,2,1,1,211,0.023579778305105038,-0.6229347739241279,-0.5670964563556722
13131,23,3,1073.3,23.0,3.0,1073.3,4,1,4,414,-0.6885696275768505,-0.21078754299153651,-0.1707745813870625
