customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
C16558,11,16,2524.4,4,4,4,444
C16559,5,2,618.0,5,1,2,512
C16560,40,2,447.5,2,1,1,211
C16561,14,3,275.0,3,1,1,311
C16562,11,10,1756.0,4,4,4,444
C16563,37,3,179.0,2,1,1,211
C16564,20,2,104.0,3,1,1,311
C16565,7,23,4724.1,4,5,5,455
C16566,2,10,2266.41,5,4,4,544
C16567,47,6,2024.0,1,2,4,124
C16568,16,7,940.83,3,3,2,332
C16569,23,13,1611.75,2,4,3,243
C16570,15,3,289.0,3,1,1,311
C16571,27,4,115.75,2,1,1,211
C16572,24,5,687.96,2,2,2,222
C16573,11,12,2477.19,4,4,4,444
C16574,4,18,4289.18,5,5,5,555
C16575,20,5,836.4,3,2,2,322
C16576,45,12,2466.2,1,4,4,144
C16577,3,20,3330.45,5,5,5,555
C16578,12,6,470.61,4,2,1,421
C16579,6,8,980.29,5,3,2,532
C16580,4,22,5832.7,5,5,5,555
C16581,112,4,348.55,1,1,1,111
C16582,2,14,3493.09,5,4,5,545
C16583,14,8,3975.7,3,3,5,335
C16584,5,19,4087.76,5,5,5,555
C16585,47,10,2626.63,1,4,4,144
C16586,98,5,1784.3200000000002,1,2,4,124
C16587,4,5,1370.45,5,2,3,523
C16588,53,5,1002.0,1,2,3,123
C16589,10,8,1743.8600000000001,4,3,4,434
C16590,14,23,5371.07,3,5,5,355
C16591,65,2,119.0,1,1,1,111
C16592,51,7,1399.25,1,3,3,133
C16593,9,21,4158.26,4,5,5,455
C16594,5,14,1828.82,5,4,4,544
C16595,167,1,75.0,1,1,1,111
C16596,61,9,1122.0,1,3,3,133
C16597,20,15,2733.11,3,4,4,344
C16598,6,21,3004.64,5,5,5,555
C16599,8,4,923.9200000000001,4,1,2,412
C16600,3,6,1653.0,5,2,3,523
C16601,39,3,176.0,2,1,1,211
C16602,71,3,1272.0,1,1,3,113
C16603,24,13,2521.17,2,4,4,244
C16604,6,18,1645.7,5,5,3,553
C16605,89,3,597.6800000000001,1,1,2,112
C16606,13,21,2948.16,3,5,5,355
C16607,8,13,3179.2,4,4,5,445
C16608,4,21,2725.0,5,5,4,554
C16609,2,8,709.53,5,3,2,532
C16610,67,5,753.75,1,2,2,122
C16611,2,4,484.0,5,1,1,511
C16612,9,6,1333.25,4,2,3,423
C16613,20,5,686.1,3,2,2,322
C16614,6,20,4731.91,5,5,5,555
C16615,3,7,1899.5,5,3,4,534
C16616,21,5,826.0,3,2,2,322
C16617,9,21,9954.0,4,5,5,455
C16618,60,7,1268.0,1,3,3,133
C16619,9,7,938.01,4,3,2,432
C16620,32,7,1401.54,2,3,3,233
C16621,14,6,1908.0,3,2,4,324
C16622,99,2,380.0,1,1,1,111
C16623,28,6,699.94,2,2,2,222
C16624,2,10,1086.04,5,4,3,543
C16625,164,2,110.1,1,1,1,111
C16626,3,20,4226.51,5,5,5,555
C16627,8,20,3306.71,4,5,5,455
C16628,7,8,2082.7,4,3,4,434
C16629,42,6,1172.9,2,2,3,223
C16630,2,11,1037.8899999999999,5,4,3,543
C16631,43,4,690.48,1,1,2,112
C16632,6,16,3653.44,5,4,5,545
C16633,32,3,502.97,2,1,1,211
C16634,16,5,397.68,3,2,1,321
C16635,4,9,3269.4700000000003,5,3,5,535
C16636,6,16,3294.0,5,4,5,545
C16637,6,7,1057.0,5,3,3,533
C16638,32,6,929.5,2,2,2,222
C16639,35,4,838.0,2,1,2,212
C16640,14,5,578.56,3,2,2,322
C16641,5,22,3798.2,5,5,5,555
C16642,25,3,473.0,2,1,1,211
C16643,6,13,2061.95,5,4,4,544
C16644,20,4,363.17,3,1,1,311
C16645,10,12,2545.68,4,4,4,444
C16646,18,4,884.21,3,1,2,312
C16647,152,2,374.75,1,1,1,111
C16648,45,5,624.1,1,2,2,122
C16649,82,2,331.0,1,1,1,111
C16650,8,3,324.0,4,1,1,411
C16651,100,7,1168.06,1,3,3,133
C16652,17,7,1770.47,3,3,4,334
C16653,10,5,605.1,4,2,2,422
C16654,2,10,2473.7,5,4,4,544
C16655,18,6,785.95,3,2,2,322
C16656,20,13,1071.5,3,4,3,343
C16657,62,10,2426.65,1,4,4,144
C16658,12,4,518.4,4,1,1,411
C16659,4,23,3918.19,5,5,5,555
C16660,64,4,498.0,1,1,1,111
C16661,87,5,456.39,1,2,1,121
C16662,11,3,316.5,4,1,1,411
C16663,42,6,1176.4299999999998,2,2,3,223
C16664,2,8,699.48,5,3,2,532
C16665,7,6,916.0,4,2,2,422
C16666,4,6,722.7,5,2,2,522
C16667,65,3,355.0,1,1,1,111
C16668,15,23,4077.11,3,5,5,355
C16669,6,5,700.8,5,2,2,522
C16670,4,23,4136.88,5,5,5,555
C16671,13,8,1635.5,3,3,3,333
C16672,2,22,4461.88,5,5,5,555
C16673,17,5,1101.5,3,2,3,323
C16674,9,6,551.17,4,2,1,421
C16675,3,23,5782.4,5,5,5,555
C16676,63,3,267.0,1,1,1,111
C16677,29,12,1385.5,2,4,3,243
C16678,8,20,7150.549999999999,4,5,5,455
C16679,14,9,3518.88,3,3,5,335
C16680,60,11,3978.83,1,4,5,145
C16681,5,7,1503.75,5,3,3,533
C16682,109,2,220.0,1,1,1,111
C16683,7,7,1270.0,4,3,3,433
C16684,3,16,3419.8,5,4,5,545
C16685,65,2,280.0,1,1,1,111
C16686,7,6,1401.3600000000001,4,2,3,423
C16687,4,12,858.5,5,4,2,542
C16688,9,23,6884.4,4,5,5,455
C16689,3,8,1230.0,5,3,3,533
C16690,91,4,858.4,1,1,2,112
C16691,26,14,3615.0,2,4,5,245
C16692,4,1,40.0,5,1,1,511
C16693,3,6,631.14,5,2,2,522
C16694,6,21,4143.59,5,5,5,555
C16695,6,7,1336.1,5,3,3,533
C16696,2,20,5158.32,5,5,5,555
C16697,11,13,2284.35,4,4,4,444
C16698,3,9,1948.0,5,3,4,534
C16699,9,4,669.75,4,1,2,412
C16700,79,4,424.0,1,1,1,111
C16701,57,9,2259.0,1,3,4,134
C16702,7,17,3025.91,4,5,5,455
C16703,15,17,2776.72,3,5,4,354
C16704,17,6,1435.5,3,2,3,323
C16705,13,18,2608.88,3,5,4,354
C16706,21,16,1946.8,3,4,4,344
C16707,121,1,145.0,1,1,1,111
C16708,8,6,945.0,4,2,2,422
C16709,78,2,190.0,1,1,1,111
C16710,21,3,224.5,3,1,1,311
C16711,28,7,1280.6,2,3,3,233
C16712,28,5,706.8299999999999,2,2,2,222
C16713,11,15,3520.05,4,4,5,445
C16714,11,4,728.0,4,1,2,412
C16715,3,20,3453.54,5,5,5,555
C16716,54,3,595.76,1,1,2,112
C16717,2,7,1270.46,5,3,3,533
C16718,60,4,675.0,1,1,2,112
C16719,6,6,618.75,5,2,2,522
C16720,51,4,832.54,1,1,2,112
C16721,17,4,672.0,3,1,2,312
C16722,2,6,1139.0,5,2,3,523
C16723,12,15,2697.6,4,4,4,444
C16724,4,8,1188.25,5,3,3,533
C16725,3,3,362.46,5,1,1,511
C16726,20,5,306.9,3,2,1,321
C16727,52,3,132.0,1,1,1,111
C16728,12,10,1686.81,4,4,3,443
C16729,6,16,1976.43,5,4,4,544
C16730,83,2,395.0,1,1,1,111
C16731,7,5,637.02,4,2,2,422
C16732,40,3,520.0,2,1,1,211
C16733,2,11,2778.9,5,4,4,544
C16734,4,19,1871.26,5,5,4,554
C16735,41,8,2062.5,2,3,4,234
C16736,14,12,1546.49,3,4,3,343
C16737,20,4,393.0,3,1,1,311
C16738,23,9,689.45,2,3,2,232
C16739,25,12,930.6,2,4,2,242
C16740,43,12,1874.75,1,4,4,144
C16741,23,4,1008.54,2,1,3,213
C16742,2,19,2572.82,5,5,4,554
C16743,5,6,510.80000000000007,5,2,1,521
C16744,6,5,932.4,5,2,2,522
C16745,18,6,1054.5,3,2,3,323
C16746,8,8,741.96,4,3,2,432
C16747,6,9,1777.92,5,3,4,534
C16748,14,13,1686.25,3,4,3,343
C16749,20,22,4016.66,3,5,5,355
C16750,12,18,2487.4,4,5,4,454
C16751,30,4,509.55,2,1,1,211
C16752,41,8,1344.0,2,3,3,233
C16753,15,13,3057.0,3,4,5,345
C16754,32,3,1150.3,2,1,3,213
C16755,2,14,2193.0,5,4,4,544
C16756,18,11,1332.75,3,4,3,343
C16757,15,21,5468.5,3,5,5,355
C16758,24,5,1090.3600000000001,2,2,3,223
C16759,7,10,1591.3,4,4,3,443
C16760,15,4,623.89,3,1,2,312
C16761,3,14,3287.5,5,4,5,545
C16762,6,20,3517.75,5,5,5,555
C16763,65,4,440.75,1,1,1,111
C16764,10,22,6614.03,4,5,5,455
C16765,12,3,419.0,4,1,1,411
C16766,7,2,237.0,4,1,1,411
C16767,19,16,3152.7999999999997,3,4,5,345
C16768,36,6,673.5,2,2,2,222
C16769,9,2,1254.9,4,1,3,413
C16770,15,6,1414.05,3,2,3,323
C16771,5,2,335.5,5,1,1,511
C16772,69,2,100.0,1,1,1,111
C16773,25,4,597.3,2,1,2,212
C16774,8,20,4086.35,4,5,5,455
C16775,4,8,3671.8199999999997,5,3,5,535
C16776,40,2,468.0,2,1,1,211
C16777,92,6,577.1,1,2,2,122
C16778,7,22,1993.9,4,5,4,454
C16779,10,5,649.74,4,2,2,422
C16780,8,22,2911.56,4,5,5,455
C16781,6,4,446.8,5,1,1,511
C16782,11,23,6528.7,4,5,5,455
C16783,9,21,4869.16,4,5,5,455
C16784,32,5,797.25,2,2,2,222
C16785,16,23,2434.13,3,5,4,354
C16786,16,6,987.1800000000001,3,2,2,322
C16787,28,4,464.4,2,1,1,211
C16788,34,3,412.88,2,1,1,211
C16789,3,7,592.42,5,3,2,532
C16790,16,3,494.76,3,1,1,311
C16791,108,1,145.0,1,1,1,111
C16792,13,6,597.2,3,2,2,322
C16793,7,3,653.0,4,1,2,412
C16794,32,6,1079.59,2,2,3,223
C16795,6,17,2213.2799999999997,5,5,4,554
C16796,44,3,529.0,1,1,1,111
C16797,134,2,165.0,1,1,1,111
C16798,21,8,1870.75,3,3,4,334
C16799,53,3,392.0,1,1,1,111
C16800,21,5,792.0,3,2,2,322
C16801,9,7,1053.0,4,3,3,433
C16802,5,14,1973.0,5,4,4,544
C16803,53,2,153.75,1,1,1,111
C16804,27,14,2080.75,2,4,4,244
C16805,38,6,542.8,2,2,1,221
C16806,13,4,877.0,3,1,2,312
C16807,9,4,1102.9,4,1,3,413
C16808,19,4,351.1,3,1,1,311
C16809,18,7,2320.0,3,3,4,334
C16810,10,10,2017.8,4,4,4,444
C16811,36,6,1137.3,2,2,3,223
C16812,7,20,4500.13,4,5,5,455
C16813,37,2,151.0,2,1,1,211
C16814,10,13,1216.4,4,4,3,443
C16815,23,7,1444.0,2,3,3,233
C16816,6,12,2893.4,5,4,5,545
C16817,83,3,502.5,1,1,1,111
C16818,12,8,787.4300000000001,4,3,2,432
C16819,2,7,942.5,5,3,2,532
C16820,6,14,3539.0,5,4,5,545
C16821,10,5,1801.39,4,2,4,424
C16822,25,4,495.22,2,1,1,211
C16823,50,6,1498.96,1,2,3,123
C16824,3,8,2171.26,5,3,4,534
C16825,2,12,1337.49,5,4,3,543
C16826,21,9,1501.0,3,3,3,333
C16827,115,2,217.5,1,1,1,111
C16828,2,19,2997.51,5,5,5,555
C16829,182,1,185.47,1,1,1,111
C16830,23,5,719.2,2,2,2,222
C16831,100,2,451.0,1,1,1,111
C16832,45,8,1399.6,1,3,3,133
C16833,57,9,724.5799999999999,1,3,2,132
C16834,29,10,954.79,2,4,2,242
C16835,5,18,3215.94,5,5,5,555
C16836,6,9,1918.3,5,3,4,534
C16837,3,22,3251.29,5,5,5,555
C16838,10,19,2280.25,4,5,4,454
C16839,84,5,2172.5,1,2,4,124
C16840,8,15,3068.9700000000003,4,4,5,445
C16841,60,6,1310.5,1,2,3,123
C16842,15,22,3542.44,3,5,5,355
C16843,69,2,272.5,1,1,1,111
C16844,23,7,1287.0,2,3,3,233
C16845,4,21,3087.5,5,5,5,555
C16846,2,21,2928.96,5,5,5,555
C16847,4,3,718.0,5,1,2,512
C16848,15,13,3169.6800000000003,3,4,5,345
C16849,2,10,1427.0,5,4,3,543
C16850,11,4,1718.0,4,1,3,413
C16851,51,5,1992.47,1,2,4,124
C16852,7,16,2052.6,4,4,4,444
C16853,25,7,1527.3,2,3,3,233
C16854,31,5,542.5,2,2,1,221
C16855,10,13,1784.9,4,4,4,444
C16856,7,12,2177.39,4,4,4,444
C16857,14,4,795.0,3,1,2,312
C16858,35,15,1659.88,2,4,3,243
C16859,2,4,124.75,5,1,1,511
C16860,49,3,882.0,1,1,2,112
C16861,14,18,4461.35,3,5,5,355
C16862,18,4,751.5,3,1,2,312
C16863,3,13,4065.25,5,4,5,545
C16864,5,5,272.51,5,2,1,521
C16865,2,17,5178.6,5,5,5,555
C16866,7,13,2851.56,4,4,4,444
C16867,93,2,418.0,1,1,1,111
C16868,39,18,3445.6,2,5,5,255
C16869,37,6,1958.0,2,2,4,224
C16870,66,6,445.0,1,2,1,121
C16871,85,6,1162.0,1,2,3,123
C16872,81,2,176.92000000000002,1,1,1,111
C16873,23,23,5458.16,2,5,5,255
C16874,6,19,2572.6,5,5,4,554
C16875,25,10,3981.98,2,4,5,245
C16876,11,9,3756.2999999999997,4,3,5,435
C16877,80,1,176.8,1,1,1,111
C16878,170,1,300.0,1,1,1,111
C16879,6,13,1801.89,5,4,4,544
C16880,7,4,180.0,4,1,1,411
C16881,5,18,3520.58,5,5,5,555
C16882,30,5,579.0,2,2,2,222
C16883,30,5,494.89,2,2,1,221
C16884,15,6,376.74,3,2,1,321
C16885,92,3,1027.5,1,1,3,113
C16886,7,4,629.5,4,1,2,412
C16887,49,4,633.26,1,1,2,112
C16888,7,19,2737.7599999999998,4,5,4,454
C16889,13,6,1515.59,3,2,3,323
C16890,62,2,580.0000000000001,1,1,2,112
C16891,2,15,3937.9,5,4,5,545
C16892,2,5,1235.0,5,2,3,523
C16893,10,21,2063.0,4,5,4,454
C16894,12,21,3507.43,4,5,5,455
C16895,47,4,1002.5,1,1,3,113
C16896,15,5,778.0,3,2,2,322
C16897,79,6,1225.2,1,2,3,123
C16898,15,6,859.25,3,2,2,322
C16899,8,14,2741.1,4,4,4,444
C16900,29,1,28.0,2,1,1,211
C16901,5,7,596.75,5,3,2,532
C16902,102,4,626.45,1,1,2,112
C16903,11,14,4336.7,4,4,5,445
C16904,52,3,378.0,1,1,1,111
C16905,21,19,1467.69,3,5,3,353
C16906,31,2,444.0,2,1,1,211
C16907,9,8,1942.68,4,3,4,434
C16908,45,7,1227.73,1,3,3,133
C16909,57,4,432.6,1,1,1,111
C16910,83,3,341.5,1,1,1,111
C16911,61,3,390.58,1,1,1,111
C16912,2,6,866.0,5,2,2,522
C16913,12,11,899.46,4,4,2,442
C16914,11,19,2167.0,4,5,4,454
C16915,3,19,4280.15,5,5,5,555
C16916,20,2,237.4,3,1,1,311
C16917,111,2,75.0,1,1,1,111
C16918,20,7,1472.9,3,3,3,333
C16919,11,6,736.0,4,2,2,422
C16920,2,19,3511.2,5,5,5,555
C16921,2,23,6091.82,5,5,5,555
C16922,3,6,806.25,5,2,2,522
C16923,35,7,1057.0,2,3,3,233
C16924,41,6,613.0,2,2,2,222
C16925,13,19,3492.87,3,5,5,355
C16926,14,23,3105.48,3,5,5,355
C16927,24,20,2635.9,2,5,4,254
C16928,16,4,798.23,3,1,2,312
C16929,50,7,1627.68,1,3,3,133
C16930,12,3,331.78999999999996,4,1,1,411
C16931,6,20,3504.44,5,5,5,555
C16932,20,6,1099.0,3,2,3,323
C16933,11,18,3557.59,4,5,5,455
C16934,34,7,725.0,2,3,2,232
C16935,13,10,1574.43,3,4,3,343
C16936,16,13,1616.4,3,4,3,343
C16937,29,7,1108.14,2,3,3,233
C16938,10,12,1945.5,4,4,4,444
C16939,27,5,558.3,2,2,2,222
C16940,2,7,638.5,5,3,2,532
C16941,90,3,1064.7,1,1,3,113
C16942,8,8,994.5799999999999,4,3,3,433
C16943,57,4,1542.0,1,1,3,113
C16944,8,20,3323.8,4,5,5,455
C16945,33,16,1411.04,2,4,3,243
C16946,90,3,900.75,1,1,2,112
C16947,5,14,5414.61,5,4,5,545
C16948,48,7,1569.0,1,3,3,133
C16949,32,8,996.23,2,3,3,233
C16950,8,20,2116.99,4,5,4,454
C16951,54,2,401.75,1,1,1,111
C16952,3,21,3800.23,5,5,5,555
C16953,2,6,1926.8899999999999,5,2,4,524
C16954,4,23,4791.62,5,5,5,555
C16955,35,11,1856.3,2,4,4,244
C16956,18,4,874.0,3,1,2,312
C16957,21,22,4116.21,3,5,5,355
C16958,15,10,1134.81,3,4,3,343
C16959,17,5,971.0,3,2,2,322
C16960,32,4,290.0,2,1,1,211
C16961,126,2,218.4,1,1,1,111
C16962,36,6,649.0,2,2,2,222
C16963,4,22,3776.66,5,5,5,555
C16964,4,17,6155.43,5,5,5,555
C16965,24,5,481.65,2,2,1,221
C16966,155,2,355.0,1,1,1,111
C16967,29,5,323.75,2,2,1,221
C16968,34,8,1424.84,2,3,3,233
C16969,2,19,3394.75,5,5,5,555
C16970,48,6,826.8,1,2,2,122
C16971,3,21,3108.95,5,5,5,555
C16972,88,7,971.45,1,3,2,132
C16973,27,8,1639.5,2,3,3,233
C16974,19,8,2689.46,3,3,4,334
C16975,2,7,2187.2,5,3,4,534
C16976,12,16,5277.74,4,4,5,445
C16977,10,13,2343.0,4,4,4,444
C16978,27,20,2694.0299999999997,2,5,4,254
C16979,32,4,381.52,2,1,1,211
C16980,6,16,3770.7,5,4,5,545
C16981,4,13,2258.25,5,4,4,544
C16982,22,6,885.25,2,2,2,222
C16983,11,14,1693.0,4,4,3,443
C16984,76,1,598.0,1,1,2,112
C16985,5,10,1782.0,5,4,4,544
C16986,10,20,3140.5,4,5,5,455
C16987,5,4,385.0,5,1,1,511
C16988,13,13,1807.71,3,4,4,344
C16989,7,18,3797.19,4,5,5,455
C16990,2,13,1497.94,5,4,3,543
C16991,17,6,1757.2,3,2,4,324
C16992,40,6,1746.94,2,2,4,224
C16993,2,19,2916.92,5,5,5,555
C16994,13,4,326.0,3,1,1,311
C16995,6,4,919.05,5,1,2,512
C16996,7,7,2033.8400000000001,4,3,4,434
C16997,39,15,2553.5,2,4,4,244
C16998,18,8,894.4,3,3,2,332
C16999,5,4,472.75,5,1,1,511
C17000,8,2,185.0,4,1,1,411
C17001,57,3,985.0,1,1,2,112
C17002,6,23,3951.2200000000003,5,5,5,555
C17003,2,7,1141.05,5,3,3,533
C17004,8,14,2629.5699999999997,4,4,4,444
C17005,149,2,85.0,1,1,1,111
C17006,10,12,3240.5,4,4,5,445
C17007,6,16,1951.0,5,4,4,544
C17008,15,3,333.0,3,1,1,311
C17009,5,16,2755.96,5,4,4,544
C17010,15,8,975.0,3,3,2,332
C17011,29,3,597.6,2,1,2,212
C17012,110,4,429.58,1,1,1,111
C17013,27,9,1433.84,2,3,3,233
C17014,42,5,614.0,2,2,2,222
C17015,5,23,3175.31,5,5,5,555
C17016,25,11,2208.95,2,4,4,244
C17017,13,15,3470.6,3,4,5,345
C17018,7,10,3015.05,4,4,5,445
C17019,29,9,1321.45,2,3,3,233
C17020,26,7,984.64,2,3,2,232
C17021,13,4,1747.5,3,1,4,314
C17022,17,18,3575.63,3,5,5,355
C17023,17,5,1535.71,3,2,3,323
C17024,17,2,229.5,3,1,1,311
C17025,3,19,3881.3500000000004,5,5,5,555
C17026,97,3,506.0,1,1,1,111
C17027,16,10,2913.88,3,4,5,345
C17028,29,16,2531.52,2,4,4,244
C17029,106,1,160.0,1,1,1,111
C17030,7,20,2949.08,4,5,5,455
C17031,39,5,1003.91,2,2,3,223
C17032,11,14,1389.5,4,4,3,443
C17033,2,5,691.0,5,2,2,522
C17034,19,10,1649.5,3,4,3,343
C17035,2,4,317.8,5,1,1,511
C17036,20,19,4783.77,3,5,5,355
C17037,12,15,1840.95,4,4,4,444
C17038,19,22,2849.94,3,5,4,354
C17039,22,9,986.6,2,3,2,232
C17040,22,22,3433.87,2,5,5,255
C17041,14,23,3688.27,3,5,5,355
C17042,2,8,2570.1,5,3,4,534
C17043,24,18,4460.28,2,5,5,255
C17044,10,18,4601.0,4,5,5,455
C17045,3,11,1695.58,5,4,3,543
C17046,8,6,2339.33,4,2,4,424
C17047,25,11,2629.75,2,4,4,244
C17048,88,3,245.0,1,1,1,111
C17049,73,8,1375.0,1,3,3,133
C17050,19,14,4432.98,3,4,5,345
C17051,6,19,3558.5,5,5,5,555
C17052,141,1,80.0,1,1,1,111
C17053,25,10,698.65,2,4,2,242
C17054,6,14,3536.71,5,4,5,545
C17055,15,22,4131.29,3,5,5,355
C17056,7,5,1145.0,4,2,3,423
C17057,26,6,895.61,2,2,2,222
C17058,5,17,2253.0,5,5,4,554
C17059,5,20,1355.95,5,5,3,553
C17060,11,16,3375.42,4,4,5,445
C17061,39,7,2210.5,2,3,4,234
C17062,9,9,1254.0,4,3,3,433
C17063,10,18,3767.06,4,5,5,455
C17064,82,4,654.5,1,1,2,112
C17065,59,3,578.25,1,1,2,112
C17066,13,17,2284.38,3,5,4,354
C17067,17,8,2160.97,3,3,4,334
C17068,9,16,3941.08,4,4,5,445
C17069,11,4,531.0,4,1,1,411
C17070,67,3,705.5,1,1,2,112
C17071,41,6,889.5,2,2,2,222
C17072,22,13,1735.75,2,4,4,244
C17073,20,5,741.0,3,2,2,322
C17074,20,4,320.0,3,1,1,311
C17075,6,18,3186.21,5,5,5,555
C17076,7,7,1543.88,4,3,3,433
C17077,74,3,287.88,1,1,1,111
C17078,9,20,2669.52,4,5,4,454
C17079,44,4,562.0,1,1,2,112
C17080,33,15,2619.89,2,4,4,244
C17081,70,4,1063.0,1,1,3,113
C17082,17,5,1143.0,3,2,3,323
C17083,55,9,2286.8,1,3,4,134
C17084,21,7,1101.4,3,3,3,333
C17085,32,6,814.9300000000001,2,2,2,222
C17086,2,15,1716.6,5,4,3,543
C17087,2,21,3413.7,5,5,5,555
C17088,34,9,2417.0699999999997,2,3,4,234
C17089,73,8,838.5,1,3,2,132
C17090,42,3,476.15,2,1,1,211
C17091,57,3,685.5,1,1,2,112
C17092,24,7,1620.9,2,3,3,233
C17093,94,2,503.96000000000004,1,1,1,111
C17094,22,18,3009.7,2,5,5,255
C17095,14,15,3799.6,3,4,5,345
C17096,59,4,835.92,1,1,2,112
C17097,71,5,1274.88,1,2,3,123
C17098,15,11,2498.75,3,4,4,344
C17099,15,22,5850.8099999999995,3,5,5,355
C17100,40,2,876.02,2,1,2,212
C17101,5,6,1874.0,5,2,4,524
C17102,32,11,960.4399999999999,2,4,2,242
C17103,5,17,2441.5,5,5,4,554
C17104,80,2,674.0,1,1,2,112
C17105,33,3,378.2,2,1,1,211
C17106,7,18,2458.37,4,5,4,454
C17107,2,16,2320.89,5,4,4,544
C17108,16,8,1734.92,3,3,4,334
C17109,65,3,1692.5,1,1,3,113
C17110,3,23,5408.39,5,5,5,555
C17111,16,17,2864.15,3,5,4,354
C17112,12,20,3675.15,4,5,5,455
C17113,13,9,2550.0,3,3,4,334
C17114,8,3,721.4,4,1,2,412
C17115,10,22,2458.66,4,5,4,454
C17116,26,5,783.5,2,2,2,222
C17117,34,3,421.23,2,1,1,211
C17118,39,6,812.4,2,2,2,222
C17119,37,8,1528.28,2,3,3,233
C17120,21,7,1238.74,3,3,3,333
C17121,3,18,3354.74,5,5,5,555
C17122,20,6,456.4,3,2,1,321
C17123,5,2,119.5,5,1,1,511
C17124,9,24,2766.39,4,5,4,454
C17125,6,17,3773.76,5,5,5,555
C17126,2,23,5853.29,5,5,5,555
C17127,11,22,4499.31,4,5,5,455
C17128,88,3,625.4,1,1,2,112
C17129,23,16,3097.0,2,4,5,245
C17130,33,10,1937.98,2,4,4,244
C17131,7,7,1982.2,4,3,4,434
C17132,2,7,2541.0,5,3,4,534
C17133,48,6,2017.5,1,2,4,124
C17134,24,4,903.0,2,1,2,212
C17135,36,5,846.98,2,2,2,222
C17136,24,16,2276.0,2,4,4,244
C17137,121,3,370.0,1,1,1,111
C17138,3,23,3845.75,5,5,5,555
C17139,3,4,667.25,5,1,2,512
C17140,12,6,503.0,4,2,1,421
C17141,30,4,910.5,2,1,2,212
C17142,3,7,1348.18,5,3,3,533
C17143,9,13,1662.17,4,4,3,443
C17144,61,3,287.28,1,1,1,111
C17145,44,5,824.8,1,2,2,122
C17146,175,1,159.0,1,1,1,111
C17147,29,3,349.74,2,1,1,211
C17148,5,5,1400.96,5,2,3,523
C17149,2,4,376.18,5,1,1,511
C17150,26,6,944.16,2,2,2,222
C17151,39,7,1699.0,2,3,3,233
C17152,49,6,1361.5,1,2,3,123
C17153,75,4,492.0,1,1,1,111
C17154,4,5,1213.0,5,2,3,523
C17155,19,9,2825.94,3,3,4,334
C17156,5,5,1280.0,5,2,3,523
C17157,17,5,940.9200000000001,3,2,2,322
C17158,3,11,1646.25,5,4,3,543
C17159,101,3,533.1800000000001,1,1,1,111
C17160,23,16,3083.0699999999997,2,4,5,245
C17161,63,5,560.25,1,2,2,122
C17162,11,5,1123.0,4,2,3,423
C17163,2,5,1410.5,5,2,3,523
C17164,30,6,436.25,2,2,1,221
C17165,22,2,40.0,2,1,1,211
C17166,3,5,1359.5,5,2,3,523
