transaction_id,customer_id,product_id,category,brand,date,quantity,unit_price,total_price
T0000075,C01508,Ponni Boiled Rice,"Foodgrains, Oil & Masala",bb Royal,2024-06-06,1,560.0,560.0
T0000076,C01508,Masala - Chicken,"Foodgrains, Oil & Masala",Double Horse,2024-02-14,1,48.0,48.0
T0000077,C01508,Organic - Dry Ginger Powder,"Foodgrains, Oil & Masala",bb Royal,2024-03-23,3,50.0,150.0
T0000078,C01508,Phool Makhana,"Foodgrains, Oil & Masala",bb Popular,2024-01-23,3,135.0,405.0
T0000079,C01508,Organic - Tamarind/Hunisehannu Whole,"Foodgrains, Oil & Masala",Phalada Pure & Sure,2024-04-01,1,195.0,195.0
T0000080,C01508,Wheat Broken/Dalia,"Foodgrains, Oil & Masala",bb Royal,2024-01-05,1,52.0,52.0
T0000081,C01508,Organic Amaranth Seed,"Foodgrains, Oil & Masala",bb Royal,2024-01-25,1,99.0,99.0
T0000082,C01508,Chicken Stock,"Foodgrains, Oil & Masala",MAGGI ,2024-05-05,3,950.0,2850.0
T0000083,C01508,Organic - Masoor Black Whole,"Foodgrains, Oil & Masala",bb Royal,2024-02-12,3,119.0,357.0
T0000084,C01508,BB Royal Rice - Idli 5 kg + BB Popular Urad - Gota/Whole 2kg,"Foodgrains, Oil & Masala",bb Combo,2024-06-18,1,489.0,489.0
T0000085,C01508,Organic - Rice Flour/Akki Hittu,"Foodgrains, Oil & Masala",bb Royal,2024-06-28,1,85.0,85.0
T0000086,C01509,Oil - Gingelly,"Foodgrains, Oil & Masala",RAS CHEKKU OIL,2024-04-16,1,330.0,330.0
T0000087,C01509,Organic Food - Rock Salt/Uppu,"Foodgrains, Oil & Masala",Eco Fresh,2024-01-31,1,60.0,60.0
T0000088,C01509,"Powder - Asafoetida, Premium","Foodgrains, Oil & Masala",The Spice Club,2024-06-25,1,176.0,176.0
T0000089,C01509,Garam Masala,"Foodgrains, Oil & Masala",Annapoorna,2024-01-26,1,35.0,35.0
T0000090,C01509,Sea Salt Grinder,"Foodgrains, Oil & Masala",Keya,2024-02-23,1,75.65,75.65
T0000091,C01509,Masala - Chilly Gobi,"Foodgrains, Oil & Masala",Annapoorna,2024-05-22,1,20.0,20.0
T0000092,C01509,Masala - Chana Masala,"Foodgrains, Oil & Masala",MTR,2024-03-31,1,80.0,80.0
T0000093,C01509,Mitha Pan,"Foodgrains, Oil & Masala",Marudhar,2024-04-16,1,102.0,102.0
T0000094,C01509,Curry Coriander Infused Oil,"Foodgrains, Oil & Masala",Coco Soul,2024-01-09,2,349.0,698.0
T0000095,C01510,Authentic Rasam Powder,"Foodgrains, Oil & Masala",Graminway,2024-03-03,2,129.0,258.0
T0000096,C01510,Healthy & Tasty - Kachi Ghani Mustard Oil,"Foodgrains, Oil & Masala",Emami,2024-02-27,2,193.0,386.0
T0000097,C01510,Authentic Rasam Powder,"Foodgrains, Oil & Masala",Graminway,2024-04-10,2,129.0,258.0
T0000098,C01510,Homemade Chutney Powder,"Foodgrains, Oil & Masala",Graminway,2024-02-23,1,129.0,129.0
T0000099,C01510,Panchphoran,"Foodgrains, Oil & Masala",Graminway,2024-04-22,3,99.0,297.0
T0000100,C01510,Kohlapuri Masala,"Foodgrains, Oil & Masala",Graminway,2024-03-17,1,129.0,129.0
T0000101,C01510,Spicy Sambhar Masala,"Foodgrains, Oil & Masala",Graminway,2024-03-16,2,129.0,258.0
T0000102,C01510,Kohlapuri Masala,"Foodgrains, Oil & Masala",Graminway,2024-02-18,1,129.0,129.0
T0000103,C01510,Spicy Sambhar Masala,"Foodgrains, Oil & Masala",Graminway,2024-01-06,1,129.0,129.0
T0000104,C01510,Authentic Rasam Powder,"Foodgrains, Oil & Masala",Graminway,2024-01-10,1,129.0,129.0
T0000105,C01510,Authentic Rasam Powder,"Foodgrains, Oil & Masala",Graminway,2024-02-22,1,129.0,129.0
T0000106,C01510,Bhojpuri Masala,"Foodgrains, Oil & Masala",Graminway,2024-06-10,1,149.0,149.0
T0000107,C01511,Walnut Kernels/Akharot Tukda 200gm + Cashew Whole 500gm + Raisins Indian 500gm,"Foodgrains, Oil & Masala",bb Popular,2024-03-09,1,871.0,871.0
T0000108,C01511,"Dates - Red, With Seeds","Foodgrains, Oil & Masala",bb Royal,2024-01-15,3,225.0,675.0
T0000109,C01511,BB Royal Rice - Idli 5 kg + BB Popular Urad - Gota/Whole 2kg,"Foodgrains, Oil & Masala",bb Combo,2024-03-02,2,489.0,978.0
T0000110,C01511,Sambar Masala,"Foodgrains, Oil & Masala",Aashirvaad,2024-05-14,1,31.0,31.0
T0000111,C01511,Cumin - Whole,"Foodgrains, Oil & Masala",Orika,2024-01-12,1,118.5,118.5
T0000112,C01511,Chakki Fresh Atta/Godihittu,"Foodgrains, Oil & Masala",Fortune ,2024-06-05,2,369.0,738.0
T0000113,C01511,Organic - Quinoa,"Foodgrains, Oil & Masala",bb Royal,2024-03-11,3,53.0,159.0
T0000114,C01511,Country Sugar/Sakkare,"Foodgrains, Oil & Masala",Ammi Samayal,2024-04-02,1,160.0,160.0
T0000115,C01511,Ginger Garlic,"Foodgrains, Oil & Masala",Snapin,2024-04-29,2,79.0,158.0
T0000116,C01511,Veg Dum Biryani Masala,"Foodgrains, Oil & Masala",Keya,2024-03-04,1,20.0,20.0
T0000117,C01511,Masala - Pav Bhaji,"Foodgrains, Oil & Masala",Mdh,2024-03-18,1,34.92,34.92
T0000118,C01511,Ghee/Tuppa,"Foodgrains, Oil & Masala",Milky Mist,2024-05-06,1,315.0,315.0
T0000119,C01511,Masala - Pav Bhaji,"Foodgrains, Oil & Masala",Eastern,2024-05-09,1,66.0,66.0
T0000120,C01512,Ready Masala - Hyderabadi Biryani,"Foodgrains, Oil & Masala",Kohinoor,2024-04-02,1,15.0,15.0
T0000121,C01512,Ready Masala - Jammu Rajma,"Foodgrains, Oil & Masala",Kohinoor,2024-02-16,3,15.0,45.0
T0000122,C01512,Organic Chia Seeds,"Foodgrains, Oil & Masala",Slurrp Farm,2024-02-20,2,200.0,400.0
T0000123,C01512,Organic Sprouted Ragi Powder/Ragi Hittu,"Foodgrains, Oil & Masala",Slurrp Farm,2024-06-20,3,225.0,675.0
T0000124,C01512,"Basmati Rice/Basmati Akki - Supreme Authentic, Aged","Foodgrains, Oil & Masala",Kohinoor,2024-02-06,1,175.0,175.0
T0000125,C01512,Basmati Rice/Basmati Akki - Authentic Brown,"Foodgrains, Oil & Masala",Kohinoor,2024-03-30,1,166.0,166.0
T0000126,C01513,Sabji Masala,"Foodgrains, Oil & Masala",Everest,2024-03-15,1,29.0,29.0
T0000127,C01513,Shahi Paneer Masala,"Foodgrains, Oil & Masala",Catch,2024-06-24,2,78.0,156.0
T0000128,C01513,Crystal Rock Salt/Uppu - Grinder,"Foodgrains, Oil & Masala",Catch,2024-06-28,1,99.0,99.0
T0000129,C01514,Moth/Patanga Huruli - Whole,"Foodgrains, Oil & Masala",Natureland Organics,2024-05-09,3,97.0,291.0
T0000130,C01514,Palakkadan Matta Unda Rice - Short Grain,"Foodgrains, Oil & Masala",Nirapara,2024-03-20,1,287.14,287.14
T0000131,C01514,Tasty Twist Sizzling Tandoori Multi-Use Seasoning,"Foodgrains, Oil & Masala",Kohinoor,2024-06-07,1,16.0,16.0
T0000132,C01514,Organic - Sooji,"Foodgrains, Oil & Masala",Pro Nature,2024-02-28,1,55.1,55.1
T0000133,C01514,Powder - Red Chilly,"Foodgrains, Oil & Masala",Badshah,2024-03-17,1,38.0,38.0
T0000134,C01514,Powder - Rasam,"Foodgrains, Oil & Masala",Double Horse,2024-05-21,1,48.0,48.0
T0000135,C01514,Jaggery/Bella - Candy,"Foodgrains, Oil & Masala",Rampura,2024-04-26,1,95.0,95.0
T0000136,C01514,Chutney Podina Masala,"Foodgrains, Oil & Masala",Mdh,2024-06-06,3,55.0,165.0
T0000137,C01514,Kitchen King Masala,"Foodgrains, Oil & Masala",Badshah,2024-03-23,1,37.0,37.0
T0000138,C01514,Urad Dal/Uddina Bele,"Foodgrains, Oil & Masala",Tata Sampann,2024-02-21,2,89.18,178.36
T0000139,C01514,Organic - Sesame Oil,"Foodgrains, Oil & Masala",Turn Organic ,2024-04-07,2,202.5,405.0
T0000140,C01514,Garlic Paste,"Foodgrains, Oil & Masala",Mother's Recipe,2024-03-24,2,75.0,150.0
T0000141,C01514,New Rice/Akki - Sona Masoori,"Foodgrains, Oil & Masala",bb Popular,2024-04-08,1,223.0,223.0
T0000142,C01514,"Organic - Black Cardamom Ealachi, Whole","Foodgrains, Oil & Masala",bb Royal,2024-02-09,2,44.0,88.0
T0000143,C01514,Kasuri Methi,"Foodgrains, Oil & Masala",Natureland Organics,2024-02-25,1,35.0,35.0
T0000144,C01515,Tasty Twist Dilli Chatpata Multi-Use Seasoning,"Foodgrains, Oil & Masala",Kohinoor,2024-04-04,1,16.0,16.0
T0000145,C01515,Green Moong//Hesaru Kaalu - Whole,"Foodgrains, Oil & Masala",Super Saver,2024-02-23,1,128.0,128.0
T0000146,C01515,Soyatein - Protein Rich Warian,"Foodgrains, Oil & Masala",Mdh,2024-03-09,1,40.5,40.5
T0000147,C01516,Lal Mirch Powder,"Foodgrains, Oil & Masala",Mdh,2024-03-01,1,87.0,87.0
T0000148,C01516,Organic Wheat -  Whole,"Foodgrains, Oil & Masala",24 Mantra,2024-02-08,1,65.0,65.0
T0000149,C01516,Meat Masala,"Foodgrains, Oil & Masala",Catch,2024-05-19,1,112.84,112.84
T0000150,C01516,Fine Besan/Kadale Hittu - 100% Chana Dal,"Foodgrains, Oil & Masala",Tata Sampann,2024-02-03,2,106.0,212.0
T0000151,C01516,Hommade - Ginger Garlic Paste,"Foodgrains, Oil & Masala",Dabur,2024-01-30,1,43.0,43.0
T0000152,C01516,Makhana - Mint,"Foodgrains, Oil & Masala",Organic Origins,2024-03-21,1,135.0,135.0
T0000153,C01516,Organic - Coconut Oil Cold Pressed,"Foodgrains, Oil & Masala",Phalada Pure & Sure,2024-04-23,1,175.0,175.0
T0000154,C01516,Moth/Patanga Huruli - Whole,"Foodgrains, Oil & Masala",Natureland Organics,2024-01-05,1,97.0,97.0
T0000155,C01516,Organic Cinnamon/Chakke Bark,"Foodgrains, Oil & Masala",Pro Nature,2024-03-31,1,57.0,57.0
T0000156,C01516,Select - Turmeric Powder/Arisina Pudi,"Foodgrains, Oil & Masala",Valley Spice,2024-02-12,1,40.0,40.0
T0000157,C01516,African Peri Peri Seasoning,"Foodgrains, Oil & Masala",Organic Nation,2024-05-03,1,145.0,145.0
T0000158,C01516,Organic - Dry Ginger Powder,"Foodgrains, Oil & Masala",bb Royal,2024-03-13,2,50.0,100.0
T0000159,C01516,Rice Bran Oil,"Foodgrains, Oil & Masala",Sunpure ,2024-06-26,1,162.0,162.0
T0000160,C01517,Tamarind/Hunisehannu - Indian,"Foodgrains, Oil & Masala",Double Horse,2024-01-31,1,75.0,75.0
T0000161,C01517,Soyatei - Masala,"Foodgrains, Oil & Masala",Mdh,2024-03-21,1,52.0,52.0
T0000162,C01517,Pathiri Podi,"Foodgrains, Oil & Masala",Nirapara,2024-06-08,2,53.0,106.0
T0000163,C01517,Iodized,"Foodgrains, Oil & Masala",Tata Salt,2024-03-31,1,18.0,18.0
T0000164,C01517,A Flavouring Agent - Grape,"Foodgrains, Oil & Masala",Tiger,2024-03-02,1,35.0,35.0
T0000165,C01517,Palakkadan Matta Rice,"Foodgrains, Oil & Masala",Nirapara,2024-06-23,1,122.0,122.0
T0000166,C01518,Soya Chunks - Nano,"Foodgrains, Oil & Masala",Double Horse,2024-01-11,1,48.0,48.0
T0000167,C01518,Coriander - Whole,"Foodgrains, Oil & Masala",Organic Tattva,2024-06-21,1,42.75,42.75
T0000168,C01518,"Sona Masuri Raw Rice/Akki - 12 Months, Pesticide Free","Foodgrains, Oil & Masala",Safe Harvest,2024-02-08,1,353.0,353.0
T0000169,C01518,Organic - Psyllium Husk,"Foodgrains, Oil & Masala",Organic Tattva,2024-04-13,1,189.05,189.05
T0000170,C01518,Marathi Moggu,"Foodgrains, Oil & Masala",bb Royal,2024-06-12,1,52.0,52.0
T0000171,C01518,Organic Seeds - Cumin,"Foodgrains, Oil & Masala",Organic Tattva,2024-04-13,1,57.0,57.0
T0000172,C01518,"Select - Chai Masala, Lemon Grass","Foodgrains, Oil & Masala",Valley Spice,2024-05-04,1,75.0,75.0
T0000173,C01519,Cashew/Godambi - Split,"Foodgrains, Oil & Masala",bb Royal,2024-06-12,1,190.0,190.0
T0000174,C01519,Rice Puttupodi,"Foodgrains, Oil & Masala",Elite,2024-01-05,1,95.0,95.0
T0000175,C01519,Organic Urad Dal/Uddina Bele - White,"Foodgrains, Oil & Masala",Organic Tattva,2024-01-11,1,109.25,109.25
T0000176,C01519,Coco Power Virgin Coconut oil,"Foodgrains, Oil & Masala",AMAJAIN,2024-02-21,1,700.0,700.0
T0000177,C01519,Fields Of Gold Organic Cumin - Whole,"Foodgrains, Oil & Masala",PRISTINE,2024-03-15,2,52.0,104.0
T0000178,C01519,Superlite Advanced Oil - Sunflower,"Foodgrains, Oil & Masala",Sundrop,2024-04-09,1,714.0,714.0
T0000179,C01519,Red Rice Poha - Thick,"Foodgrains, Oil & Masala",Tata Sampann,2024-01-24,1,59.5,59.5
T0000180,C01519,Coconut Milk Powder,"Foodgrains, Oil & Masala",Kpl Shudhi,2024-01-15,1,80.0,80.0
T0000181,C01519,Soya Chunks - Mini,"Foodgrains, Oil & Masala",Nutrela,2024-02-13,1,15.0,15.0
T0000182,C01519,Fortified Mustard Oil,"Foodgrains, Oil & Masala",Patanjali,2024-05-18,1,950.0,950.0
T0000183,C01519,Himalayan - Pink Salt/Uppu,"Foodgrains, Oil & Masala",Turn Organic ,2024-06-18,1,93.75,93.75
T0000184,C01519,Ajwain/Om Kalu - Whole,"Foodgrains, Oil & Masala",Catch,2024-05-19,1,46.75,46.75
T0000185,C01519,Turmeric Powder/Arisina Pudi,"Foodgrains, Oil & Masala",Sakthi,2024-04-20,1,67.5,67.5
T0000186,C01519,Oil - Pure Natural Cold Press Groundnut,"Foodgrains, Oil & Masala",Isvaryam,2024-05-20,1,165.0,165.0
T0000187,C01520,Lush Green Mouth Freshener,"Foodgrains, Oil & Masala",Chandan,2024-01-08,1,150.0,150.0
T0000188,C01520,Jeera Goli,"Foodgrains, Oil & Masala",Chandan,2024-01-09,2,50.0,100.0
T0000189,C01520,Jamun Vati,"Foodgrains, Oil & Masala",Chandan,2024-02-22,1,120.0,120.0
T0000190,C01520,Pearl Millet/Bajra Vermicelli,"Foodgrains, Oil & Masala",Ammi Samayal,2024-04-13,1,70.0,70.0
T0000191,C01520,Refined Oil - Sunflower,"Foodgrains, Oil & Masala",Freedom,2024-03-26,1,173.0,173.0
T0000192,C01520,Jeera Goli,"Foodgrains, Oil & Masala",Chandan,2024-06-02,1,50.0,50.0
T0000193,C01520,Turmeric Powder/Arisina Pudi,"Foodgrains, Oil & Masala",ella Spices,2024-05-16,1,72.0,72.0
T0000194,C01521,50% Less Calories Sugar,"Foodgrains, Oil & Masala",Sugarlite,2024-06-07,2,99.1,198.2
T0000195,C01521,Black Salt/Uppu Powder,"Foodgrains, Oil & Masala",Himalayan Natives,2024-04-22,1,74.25,74.25
T0000196,C01521,Roasted Flax Seeds,"Foodgrains, Oil & Masala",Himalayan Natives,2024-04-19,1,159.2,159.2
T0000197,C01521,Roasted Flax Seeds,"Foodgrains, Oil & Masala",Himalayan Natives,2024-03-15,2,159.2,318.4
T0000198,C01521,Cow Ghee/Tuppa - A2 Badri,"Foodgrains, Oil & Masala",Himalayan Natives,2024-02-27,2,449.1,898.2
T0000199,C01521,Green Gram - Whole,"Foodgrains, Oil & Masala",Himalayan Natives,2024-05-17,2,102.0,204.0
T0000200,C01521,Masoor Dal/Mysore Bele,"Foodgrains, Oil & Masala",Himalayan Natives,2024-01-23,1,84.15,84.15
T0000201,C01521,Pumpkin Seeds/Kumbalakayi Bija,"Foodgrains, Oil & Masala",Himalayan Natives,2024-04-19,2,112.0,224.0
T0000202,C01521,Chia Seeds,"Foodgrains, Oil & Masala",Himalayan Natives,2024-04-21,1,360.0,360.0
T0000203,C01521,Pink Salt/Uppu Powder,"Foodgrains, Oil & Masala",Himalayan Natives,2024-01-05,2,74.25,148.5
T0000204,C01521,Pumpkin Seeds/Kumbalakayi Bija,"Foodgrains, Oil & Masala",Himalayan Natives,2024-05-11,2,112.0,224.0
T0000205,C01521,Cow Ghee/Tuppa - A2 Badri,"Foodgrains, Oil & Masala",Himalayan Natives,2024-03-06,2,449.1,898.2
T0000206,C01521,Natives Basmati Rice/Basmati Akki,"Foodgrains, Oil & Masala",Himalayan Natives,2024-06-14,1,153.0,153.0
T0000207,C01521,Black Salt/Uppu Powder,"Foodgrains, Oil & Masala",Himalayan Natives,2024-04-10,2,74.25,148.5
T0000208,C01522,Boiled Rice/Kusubalakki - Ponni,"Foodgrains, Oil & Masala",Super Saver,2024-03-20,1,233.0,233.0
T0000209,C01522,Watermelon Seeds/Kallangadi Bija,"Foodgrains, Oil & Masala",bb Royal,2024-02-29,1,39.0,39.0
T0000210,C01522,Raita Masala,"Foodgrains, Oil & Masala",Catch,2024-01-05,1,60.0,60.0
T0000211,C01522,Vedic Hand Churned Bilona Gir Cow Ghee/Tuppa,"Foodgrains, Oil & Masala",Jivika Naturals,2024-05-21,1,530.0,530.0
T0000212,C01522,Mace/Javitri,"Foodgrains, Oil & Masala",bb Royal,2024-01-10,2,190.0,380.0
T0000213,C01522,Tasty Twist Sizzling Tandoori Multi-Use Seasoning,"Foodgrains, Oil & Masala",Kohinoor,2024-05-11,1,16.0,16.0
T0000214,C01522,Cow Ghee/Tuppa,"Foodgrains, Oil & Masala",Himalayan Natives,2024-04-22,1,432.0,432.0
T0000215,C01522,Jaggery/Bella - Candy,"Foodgrains, Oil & Masala",Rampura,2024-05-02,1,95.0,95.0
