transaction_id,customer_id,product_id,category,brand,date,quantity,unit_price,total_price
T0000021,C04502,Cube Storage Glass Jar,"Kitchen, Garden & Pets",Treo,2024-02-28,1,259.0,259.0
T0000022,C04502,"Three Fold Printed Premium Umbrella -  Auto Open & Close, Military Grey","Kitchen, Garden & Pets",Parachase,2024-06-15,1,1049.0,1049.0
T0000023,C04502,"Bottle - Bri Glass, With Cover, Yellow & Red Flowers","Kitchen, Garden & Pets",Cello,2024-06-09,1,215.0,215.0
T0000024,C04502,Ornella Glass Mixing Bowl,"Kitchen, Garden & Pets",Cello,2024-05-11,1,279.0,279.0
T0000025,C04502,Stainless Steel - Wine Server,"Kitchen, Garden & Pets",Fackelmann,2024-02-02,1,99.0,99.0
T0000026,C04502,"Padded Harness - 3/4 inch, Black Colour","Kitchen, Garden & Pets",Glenand,2024-05-21,3,1070.0,3210.0
T0000027,C04502,"Stainless Steel  Induction Compatible Pressure Cooker - Silver, HSS80","Kitchen, Garden & Pets",Hawkins,2024-04-20,1,2399.470000000001,2399.470000000001
T0000028,C04502,Apple Training Treat,"Kitchen, Garden & Pets",Dogsee Crunch,2024-06-29,1,199.0,199.0
T0000029,C04502,"Plastic Bottle - Narrow Neck, Orange, Apollo, 20381O","Kitchen, Garden & Pets",Ratan,2024-06-14,3,99.0,297.0
T0000030,C04502,"Aqua Stainless Steel Bottle With Steel Cap - Steel Matt Finish, PXP 1003 DV","Kitchen, Garden & Pets",BB Home,2024-06-25,1,249.0,249.0
T0000031,C04502,"Unity Glass Set - Transparent New, B02109","Kitchen, Garden & Pets",Ocean,2024-05-29,1,479.0,479.0
T0000032,C04502,"Table Ring - Trivet Round, Dia-13 cm","Kitchen, Garden & Pets",Kvg,2024-01-29,1,45.0,45.0
T0000033,C04502,"Steel Spoon - Small, Premium Excel Series, BBCL06","Kitchen, Garden & Pets",BB Home,2024-02-15,1,149.0,149.0
T0000034,C04503,Anny Milk Mug - MW A403,"Kitchen, Garden & Pets",Claycraft,2024-01-25,1,139.0,139.0
T0000035,C04503,"Stainless Steel Water Bottle - Red, BB 493 3","Kitchen, Garden & Pets",DP,2024-03-25,3,179.0,537.0
T0000036,C04503,"Chai/Stainless Steel Mug - Sagittarius, Sunsign, Double Walled","Kitchen, Garden & Pets",Hot Muggs,2024-04-22,1,415.0,415.0
T0000037,C04503,Snack bowls,"Kitchen, Garden & Pets",Yera,2024-04-28,1,179.0,179.0
T0000038,C04503,Oxford Milk Mug - Carpet 302,"Kitchen, Garden & Pets",Claycraft,2024-06-03,1,139.0,139.0
T0000039,C04503,Anny Milk Mug - A342,"Kitchen, Garden & Pets",Claycraft,2024-03-13,1,139.0,139.0
T0000040,C04503,Swiss Milk Mug - Black,"Kitchen, Garden & Pets",Claycraft,2024-03-04,1,139.0,139.0
T0000041,C04503,"Container Set - Assorted Colour, Comfort","Kitchen, Garden & Pets",SKI,2024-05-26,1,169.0,169.0
T0000042,C04504,"Cotton Kitchen Apron - Red Checked, Free Size","Kitchen, Garden & Pets",Adithya,2024-06-27,1,299.0,299.0
T0000043,C04504,Multi Jar/Can Opener - Plastic,"Kitchen, Garden & Pets",NSH,2024-06-10,1,175.0,175.0
T0000044,C04504,"Cotton Kitchen Apron - Red Checked, Free Size","Kitchen, Garden & Pets",Adithya,2024-04-17,1,299.0,299.0
T0000045,C04504,"Cotton Kitchen Apron - Red Checked, Free Size","Kitchen, Garden & Pets",Adithya,2024-05-20,1,299.0,299.0
T0000046,C04504,Multi Jar/Can Opener - Plastic,"Kitchen, Garden & Pets",NSH,2024-05-18,2,175.0,350.0
T0000047,C04504,Roti Folder With Flap Cover - Assorted Colour,"Kitchen, Garden & Pets",Adithya,2024-01-17,1,171.0,171.0
T0000048,C04504,"Cotton Kitchen Apron - Red Checked, Free Size","Kitchen, Garden & Pets",Adithya,2024-06-06,1,299.0,299.0
T0000049,C04504,Roti Folder With Flap Cover - Assorted Colour,"Kitchen, Garden & Pets",Adithya,2024-03-24,1,171.0,171.0
T0000050,C04504,Roti Folder With Flap Cover - Assorted Colour,"Kitchen, Garden & Pets",Adithya,2024-02-23,1,171.0,171.0
T0000051,C04505,Universal Hooks - Square In Color White,"Kitchen, Garden & Pets",Fackelmann,2024-06-26,2,199.0,398.0
T0000052,C04505,Bamboo Slotted - Spoon (30x6cm),"Kitchen, Garden & Pets",Fackelmann,2024-04-14,1,119.0,119.0
T0000053,C04505,Arcada White PVC Handle - Sieve (7cm),"Kitchen, Garden & Pets",Fackelmann,2024-05-05,3,149.0,447.0
T0000054,C04505,Small Push - Type Vacum Stopper,"Kitchen, Garden & Pets",Fackelmann,2024-06-15,3,229.0,687.0
T0000055,C04505,Strainer White PVC Handle - 10cm,"Kitchen, Garden & Pets",Fackelmann,2024-06-04,1,179.0,179.0
T0000056,C04505,Stainless Steel - Gas Lighter,"Kitchen, Garden & Pets",Fackelmann,2024-06-10,1,140.0,140.0
T0000057,C04505,Knife Style - Vegetable (23cm),"Kitchen, Garden & Pets",Fackelmann,2024-03-09,1,299.0,299.0
T0000058,C04505,Stainless Steel - Tea Infuser with holder (15cm),"Kitchen, Garden & Pets",Fackelmann,2024-02-23,1,169.0,169.0
T0000059,C04506,"LPG Hose Pipe - Rubberised, Steel Wire Reinforced, Orange","Kitchen, Garden & Pets",Pigeon,2024-05-30,3,155.0,465.0
T0000060,C04506,"Table Ring - Trivet Square, Stainless Steel","Kitchen, Garden & Pets",Kvg,2024-04-06,1,55.0,55.0
T0000061,C04506,Imperial Desert Opalware Pudding Set - Amazon Creeper,"Kitchen, Garden & Pets",Cello,2024-04-10,1,319.0,319.0
T0000062,C04506,Dziner Empire Bamboo Tree Juice Water Glass,"Kitchen, Garden & Pets",Cello,2024-03-08,1,299.0,299.0
T0000063,C04506,"Hard Anodised Aluminium Fry Pan with Lid, 240 mm (30602)","Kitchen, Garden & Pets",Prestige,2024-01-14,3,1050.0,3150.0
T0000064,C04506,Coconut Braker - Big,"Kitchen, Garden & Pets",Kvg,2024-06-12,1,129.0,129.0
T0000065,C04506,"2 Fold Umbrella - Auto-Open & Manual Close, Dark Violet","Kitchen, Garden & Pets",Fendo,2024-03-23,3,289.0,867.0
T0000066,C04506,"2 Fold Umbrella - Auto-Open & Manual Close, Black, 24.5 Inches","Kitchen, Garden & Pets",Fendo,2024-05-07,2,289.0,578.0
T0000067,C04506,Scavon - Vet Spray,"Kitchen, Garden & Pets",Himalaya Pet Care,2024-02-01,1,140.0,140.0
T0000068,C04507,Planter Pot - Medium No 3 Brown,"Kitchen, Garden & Pets",Ratan,2024-01-23,1,110.0,110.0
T0000069,C04507,Super Aluminium Saucepan Gift Pack,"Kitchen, Garden & Pets",Namoo,2024-04-13,1,299.0,299.0
T0000070,C04507,"Gas Lighter,  Flare","Kitchen, Garden & Pets",Anjali,2024-06-28,1,119.0,119.0
T0000071,C04507,"Multipurpose Cutlery Holder - Square, Off Ivory, Florina","Kitchen, Garden & Pets",Ratan,2024-02-14,2,75.0,150.0
T0000072,C04507,"Fruit Corer - Silicon Handle, Red","Kitchen, Garden & Pets",H&B,2024-03-19,1,119.0,119.0
T0000073,C04507,Stainless Steel Induction Bottom Outer Lid Pressure Cooker - Orra,"Kitchen, Garden & Pets",Greenchef,2024-05-23,1,1999.0,1999.0
T0000074,C04507,Apsara 1 Water Bottle - Assorted Colour,"Kitchen, Garden & Pets",Steelo Sunpet,2024-06-06,1,159.0,159.0
T0000075,C04508,Dziner Empire Yellow Flower Juice Water Glass,"Kitchen, Garden & Pets",Cello,2024-05-03,1,299.0,299.0
T0000076,C04508,"Water Bottle - Assorted Colour, Flip Top, Tesero Mars","Kitchen, Garden & Pets",Pearlpet,2024-02-14,1,229.0,229.0
T0000077,C04508,"Lunch Bag - With 3 Container, Big Bite, Blue","Kitchen, Garden & Pets",Cello,2024-03-23,3,329.0,987.0
T0000078,C04508,Designer Glass Bowl,"Kitchen, Garden & Pets",Blinkmax,2024-01-23,3,640.0,1920.0
T0000079,C04508,Glass Water/Juice Tumbler - Summer,"Kitchen, Garden & Pets",Iveo ,2024-04-01,1,439.0,439.0
T0000080,C04508,"Food Container-Tiffin Box - Stainless Steel, Green - Gr BB 581 3","Kitchen, Garden & Pets",Tedemei,2024-01-05,1,300.0,300.0
T0000081,C04508,"Stainless Steel Lunch Box/Tiffin Set - Blue, BB 575 2","Kitchen, Garden & Pets",Tedemei,2024-01-25,1,559.0,559.0
T0000082,C04508,Stainless Steel Lunch Box/Tiffin Set - Green BB573GRN,"Kitchen, Garden & Pets",Tedemei,2024-05-05,3,409.0,1227.0
T0000083,C04508,"Water Bottle - Crystal, Blue","Kitchen, Garden & Pets",Cello,2024-02-12,3,275.0,825.0
T0000084,C04508,"2 Fold Umbrella - Auto-Open & Manual Close, Light Violet","Kitchen, Garden & Pets",Fendo,2024-06-18,1,299.0,299.0
T0000085,C04508,"Steel Storage/Lunch Container - No.10, Pink, Klip It","Kitchen, Garden & Pets",Joyo Steel,2024-06-28,1,89.0,89.0
T0000086,C04509,"Chota Bheem Super Big Plastic Lunch Box - Assorted Character, Assorted Colour","Kitchen, Garden & Pets",Yellow Spark,2024-04-16,1,129.0,129.0
T0000087,C04509,"Atta Chalan - Stainless Steel, Size- No.8","Kitchen, Garden & Pets",Kvg,2024-05-28,2,149.0,298.0
T0000088,C04509,"Chota Bheem Medium Size Plastic Lunch Box - With Removable Inner Container, Fork & Spoon Assorted Character, Assorted Colour","Kitchen, Garden & Pets",Yellow Spark,2024-06-07,1,449.0,449.0
T0000089,C04509,Copper Water Fliptop Bottle,"Kitchen, Garden & Pets",Frestol,2024-05-15,2,549.0,1098.0
T0000090,C04509,Copper Water Fliptop Bottle,"Kitchen, Garden & Pets",Frestol,2024-03-21,1,549.0,549.0
T0000091,C04509,Bling on The Shine Dry Shampoo for Dogs,"Kitchen, Garden & Pets",Captain Zack,2024-04-03,2,99.0,198.0
T0000092,C04509,Marvel Avengers 304 Stainless Steel Lunch Box/Tiffin Box - HMWWLB 73362-AV,"Kitchen, Garden & Pets",Hm International,2024-01-18,1,599.0,599.0
T0000093,C04509,Bling on The Shine Dry Shampoo for Dogs,"Kitchen, Garden & Pets",Captain Zack,2024-04-05,1,99.0,99.0
T0000094,C04509,"Classic Red Wine - New, 1501R08","Kitchen, Garden & Pets",Ocean,2024-02-24,1,979.0,979.0
T0000095,C04510,Stainless Steel Essential Kitchen Butcher's Knife,"Kitchen, Garden & Pets",Cartini by Godrej,2024-06-05,1,629.0,629.0
T0000096,C04510,Puffies,"Kitchen, Garden & Pets",Dogsee Chew,2024-04-22,3,199.0,597.0
T0000097,C04510,Knife - Slicing,"Kitchen, Garden & Pets",Cartini by Godrej,2024-03-17,1,75.0,75.0
T0000098,C04510,Knife - Easy Chopping,"Kitchen, Garden & Pets",Cartini by Godrej,2024-03-16,2,119.0,238.0
T0000099,C04510,Knife - Slicing,"Kitchen, Garden & Pets",Cartini by Godrej,2024-02-18,1,75.0,75.0
T0000100,C04510,Knife - Easy Chopping,"Kitchen, Garden & Pets",Cartini by Godrej,2024-01-06,1,119.0,119.0
T0000101,C04510,Puffy Bars,"Kitchen, Garden & Pets",Dogsee Chew,2024-01-10,1,199.0,199.0
T0000102,C04510,Puffy Bars,"Kitchen, Garden & Pets",Dogsee Chew,2024-02-22,1,199.0,199.0
T0000103,C04510,Knife - Tomato Cutting,"Kitchen, Garden & Pets",Cartini by Godrej,2024-06-10,1,79.0,79.0
T0000104,C04510,Stainless Steel Essential Kitchen Butcher's Knife,"Kitchen, Garden & Pets",Cartini by Godrej,2024-03-09,1,629.0,629.0
T0000105,C04510,Knife - Slicing,"Kitchen, Garden & Pets",Cartini by Godrej,2024-01-15,3,75.0,225.0
T0000106,C04510,Puffies,"Kitchen, Garden & Pets",Dogsee Chew,2024-03-02,2,199.0,398.0
T0000107,C04511,Silicone Round Muffin Mould - Assorted Colour,"Kitchen, Garden & Pets",HAZEL,2024-05-14,1,35.0,35.0
T0000108,C04511,Stainless Steel Adhesive - Oval Hook (2cm),"Kitchen, Garden & Pets",Fackelmann,2024-01-12,1,149.0,149.0
T0000109,C04511,"100% Melamine Full Plate 10.5"" - Yellow","Kitchen, Garden & Pets",Iveo ,2024-06-05,2,149.0,298.0
T0000110,C04511,Glass Flair Pilsner Set,"Kitchen, Garden & Pets",Iveo ,2024-03-11,3,539.0,1617.0
T0000111,C04511,Anny Milk Mug - MW A342,"Kitchen, Garden & Pets",Claycraft,2024-04-02,1,139.0,139.0
T0000112,C04511,"Adult Cat Food Pocket Ocean Fish 7kg + Wet Meal Tuna In Jelly, Adult Cat 1.02kg","Kitchen, Garden & Pets",Whiskas,2024-04-29,2,1986.6,3973.2
T0000113,C04511,"Led Batten - 20W CDL Dazzle Ray, Cool Day Light White","Kitchen, Garden & Pets",Crompton,2024-03-04,1,249.0,249.0
T0000114,C04511,Adult Dry Dog Food - Meat & Rice,"Kitchen, Garden & Pets",Purepet,2024-03-18,1,849.15,849.15
T0000115,C04511,Plastic Casserole For Roti/Chapati - Sonic Green,"Kitchen, Garden & Pets",Asian,2024-05-06,1,459.0,459.0
T0000116,C04511,"Water Flask - Insulated Thermosteel, Flip Lid , Silver","Kitchen, Garden & Pets",Milton,2024-05-09,1,879.0,879.0
T0000117,C04511,Stainless Steel Lunch Box/Tiffin Set - Green - BB 575 3,"Kitchen, Garden & Pets",Tedemei,2024-04-02,1,559.0,559.0
T0000118,C04511,"4mm Hard Aluminium Anodized Chapati Roti Tava - 27 cm, Black","Kitchen, Garden & Pets",HAZEL,2024-02-05,1,749.0,749.0
T0000119,C04511,Jupiter Whisky/Juice Glass Tumbler,"Kitchen, Garden & Pets",BB Home,2024-02-16,1,539.0,539.0
T0000120,C04512,"Trendy Stainless Steel Bottle With Steel Cap - Turquoise Colour, PXP 1002 CV","Kitchen, Garden & Pets",BB Home,2024-03-01,1,229.0,229.0
T0000121,C04512,Medium Wire Hooks,"Kitchen, Garden & Pets",Command,2024-04-20,2,219.0,438.0
T0000122,C04512,Naturally Grown - Tulsi Seeds,"Kitchen, Garden & Pets",Eco,2024-03-17,1,50.0,50.0
T0000123,C04512,Naturally Grown - Coriander Seeds,"Kitchen, Garden & Pets",Eco,2024-06-19,1,115.0,115.0
T0000124,C04512,Apple Cutter - Aristo,"Kitchen, Garden & Pets",Anjali,2024-03-21,1,109.0,109.0
T0000125,C04512,"Gas Lighter, Deluxe","Kitchen, Garden & Pets",Anjali,2024-06-01,1,135.0,135.0
T0000126,C04513,Alkaline Battery Max AA (8+4 Free),"Kitchen, Garden & Pets",Energizer,2024-05-28,1,285.0,285.0
T0000127,C04513,Pet Solitaire Container Set - Silver,"Kitchen, Garden & Pets",Steelo,2024-06-24,2,149.0,298.0
T0000128,C04513,Pet Solitaire Premium water Bottle - Turkish Blue,"Kitchen, Garden & Pets",Steelo,2024-06-28,1,289.0,289.0
T0000129,C04514,Futura Non Stick Kadai Q56,"Kitchen, Garden & Pets",Hawkins,2024-05-09,3,1565.0,4695.0
T0000130,C04514,100% Melamine Idli/Pasta Plate - Yellow,"Kitchen, Garden & Pets",Iveo ,2024-03-20,1,149.0,149.0
T0000131,C04514,"Executive Lunch Box - Small, T Blue","Kitchen, Garden & Pets",Signoraware,2024-06-07,1,390.0,390.0
T0000132,C04514,Melamine Snack Set - Blue,"Kitchen, Garden & Pets",Superware,2024-02-28,1,559.0,559.0
T0000133,C04514,"Stainless Steel Storage Container - Mirror Finish, Ribbed","Kitchen, Garden & Pets",Aagam,2024-03-17,1,139.0,139.0
T0000134,C04514,Twist Shot Glass Tumbler,"Kitchen, Garden & Pets",Pasabahce,2024-05-21,1,459.0,459.0
T0000135,C04514,"Dog Treats - Real Chicken Biscuits, Chicken Flavour","Kitchen, Garden & Pets",Purepet,2024-04-26,1,17.0,17.0
T0000136,C04514,Candy Jar - Perth,"Kitchen, Garden & Pets",Hi-Luxe,2024-06-06,3,339.0,1017.0
T0000137,C04514,Sunshine Insulated Water Bottle - Yellow,"Kitchen, Garden & Pets",Nayasa,2024-03-23,1,179.0,179.0
T0000138,C04514,Easy Lock Round Container,"Kitchen, Garden & Pets",Saura,2024-02-21,2,99.0,198.0
T0000139,C04514,2 Pin Conversion Plug 1068,"Kitchen, Garden & Pets",Milltec,2024-04-07,2,38.0,76.0
T0000140,C04514,Dog Rope - Chain Synthetic Yarn (M),"Kitchen, Garden & Pets",Choostix,2024-03-24,2,250.0,500.0
T0000141,C04514,"Executive Storage Lunch Container - Stainless Steel, Medium, Blue","Kitchen, Garden & Pets",Signoraware,2024-04-08,1,132.0,132.0
T0000142,C04514,Pacific Steel Insulated Vacuum Flask,"Kitchen, Garden & Pets",BB Home,2024-02-09,2,609.0,1218.0
T0000143,C04514,"Adult Dry Cat Food - +1 Year, Ocean Fish","Kitchen, Garden & Pets",Maxi Persian,2024-02-25,1,1999.0,1999.0
T0000144,C04515,Steel Tope Induction Bottom - 16 cm,"Kitchen, Garden & Pets",Vinayak,2024-04-04,1,209.0,209.0
T0000145,C04515,Valse Juice/water Glass Tumbler,"Kitchen, Garden & Pets",Pasabahce,2024-03-09,1,539.0,539.0
T0000146,C04515,"Plates - Marine Fish, Small","Kitchen, Garden & Pets",Pasabahce,2024-03-01,1,719.0,719.0
T0000147,C04516,"Mini Chopper Fruits & Vegetable With 3 Blades - Plastic, Green","Kitchen, Garden & Pets",Pigeon,2024-02-08,1,249.0,249.0
T0000148,C04516,"Lunch Box - Plastic, Red - RedÂ  BB BB 579 3","Kitchen, Garden & Pets",Homio,2024-05-19,1,389.0,389.0
T0000149,C04516,Sip-It Plastic Water Bottle,"Kitchen, Garden & Pets",Saura,2024-02-03,2,79.0,158.0
T0000150,C04516,"Ivory Glass Set - New, B13009","Kitchen, Garden & Pets",Ocean,2024-01-30,1,569.0,569.0
T0000151,C04516,Bird Food For Budgies,"Kitchen, Garden & Pets",Drools,2024-03-21,1,191.25,191.25
T0000152,C04516,Round Storage Glass Jar With Red Lid,"Kitchen, Garden & Pets",Treo,2024-04-23,1,210.0,210.0
T0000153,C04516,"Trendy Stainless Steel Bottle With Sipper Cap - Steel Matt Finish, PXP 1002 DQ","Kitchen, Garden & Pets",BB Home,2024-01-05,1,249.0,249.0
T0000154,C04516,"Stainless Steel Cutlery - Spoon Stand, Square","Kitchen, Garden & Pets",Anjali,2024-03-31,1,119.0,119.0
T0000155,C04516,Vegetable & Fruit Cutter Dicer 12-In-1 - Green,"Kitchen, Garden & Pets",Anjali,2024-02-12,1,499.0,499.0
T0000156,C04516,Carbon Zinc Metal Battery - AA,"Kitchen, Garden & Pets",Panasonic,2024-05-03,1,85.0,85.0
T0000157,C04516,"Cat Food - Ocean Fish, Kitten","Kitchen, Garden & Pets",Drools,2024-03-13,2,25.5,51.0
T0000158,C04516,"Heavy Duty Ironing Board Cum Ladder - Grey, BB1437","Kitchen, Garden & Pets",DP,2024-06-26,1,2399.470000000001,2399.470000000001
T0000159,C04516,Chai/100% Melamine Water/Juice Tumbler - Red,"Kitchen, Garden & Pets",Iveo ,2024-01-31,1,149.0,149.0
T0000160,C04517,"Glass Water Bottle With Round Base - Red, BB1362","Kitchen, Garden & Pets",BB Home,2024-01-30,1,209.0,209.0
T0000161,C04517,Solitaire Storage Transparent Pet Container Set - Green Lid,"Kitchen, Garden & Pets",Steelo,2024-04-22,2,409.0,818.0
T0000162,C04517,"Frost Stainless Steel Bottle With Steel Cap - Metallic Green Finish, PXP 1009 BK","Kitchen, Garden & Pets",BB Home,2024-02-16,2,219.0,438.0
T0000163,C04517,"Copper Bottle - Hammered Mirror Finish, BBCB09","Kitchen, Garden & Pets",BB Home,2024-04-04,1,549.0,549.0
T0000164,C04517,"Frost Stainless Steel Bottle With Sipper Cap - Steel Matt Finish, PXP 1004 DQ","Kitchen, Garden & Pets",BB Home,2024-06-27,1,249.0,249.0
T0000165,C04517,Marino Air-Tight Glass Storage Jar With Red Lid,"Kitchen, Garden & Pets",BB Home,2024-06-15,1,309.0,309.0
T0000166,C04518,Traditional Pure Iron Dosa Multi-use Tawa - 12 Inch,"Kitchen, Garden & Pets",Trm,2024-03-15,2,619.0,1238.0
T0000167,C04518,Stainless Steel Flexible Multi Purpose Basket 7 In 1,"Kitchen, Garden & Pets",Trm,2024-01-14,1,259.0,259.0
T0000168,C04518,Traditional Pure Iron Kadai Cum Flat Bottom Fry Pan - 9 Inch,"Kitchen, Garden & Pets",Trm,2024-06-22,1,439.0,439.0
T0000169,C04518,Tumbler - Malibu,"Kitchen, Garden & Pets",Roxx,2024-03-20,1,325.0,325.0
T0000170,C04518,"Glass Water Bottle With Square Base - Transparent, BB 1360","Kitchen, Garden & Pets",BB Home,2024-01-19,1,199.0,199.0
T0000171,C04518,Traditional Pure Iron Flat Bottom Fry Pan - 9 Inch,"Kitchen, Garden & Pets",Trm,2024-03-26,1,409.0,409.0
T0000172,C04518,Plastic Hook/Hanger Card Self Adhesive/Stickable - BH 048,"Kitchen, Garden & Pets",BB Home,2024-01-26,1,49.0,49.0
T0000173,C04519,Dziner Empire Bamboo Tree Juice Water Glass,"Kitchen, Garden & Pets",Cello,2024-05-27,1,299.0,299.0
T0000174,C04519,Plastic Cloth Hangers - Blue,"Kitchen, Garden & Pets",Laplast,2024-04-09,1,119.0,119.0
T0000175,C04519,"Stainless Steel Spices Bottle/Holder - Silver, BB 543","Kitchen, Garden & Pets",DP,2024-01-24,1,389.0,389.0
T0000176,C04519,Rechargeable Battery AA 2100 mah Ultima,"Kitchen, Garden & Pets",Eveready,2024-01-15,1,415.0,415.0
T0000177,C04519,Pet Selo Container Set - Silver,"Kitchen, Garden & Pets",Steelo,2024-02-13,1,229.0,229.0
T0000178,C04519,Cube Storage Glass Jar,"Kitchen, Garden & Pets",Treo,2024-05-18,1,259.0,259.0
T0000179,C04519,Knife - Dicing,"Kitchen, Garden & Pets",Cartini by Godrej,2024-06-18,1,89.0,89.0
T0000180,C04519,"Rectangular Stainless Steel Lunch Box/Tiffin Set - Green, Magnum Vacuum Seal","Kitchen, Garden & Pets",Seven seas,2024-05-19,1,399.0,399.0
T0000181,C04519,Candy Pink Stainless Steel Lunch Box/Tiffin Box - Pink,"Kitchen, Garden & Pets",Borosil,2024-04-20,1,659.0,659.0
T0000182,C04519,"Glass Bottle With Plastic Outer - Cream, BB1314","Kitchen, Garden & Pets",DP,2024-05-20,1,179.0,179.0
T0000183,C04519,Iveo Glass Diamond Whisky/Juice Glass Set,"Kitchen, Garden & Pets",Iveo ,2024-01-08,2,559.0,1118.0
T0000184,C04519,Pet Solitaire Container Set - Silver,"Kitchen, Garden & Pets",Steelo,2024-01-27,1,499.0,499.0
T0000185,C04519,Opalware Dazzle Dinner Set - Scarlet Bliss,"Kitchen, Garden & Pets",Cello,2024-06-12,1,1229.0,1229.0
T0000186,C04519,"Plastic Snacker Round Container - Big, Brown","Kitchen, Garden & Pets",Flair,2024-03-11,1,69.0,69.0
T0000187,C04520,Basic Cup Set,"Kitchen, Garden & Pets",Pasabahce,2024-03-07,1,529.0,529.0
T0000188,C04520,Whip Alloy Insulated Water Bottle - Pink,"Kitchen, Garden & Pets",Nayasa,2024-03-26,1,339.0,339.0
T0000189,C04520,Non Stick Cookware Gift Set,"Kitchen, Garden & Pets",Nirlon,2024-06-02,1,2399.470000000001,2399.470000000001
T0000190,C04520,Cube Storage Glass Jar,"Kitchen, Garden & Pets",Treo,2024-05-16,1,159.0,159.0
T0000191,C04520,"Glass Water Bottle With Square Base - Transparent, BB 1360","Kitchen, Garden & Pets",BB Home,2024-06-07,2,199.0,398.0
T0000192,C04520,Glass - Milano,"Kitchen, Garden & Pets",Treo,2024-04-30,1,469.0,469.0
T0000193,C04520,Prince Pilot Plastic Container Set - Blue,"Kitchen, Garden & Pets",Princeware,2024-02-07,1,349.0,349.0
T0000194,C04521,Liza Coffee Mugs - Super S369,"Kitchen, Garden & Pets",Claycraft,2024-06-27,2,379.0,758.0
T0000195,C04521,"Chai/Bone China Tea/Coffee Cups - Gray, Floral With Stripes Pattern","Kitchen, Garden & Pets",Claycraft,2024-04-21,1,502.0,502.0
T0000196,C04521,Anny Milk Mug - MW A341,"Kitchen, Garden & Pets",Claycraft,2024-01-05,2,139.0,278.0
T0000197,C04521,Jackson Coffee Mugs - Hilton 387,"Kitchen, Garden & Pets",Claycraft,2024-05-11,2,486.0,972.0
T0000198,C04521,Alton Coffee Mugs - Vista Purple,"Kitchen, Garden & Pets",Claycraft,2024-03-06,2,399.0,798.0
T0000199,C04521,Oxford Milk Mug - Carpet 301,"Kitchen, Garden & Pets",Claycraft,2024-06-14,1,139.0,139.0
T0000200,C04521,Master Coffee Mugs Set - MW J051,"Kitchen, Garden & Pets",Claycraft,2024-04-10,2,329.0,658.0
