transaction_id,customer_id,product_id,category,brand,date,quantity,unit_price,total_price
T0000083,C12009,Frozen Basa Fillet - Preservative Free,"Eggs, Meat & Fish",Fresho,2024-05-02,1,198.0,198.0
T0000084,C12009,Chicken - Sausages,"Eggs, Meat & Fish",Zorabian,2024-01-04,3,170.0,510.0
T0000085,C12009,Canned Sardine In Brine,"Eggs, Meat & Fish",Golden Prize,2024-01-28,1,109.0,109.0
T0000086,C12010,Fish Fingers,"Eggs, Meat & Fish",Gadre,2024-04-17,1,650.0,650.0
T0000087,C12010,Prawns Chettinad Curry,"Eggs, Meat & Fish",Gadre,2024-03-24,2,254.15,508.3
T0000088,C12010,"Chicken - Lemon Pepper Salami, Sliced","Eggs, Meat & Fish",Fresho Signature,2024-06-23,1,205.2,205.2
T0000089,C12010,"Pork - Prosciutto Cotto Ham, Sliced","Eggs, Meat & Fish",Fresho Signature,2024-05-24,1,475.2,475.2
T0000090,C12010,"Pork - Salami Napoli, Sliced","Eggs, Meat & Fish",Fresho Signature,2024-01-13,2,282.6,565.2
T0000091,C12010,"Pork - Salami Milano, Sliced","Eggs, Meat & Fish",Fresho Signature,2024-05-07,1,269.4,269.4
T0000092,C12010,"Pork - Smoked Pancetta, P.D.O, Sliced","Eggs, Meat & Fish",Fresho Signature,2024-02-14,1,705.6,705.6
T0000093,C12011,"Fresho Prawns - Large 250 g + Kara Coconut Milk - UHT Classic, Imported 200 ml","Eggs, Meat & Fish",bb Combo,2024-01-15,1,299.0,299.0
T0000094,C12011,Chicken - Nuggets,"Eggs, Meat & Fish",Meatzza,2024-03-02,2,285.0,570.0
T0000095,C12011,Sausage - Chicken Cocktail,"Eggs, Meat & Fish",Elicious ,2024-04-25,2,306.0,612.0
T0000096,C12011,Fresho Rohu Fish Large Curry /Bengali Cut 1 kg + Kara Coconut Milk Classic 400ml,"Eggs, Meat & Fish",bb Combo,2024-04-11,2,456.0,912.0
T0000097,C12011,Dabur Hommade - Coconut Milk 200ml + ITC Master Chef Prawns - Super Large 200gm,"Eggs, Meat & Fish",bb Combo,2024-04-06,2,340.97,681.94
T0000098,C12012,Chicken Classic Salami,"Eggs, Meat & Fish",La Carne,2024-06-20,1,140.0,140.0
T0000099,C12012,"Sausage - Pork, Cocktail","Eggs, Meat & Fish",Quickee'S,2024-03-20,1,230.0,230.0
T0000100,C12012,Chicken - Cheese N Onion Sausages,"Eggs, Meat & Fish",Zorabian,2024-02-16,1,170.0,170.0
T0000101,C12012,Chicken Shami Kabab,"Eggs, Meat & Fish",Fresho,2024-05-18,1,237.9,237.9
T0000102,C12012,"Rohu Fish (Large) - Curry Cut/Bengali Cut, Preservative Free","Eggs, Meat & Fish",Fresho,2024-01-01,2,155.0,310.0
T0000103,C12013,Fresh Catch Basa Fish Portions,"Eggs, Meat & Fish",Ifb,2024-01-26,1,290.0,290.0
T0000104,C12013,Pork Spicy Sausage,"Eggs, Meat & Fish",Meisterwurst,2024-04-11,2,525.0,1050.0
T0000105,C12013,Mutton Delicate Chops,"Eggs, Meat & Fish",Premier,2024-06-08,1,550.0,550.0
T0000106,C12013,Ferra Fish,"Eggs, Meat & Fish",H.S. Dry Fish,2024-03-21,2,59.5,119.0
T0000107,C12013,Tuna Sandwich Flakes In Oil With Red Chili,"Eggs, Meat & Fish",Golden Prize,2024-06-03,1,156.75,156.75
T0000108,C12013,Fish Fingers - Breaded,"Eggs, Meat & Fish",Buffet ,2024-05-21,1,215.0,215.0
T0000109,C12013,Mutton Delicate Chops,"Eggs, Meat & Fish",Premier,2024-04-29,1,550.0,550.0
T0000110,C12013,Fresho Meat Mutton - Biryani Pieces 1 kg + Jharna Ghee 250 gm,"Eggs, Meat & Fish",bb Combo,2024-01-19,1,579.0,579.0
T0000111,C12013,Fresh Chicken Mince,"Eggs, Meat & Fish",Meatzza,2024-01-24,1,240.0,240.0
T0000112,C12013,Ready to Cook - Prawn Small,"Eggs, Meat & Fish",Britte ,2024-04-14,1,160.0,160.0
T0000113,C12013,Chicken Premium Ham,"Eggs, Meat & Fish",La Carne,2024-06-21,2,200.0,400.0
T0000114,C12013,Prawns(Small),"Eggs, Meat & Fish",H.S. Dry Fish,2024-02-24,1,60.0,60.0
T0000115,C12013,Chicken - Salami Masala Sliced,"Eggs, Meat & Fish",Meatzza,2024-05-26,1,260.0,260.0
T0000116,C12013,Streaky - Bacon,"Eggs, Meat & Fish",Tannys,2024-02-07,1,265.0,265.0
T0000117,C12013,Chicken Seekh Kabab Regular,"Eggs, Meat & Fish",Fresho,2024-04-04,1,195.0,195.0
T0000118,C12013,Buffalo Mince,"Eggs, Meat & Fish",Saffa,2024-01-24,1,340.0,340.0
T0000119,C12013,"Ham - Chicken Chilli, Breast","Eggs, Meat & Fish",La Carne,2024-04-02,1,250.0,250.0
T0000120,C12013,Chicken - Sausages,"Eggs, Meat & Fish",Zorabian,2024-06-06,3,170.0,510.0
T0000121,C12013,Pork - Cooked Ham,"Eggs, Meat & Fish",Bon Appetit,2024-02-06,1,215.0,215.0
T0000122,C12013,Basa Fish - Fillet Family Pack,"Eggs, Meat & Fish",Seastar,2024-06-06,1,499.0,499.0
T0000123,C12014,"Pork - Cured Chorizo Chilly, Sliced","Eggs, Meat & Fish",Fresho Signature,2024-01-07,1,421.2,421.2
T0000124,C12014,Chicken Seekh Kabab Lime N Pudina,"Eggs, Meat & Fish",Fresho,2024-02-17,1,207.9,207.9
T0000125,C12014,Pork - Garlic Sausage,"Eggs, Meat & Fish",Fresho Signature,2024-05-09,1,187.2,187.2
T0000126,C12014,Chicken - Cocktail Pepper Sausages,"Eggs, Meat & Fish",Zorabian,2024-06-11,1,170.0,170.0
T0000127,C12014,Canned Skipjack Light Meat Tuna - Chunk In Soya Bean Oil,"Eggs, Meat & Fish",Golden Prize,2024-05-13,2,194.75,389.5
T0000128,C12014,Shark,"Eggs, Meat & Fish",H.S. Dry Fish,2024-01-23,1,70.0,70.0
T0000129,C12014,Pork Premium Bacon,"Eggs, Meat & Fish",La Carne,2024-02-21,1,375.0,375.0
T0000130,C12014,Chicken - Cheese N Onion Sausages,"Eggs, Meat & Fish",Zorabian,2024-05-04,1,170.0,170.0
T0000131,C12014,Mackerel In Oil,"Eggs, Meat & Fish",Golden Prize,2024-01-21,2,113.05,226.1
T0000132,C12014,Tuna Spread In Mayonnaise,"Eggs, Meat & Fish",Golden Prize,2024-01-10,1,185.25,185.25
T0000133,C12014,Pork - Back Bacon,"Eggs, Meat & Fish",sumeru,2024-04-23,2,225.4,450.8
T0000134,C12014,Pork Streaky Bacon,"Eggs, Meat & Fish",Meisterwurst,2024-02-16,2,675.0,1350.0
T0000135,C12015,Chicken - Mortadella Sliced,"Eggs, Meat & Fish",Fresho Signature,2024-03-23,2,198.0,396.0
T0000136,C12015,Canned Sardine - in Natural Oil,"Eggs, Meat & Fish",Golden Prize,2024-04-23,1,75.05,75.05
T0000137,C12015,"Smoked Pink Salmon Fillet - Wild Alaskan, In Oil","Eggs, Meat & Fish",Golden Prize,2024-04-06,1,308.75,308.75
T0000138,C12015,Canned Mackerel In - Brine,"Eggs, Meat & Fish",Golden Prize,2024-05-29,1,113.05,113.05
T0000139,C12015,Canned Sardine - in Tomato Sauce,"Eggs, Meat & Fish",Golden Prize,2024-06-02,1,75.05,75.05
T0000140,C12015,Chicken - Salami Plain Slice,"Eggs, Meat & Fish",Meatzza,2024-05-04,1,150.0,150.0
T0000141,C12016,Mutton - Seekh Kebab,"Eggs, Meat & Fish",Meatzza,2024-03-16,1,580.0,580.0
T0000142,C12016,"Prawns - Large, Peeled & Deveined","Eggs, Meat & Fish",ITC Master Chef,2024-03-08,1,250.0,250.0
T0000143,C12016,Prawns Hariyali Masala,"Eggs, Meat & Fish",Gadre,2024-05-04,1,239.2,239.2
T0000144,C12016,Chicken - Salami Plain Slice,"Eggs, Meat & Fish",Meatzza,2024-04-22,1,150.0,150.0
T0000145,C12016,"Eggs - Brown, Antibiotic Free","Eggs, Meat & Fish",Just Laid,2024-03-03,1,72.0,72.0
T0000146,C12016,Tuna Chunks- White Meat In Sunflower Oil,"Eggs, Meat & Fish",Tasty Nibbles,2024-05-11,2,200.0,400.0
T0000147,C12016,Chicken - Sausages,"Eggs, Meat & Fish",Meatzza,2024-06-28,1,170.0,170.0
T0000148,C12016,Pickle - Sardine,"Eggs, Meat & Fish",Tasty Nibbles,2024-04-19,1,225.0,225.0
T0000149,C12017,Ribbon Fish,"Eggs, Meat & Fish",H.S. Dry Fish,2024-04-04,3,60.0,180.0
T0000150,C12017,Basa Fish - Fillet Family Pack,"Eggs, Meat & Fish",Seastar,2024-04-12,2,499.0,998.0
T0000151,C12017,Chicken Cheese & Chiili  Sausage - Beechwood Smoked,"Eggs, Meat & Fish",Prasuma,2024-03-02,1,180.0,180.0
T0000152,C12017,"Pork - Mortadella with Pistachios, P.G.I, Sliced","Eggs, Meat & Fish",Fresho Signature,2024-03-08,1,492.3,492.3
T0000153,C12017,Fresh Boneless Chicken Breast,"Eggs, Meat & Fish",Meatzza,2024-05-26,1,240.0,240.0
T0000154,C12017,Pork - Cooked Ham,"Eggs, Meat & Fish",Bon Appetit,2024-05-13,1,215.0,215.0
T0000155,C12017,Healthy Daily Eggs,"Eggs, Meat & Fish",UPF,2024-03-25,2,69.3,138.6
T0000156,C12018,Chicken Seekh Kabab - Lahori,"Eggs, Meat & Fish",Fresho,2024-03-23,1,264.65,264.65
T0000157,C12018,Fish Fillets - Breaded,"Eggs, Meat & Fish",Buffet ,2024-01-12,1,290.0,290.0
T0000158,C12018,"Eggs - Organic, Farm Fresh, Country","Eggs, Meat & Fish",Hita Farms,2024-05-01,1,120.0,120.0
T0000159,C12018,"Fresho Mutton Boneless 500 g + Kara Coconut Milk UHT Classic, Imported 200 ml","Eggs, Meat & Fish",bb Combo,2024-03-10,1,707.0,707.0
T0000160,C12018,"Pork - Smoked Pancetta, P.D.O, Sliced","Eggs, Meat & Fish",Fresho Signature,2024-04-27,1,705.6,705.6
T0000161,C12018,"Eggs - Free Range & Brown, DHA Enriched, Country","Eggs, Meat & Fish",Desi,2024-06-05,1,130.0,130.0
T0000162,C12018,Fresh Catch Fish Fingers,"Eggs, Meat & Fish",Ifb,2024-05-13,3,240.0,720.0
T0000163,C12018,"Ham - Premium Beechwood Bacon, Smoked","Eggs, Meat & Fish",La Carne,2024-06-13,1,405.0,405.0
T0000164,C12018,Chicken Cheese & Chiili  Sausage - Beechwood Smoked,"Eggs, Meat & Fish",Prasuma,2024-04-19,3,180.0,540.0
T0000165,C12018,Ready to Cook - Anchovy (Cleaned),"Eggs, Meat & Fish",Britte ,2024-02-03,2,300.0,600.0
T0000166,C12019,Canned Sardine - in Natural Oil,"Eggs, Meat & Fish",Golden Prize,2024-01-07,1,75.05,75.05
T0000167,C12019,Prawns - Pud Medium,"Eggs, Meat & Fish",Seastar,2024-01-12,1,199.0,199.0
T0000168,C12019,"Eggs - Free Range & Brown, DHA Enriched, Country","Eggs, Meat & Fish",Desi,2024-04-21,3,130.0,390.0
T0000169,C12019,Chicken - Popcorn,"Eggs, Meat & Fish",Meatzza,2024-05-28,2,285.0,570.0
T0000170,C12019,"Sausage - Pork, Cocktail","Eggs, Meat & Fish",Quickee'S,2024-02-03,2,230.0,460.0
T0000171,C12019,Chicken - Mortadella Sliced,"Eggs, Meat & Fish",Fresho Signature,2024-01-25,1,198.0,198.0
T0000172,C12019,Chicken - Burger,"Eggs, Meat & Fish",Meatzza,2024-03-26,1,260.0,260.0
T0000173,C12019,Chicken - Cocktail Pepper Sausages,"Eggs, Meat & Fish",Zorabian,2024-03-28,2,170.0,340.0
T0000174,C12019,"Farm Eggs - Table Tray, Medium, Antibiotic Residue-Free","Eggs, Meat & Fish",Fresho,2024-04-02,1,80.0,80.0
T0000175,C12020,"Fish - Rohu, Head","Eggs, Meat & Fish",Fresho,2024-02-22,2,49.0,98.0
T0000176,C12020,Eggs - White Leghorn,"Eggs, Meat & Fish",Mpm,2024-05-11,1,60.0,60.0
T0000177,C12020,Prawns Goan Curry,"Eggs, Meat & Fish",Gadre,2024-04-23,2,269.1,538.2
T0000178,C12020,Chicken Jalapeno Garlic Sausage,"Eggs, Meat & Fish",Fresho,2024-03-02,1,197.6,197.6
T0000179,C12020,Fried Strips - Chicken,"Eggs, Meat & Fish",Republic of Chicken,2024-02-06,1,198.0,198.0
T0000180,C12020,"Ham - Chicken Breast, Smoked","Eggs, Meat & Fish",La Carne,2024-02-04,3,250.0,750.0
T0000181,C12020,Chicken - Salami,"Eggs, Meat & Fish",Zorabian,2024-01-18,1,165.0,165.0
T0000182,C12020,Basa Fish - Fillet Chunks,"Eggs, Meat & Fish",Seastar,2024-06-02,1,275.0,275.0
T0000183,C12020,Duck Eggs,"Eggs, Meat & Fish",Fresho,2024-05-14,2,545.0,1090.0
T0000184,C12020,"Pork - Salami Napoli, Sliced","Eggs, Meat & Fish",Fresho Signature,2024-02-25,1,282.6,282.6
T0000185,C12020,Free Range Eggs - Omega 3,"Eggs, Meat & Fish",Happy Hens Farms,2024-05-19,2,150.0,300.0
T0000186,C12020,Pork - Back Bacon,"Eggs, Meat & Fish",Tannys,2024-03-14,1,270.0,270.0
T0000187,C12021,Sardine Fish,"Eggs, Meat & Fish",H.S. Dry Fish,2024-02-17,1,50.0,50.0
T0000188,C12021,Ready To Cook - Masala Mackerel,"Eggs, Meat & Fish",Gadre,2024-05-01,1,65.0,65.0
T0000189,C12021,Nuremberger - Chicken,"Eggs, Meat & Fish",Bon Appetit,2024-04-02,2,306.0,612.0
T0000190,C12022,"Seer Fish - Small, Curry Cut, Preservative Free, 8-12 pcs","Eggs, Meat & Fish",Fresho,2024-04-04,1,739.0,739.0
T0000191,C12022,Chicken Jalapeno Garlic Sausage,"Eggs, Meat & Fish",Fresho,2024-06-10,3,197.6,592.8
T0000192,C12022,"White Prawns - Medium, Unpeeled, 30-40 pcs","Eggs, Meat & Fish",Fresho,2024-05-23,2,259.0,518.0
T0000193,C12022,"Ham - Chicken Chilli, Breast","Eggs, Meat & Fish",La Carne,2024-05-18,3,250.0,750.0
T0000194,C12022,Chicken Cheese & Onion Sausage,"Eggs, Meat & Fish",Fresho,2024-02-11,1,209.0,209.0
T0000195,C12022,Nathili,"Eggs, Meat & Fish",H.S. Dry Fish,2024-01-20,1,60.0,60.0
T0000196,C12022,Nuremberger - Chicken,"Eggs, Meat & Fish",Bon Appetit,2024-03-09,2,306.0,612.0
T0000197,C12022,Chicken Spicy Breast Strips,"Eggs, Meat & Fish",Meatzza,2024-04-08,1,325.0,325.0
T0000198,C12022,Sausage - Authentic Pork Bockwurst,"Eggs, Meat & Fish",La Carne,2024-06-26,2,350.0,700.0
T0000199,C12023,Rohu Fish (Large) - Curry Cut/Bengali Cut 1 kg + Tilapia Fish Whole 500g,"Eggs, Meat & Fish",Fresho,2024-05-16,1,385.0,385.0
T0000200,C12023,"Mackerel Fish - Medium Whole Cleaned, Preservative Free","Eggs, Meat & Fish",Fresho,2024-01-17,2,289.0,578.0
T0000201,C12023,"Prawns, Peeled & Deveined","Eggs, Meat & Fish",Fresho,2024-06-20,1,405.0,405.0
T0000202,C12023,"Pork - Salami Milano, Sliced","Eggs, Meat & Fish",Fresho Signature,2024-06-09,1,269.4,269.4
T0000203,C12023,"Fish - Katla, Head","Eggs, Meat & Fish",Fresho,2024-03-11,3,59.0,177.0
T0000204,C12023,"Pork - Mortadella Bologna Short, P.G.I, Sliced","Eggs, Meat & Fish",Fresho Signature,2024-04-25,1,223.2,223.2
T0000205,C12023,"Mutton - Biryani Pieces, 8-10 pcs, Antibiotic Residue-Free, Growth Hormone-Free","Eggs, Meat & Fish",Fresho,2024-03-10,1,425.0,425.0
T0000206,C12023,"Farm Eggs - Brown, Medium, Antibiotic Residue-Free","Eggs, Meat & Fish",Fresho,2024-02-28,1,74.0,74.0
T0000207,C12023,Chicken Masala Tikka,"Eggs, Meat & Fish",Fresho,2024-06-28,2,284.7,569.4
T0000208,C12023,Ayur Egg Immune,"Eggs, Meat & Fish",Ayur Egg,2024-04-01,1,60.0,60.0
T0000209,C12024,Chicken - Jumbo Hot Dog,"Eggs, Meat & Fish",Meatzza,2024-06-27,1,325.0,325.0
T0000210,C12024,Chicken Seekh Kabab - Achari,"Eggs, Meat & Fish",Fresho,2024-01-14,1,222.0,222.0
T0000211,C12024,Chicken Cocktail Sausage,"Eggs, Meat & Fish",Fresho,2024-02-22,1,171.6,171.6
T0000212,C12024,"Pearl Spot Fish - Medium, Whole, Preservative Free, 3-4 pcs","Eggs, Meat & Fish",Fresho,2024-02-13,1,373.75,373.75
T0000213,C12024,"Pork - Smoked Pancetta, P.D.O, Sliced","Eggs, Meat & Fish",Fresho Signature,2024-02-21,1,705.6,705.6
T0000214,C12024,Frozen Basa Fillet - Preservative Free,"Eggs, Meat & Fish",Fresho,2024-06-17,1,198.0,198.0
T0000215,C12024,Sardine In Vegetable Oil,"Eggs, Meat & Fish",Indofish,2024-04-05,2,75.0,150.0
T0000216,C12025,Large Prawns,"Eggs, Meat & Fish",sumeru,2024-06-16,3,248.0,744.0
