customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
C07555,27,9,865.99,2,3,4,234
C07556,8,19,1863.03,4,5,5,455
C07557,53,6,321.25,1,1,1,111
C07558,12,7,323.0,4,2,1,421
C07559,2,6,405.0,5,1,2,512
C07560,7,14,1389.48,4,4,5,445
C07561,15,15,806.8,3,5,4,354
C07562,27,6,415.0,2,1,2,212
C07563,3,7,603.78,5,2,3,523
C07564,13,2,132.0,3,1,1,311
C07565,11,5,405.0,4,1,2,412
C07566,69,2,225.0,1,1,1,111
C07567,40,13,428.0,1,4,2,142
C07568,37,7,543.25,1,2,2,122
C07569,118,3,209.0,1,1,1,111
C07570,17,11,734.3199999999999,3,3,3,333
C07571,4,18,1012.75,5,5,4,554
C07572,9,17,1215.6100000000001,4,5,5,455
C07573,3,18,987.08,5,5,4,554
C07574,44,8,651.6800000000001,1,2,3,123
C07575,10,3,318.0,4,1,1,411
C07576,11,15,1136.5,4,5,5,455
C07577,6,15,1087.0,5,5,5,555
C07578,26,8,581.29,2,2,3,223
C07579,57,8,497.5,1,2,2,122
C07580,14,15,1112.0,3,5,5,355
C07581,14,6,499.3,3,1,2,312
C07582,11,7,494.0,4,2,2,422
C07583,18,15,1352.0,3,5,5,355
C07584,3,13,780.0,5,4,3,543
C07585,2,17,1056.6,5,5,5,555
C07586,3,19,1052.02,5,5,5,555
C07587,21,5,264.25,2,1,1,211
C07588,12,9,630.0,4,3,3,433
C07589,67,8,590.0,1,2,3,123
C07590,3,15,1290.5,5,5,5,555
C07591,8,16,1120.75,4,5,5,455
C07592,76,8,536.0,1,2,2,122
C07593,42,6,431.6,1,1,2,112
C07594,40,10,877.0,1,3,4,134
C07595,6,5,364.0,5,1,1,511
C07596,51,10,918.3,1,3,4,134
C07597,18,13,887.0,3,4,4,344
C07598,3,17,1217.7,5,5,5,555
C07599,7,7,476.0,4,2,2,422
C07600,42,11,527.0,1,3,2,132
C07601,10,11,887.46,4,3,4,434
C07602,20,7,680.7,3,2,3,323
C07603,28,9,830.0,2,3,4,234
C07604,30,5,296.83,2,1,1,211
C07605,74,6,343.0,1,1,1,111
C07606,72,3,264.0,1,1,1,111
C07607,4,12,975.0,5,4,4,544
C07608,18,2,85.0,3,1,1,311
C07609,107,2,139.0,1,1,1,111
C07610,22,9,645.0,2,3,3,233
C07611,36,11,703.45,2,3,3,233
C07612,45,10,907.5,1,3,4,134
C07613,38,11,755.0600000000001,1,3,3,133
C07614,27,14,356.0,2,4,1,241
C07615,2,3,152.48,5,1,1,511
C07616,76,2,184.0,1,1,1,111
C07617,24,11,794.5,2,3,4,234
C07618,14,4,204.0,3,1,1,311
C07619,13,7,406.5,3,2,2,322
C07620,83,4,185.0,1,1,1,111
C07621,18,12,730.0,3,4,3,343
C07622,18,8,406.0,3,2,2,322
C07623,36,13,1368.5,2,4,5,245
C07624,33,3,240.25,2,1,1,211
C07625,12,16,1361.36,4,5,5,455
C07626,48,9,527.96,1,3,2,132
C07627,10,6,476.26,4,1,2,412
C07628,42,11,655.75,1,3,3,133
C07629,21,9,855.1,2,3,4,234
C07630,41,9,442.4,1,3,2,132
C07631,33,16,1174.4,2,5,5,255
C07632,5,8,568.25,5,2,3,523
C07633,2,15,773.0,5,5,3,553
C07634,2,12,879.85,5,4,4,544
C07635,48,8,544.0,1,2,2,122
C07636,51,5,343.0,1,1,1,111
C07637,19,9,726.1,3,3,3,333
C07638,12,13,897.45,4,4,4,444
C07639,5,11,1015.05,5,3,4,534
C07640,4,8,409.0,5,2,2,522
C07641,16,9,1261.0,3,3,5,335
C07642,28,5,215.0,2,1,1,211
C07643,39,7,603.05,1,2,3,123
C07644,5,14,1073.12,5,4,5,545
C07645,9,6,351.0,4,1,1,411
C07646,34,10,1191.0,2,3,5,235
C07647,33,15,1783.15,2,5,5,255
C07648,12,9,957.0,4,3,4,434
C07649,2,19,1310.84,5,5,5,555
C07650,10,6,484.4,4,1,2,412
C07651,46,5,546.0,1,1,2,112
C07652,4,7,815.0,5,2,4,524
C07653,17,3,375.1,3,1,2,312
C07654,15,14,837.83,3,4,4,344
C07655,77,3,180.0,1,1,1,111
C07656,18,3,173.0,3,1,1,311
C07657,15,13,868.05,3,4,4,344
C07658,38,10,866.55,1,3,4,134
C07659,6,8,813.0,5,2,4,524
C07660,10,9,540.5,4,3,2,432
C07661,50,5,375.0,1,1,1,111
C07662,5,12,947.84,5,4,4,544
C07663,19,6,588.0,3,1,3,313
C07664,3,12,808.75,5,4,4,544
C07665,61,4,248.05,1,1,1,111
C07666,11,12,757.13,4,4,3,443
C07667,45,4,220.0,1,1,1,111
C07668,6,14,1003.75,5,4,4,544
C07669,12,12,1030.0,4,4,4,444
C07670,14,4,358.20000000000005,3,1,1,311
C07671,38,8,452.0,1,2,2,122
C07672,33,3,120.0,2,1,1,211
C07673,109,3,502.0,1,1,2,112
C07674,24,14,851.4,2,4,4,244
C07675,6,8,574.85,5,2,3,523
C07676,7,16,750.8,4,5,3,453
C07677,21,15,1202.18,2,5,5,255
C07678,27,17,992.25,2,5,4,254
C07679,21,11,949.15,2,3,4,234
C07680,3,4,330.0,5,1,1,511
C07681,54,2,89.0,1,1,1,111
C07682,20,10,483.8,3,3,2,332
C07683,5,7,499.65,5,2,2,522
C07684,9,5,351.0,4,1,1,411
C07685,3,5,268.0,5,1,1,511
C07686,33,5,333.72,2,1,1,211
C07687,9,3,266.0,4,1,1,411
C07688,13,9,836.6800000000001,3,3,4,334
C07689,9,7,488.05,4,2,2,422
C07690,26,12,921.6,2,4,4,244
C07691,78,2,57.0,1,1,1,111
C07692,2,14,990.0,5,4,4,544
C07693,22,16,1343.1,2,5,5,255
C07694,20,19,1724.75,3,5,5,355
C07695,17,14,1076.97,3,4,5,345
C07696,6,11,581.0,5,3,3,533
C07697,14,12,1118.0,3,4,5,345
C07698,22,14,450.0,2,4,2,242
C07699,19,15,1434.75,3,5,5,355
C07700,28,13,796.5,2,4,4,244
C07701,19,14,1170.74,3,4,5,345
C07702,67,2,89.0,1,1,1,111
C07703,5,12,982.25,5,4,4,544
C07704,32,5,327.5,2,1,1,211
C07705,2,12,665.5,5,4,3,543
C07706,10,6,352.0,4,1,1,411
C07707,11,7,615.0,4,2,3,423
C07708,3,10,1317.0,5,3,5,535
C07709,8,11,780.0,4,3,3,433
C07710,22,8,513.25,2,2,2,222
C07711,31,14,942.0,2,4,4,244
C07712,32,5,581.0799999999999,2,1,3,213
C07713,44,2,111.0,1,1,1,111
C07714,61,2,149.0,1,1,1,111
C07715,2,7,620.0,5,2,3,523
C07716,7,14,1147.3,4,4,5,445
C07717,44,10,879.75,1,3,4,134
C07718,50,6,680.0,1,1,3,113
C07719,9,14,1117.3,4,4,5,445
C07720,20,13,1032.0,3,4,4,344
C07721,44,7,526.0,1,2,2,122
C07722,36,5,188.0,2,1,1,211
C07723,7,6,360.0,4,1,1,411
C07724,15,8,660.66,3,2,3,323
C07725,7,2,145.0,4,1,1,411
C07726,8,8,566.5,4,2,2,422
C07727,5,10,576.6,5,3,3,533
C07728,70,2,125.0,1,1,1,111
C07729,6,18,1365.7,5,5,5,555
C07730,24,7,714.76,2,2,3,223
C07731,51,3,192.0,1,1,1,111
C07732,8,9,947.75,4,3,4,434
C07733,4,15,1434.46,5,5,5,555
C07734,35,12,667.0,2,4,3,243
C07735,15,15,1412.0,3,5,5,355
C07736,10,10,1065.61,4,3,5,435
C07737,31,6,532.5,2,1,2,212
C07738,62,5,503.44,1,1,2,112
C07739,9,5,330.0,4,1,1,411
C07740,7,13,1221.2,4,4,5,445
C07741,11,16,1004.05,4,5,4,454
C07742,32,7,365.25,2,2,1,221
C07743,14,7,575.5,3,2,3,323
C07744,3,19,1368.82,5,5,5,555
C07745,61,7,540.0,1,2,2,122
C07746,3,9,606.1,5,3,3,533
C07747,18,3,128.5,3,1,1,311
C07748,3,12,913.0,5,4,4,544
C07749,2,13,683.0,5,4,3,543
C07750,45,6,440.0,1,1,2,112
C07751,4,16,1672.33,5,5,5,555
C07752,7,14,875.8,4,4,4,444
C07753,29,8,610.42,2,2,3,223
C07754,9,14,1193.05,4,4,5,445
C07755,3,6,377.64,5,1,2,512
C07756,8,13,1095.55,4,4,5,445
C07757,18,5,386.0,3,1,2,312
C07758,32,8,585.25,2,2,3,223
C07759,63,3,303.0,1,1,1,111
C07760,26,17,1202.2,2,5,5,255
C07761,7,7,691.0,4,2,3,423
C07762,8,5,364.0,4,1,1,411
C07763,16,14,1402.5,3,4,5,345
C07764,8,7,519.0,4,2,2,422
C07765,14,8,375.0,3,2,1,321
C07766,62,2,227.0,1,1,1,111
C07767,4,6,288.0,5,1,1,511
C07768,39,4,300.0,1,1,1,111
C07769,10,12,1003.85,4,4,4,444
C07770,39,5,236.5,1,1,1,111
C07771,19,6,396.0,3,1,2,312
C07772,56,11,1112.07,1,3,5,135
C07773,26,6,620.0,2,1,3,213
C07774,28,12,808.75,2,4,4,244
C07775,7,10,548.8,4,3,2,432
C07776,4,14,635.0,5,4,3,543
C07777,12,9,775.7,4,3,3,433
C07778,26,14,1015.97,2,4,4,244
C07779,36,7,521.0,2,2,2,222
C07780,16,4,357.0,3,1,1,311
C07781,2,13,1208.7,5,4,5,545
C07782,10,17,1273.55,4,5,5,455
C07783,7,14,1210.0,4,4,5,445
C07784,52,8,600.0,1,2,3,123
C07785,8,8,872.2,4,2,4,424
C07786,30,9,484.82,2,3,2,232
C07787,8,11,709.0,4,3,3,433
C07788,22,16,1305.4,2,5,5,255
C07789,5,8,446.0,5,2,2,522
C07790,3,8,496.88,5,2,2,522
C07791,11,9,548.0,4,3,2,432
C07792,15,13,773.0,3,4,3,343
C07793,2,12,778.65,5,4,3,543
C07794,7,14,997.59,4,4,4,444
C07795,4,2,158.0,5,1,1,511
C07796,25,8,601.0,2,2,3,223
C07797,4,16,1224.5,5,5,5,555
C07798,23,6,501.14,2,1,2,212
C07799,47,4,381.90000000000003,1,1,2,112
C07800,6,14,960.0,5,4,4,544
C07801,18,14,1452.6,3,4,5,345
C07802,54,2,140.0,1,1,1,111
C07803,2,19,1330.1599999999999,5,5,5,555
C07804,26,10,510.0,2,3,2,232
C07805,10,3,137.8,4,1,1,411
C07806,31,14,1207.06,2,4,5,245
C07807,3,13,1087.06,5,4,5,545
C07808,3,12,1480.35,5,4,5,545
C07809,6,6,751.5,5,1,3,513
C07810,71,3,457.3,1,1,2,112
C07811,77,6,241.0,1,1,1,111
C07812,6,10,870.0,5,3,4,534
C07813,7,11,808.4,4,3,4,434
C07814,52,10,743.7,1,3,3,133
C07815,9,5,572.14,4,1,3,413
C07816,3,7,680.0,5,2,3,523
C07817,7,10,639.2,4,3,3,433
C07818,5,8,530.5,5,2,2,522
C07819,8,15,1180.15,4,5,5,455
C07820,3,10,805.96,5,3,4,534
C07821,69,6,303.0,1,1,1,111
C07822,10,11,567.27,4,3,3,433
C07823,13,9,774.5,3,3,3,333
C07824,2,9,538.22,5,3,2,532
C07825,2,11,1108.2,5,3,5,535
C07826,11,10,1034.55,4,3,4,434
C07827,6,18,1239.57,5,5,5,555
C07828,3,15,990.0,5,5,4,554
C07829,48,5,415.0,1,1,2,112
C07830,57,7,555.0,1,2,2,122
C07831,8,7,529.3,4,2,2,422
C07832,4,15,1281.66,5,5,5,555
C07833,15,6,392.0,3,1,2,312
C07834,29,18,1328.65,2,5,5,255
C07835,101,4,242.5,1,1,1,111
C07836,25,13,995.0,2,4,4,244
C07837,53,2,120.0,1,1,1,111
C07838,59,6,435.0,1,1,2,112
C07839,30,8,452.0,2,2,2,222
C07840,43,6,312.35,1,1,1,111
C07841,4,4,140.0,5,1,1,511
C07842,3,9,527.85,5,3,2,532
C07843,41,2,179.0,1,1,1,111
C07844,86,6,507.0,1,1,2,112
C07845,10,14,746.12,4,4,3,443
C07846,26,6,523.0,2,1,2,212
C07847,4,4,110.0,5,1,1,511
C07848,17,12,1061.55,3,4,5,345
C07849,5,8,510.4,5,2,2,522
C07850,13,15,1232.22,3,5,5,355
C07851,74,4,341.0,1,1,1,111
C07852,24,12,756.0,2,4,3,243
C07853,7,11,639.5,4,3,3,433
C07854,14,9,597.0,3,3,3,333
C07855,18,7,443.87,3,2,2,322
C07856,7,13,792.0,4,4,4,444
C07857,3,15,694.9,5,5,3,553
C07858,20,3,352.8,3,1,1,311
C07859,37,8,884.02,1,2,4,124
C07860,44,9,478.1,1,3,2,132
C07861,5,12,618.8,5,4,3,543
C07862,16,6,525.0,3,1,2,312
C07863,32,17,1170.16,2,5,5,255
C07864,30,8,559.2,2,2,2,222
C07865,17,6,309.0,3,1,1,311
C07866,23,12,976.0,2,4,4,244
C07867,9,13,1020.0,4,4,4,444
C07868,11,12,1443.8400000000001,4,4,5,445
C07869,6,7,455.0,5,2,2,522
C07870,9,14,989.6,4,4,4,444
C07871,5,15,998.2,5,5,4,554
C07872,38,3,109.0,1,1,1,111
C07873,27,5,444.25,2,1,2,212
C07874,30,13,1429.0,2,4,5,245
C07875,10,8,547.0,4,2,2,422
C07876,22,6,472.0,2,1,2,212
C07877,21,13,728.2,2,4,3,243
C07878,32,10,755.0,2,3,3,233
C07879,9,18,1385.35,4,5,5,455
C07880,2,5,442.01,5,1,2,512
C07881,7,13,1020.0,4,4,4,444
C07882,9,6,561.3,4,1,2,412
C07883,32,14,639.7,2,4,3,243
C07884,7,14,725.0,4,4,3,443
C07885,11,14,1181.6,4,4,5,445
C07886,12,7,388.9,4,2,2,422
C07887,6,13,1040.04,5,4,4,544
C07888,4,7,602.0,5,2,3,523
C07889,14,10,769.35,3,3,3,333
C07890,27,9,534.05,2,3,2,232
C07891,75,6,475.0,1,1,2,112
C07892,78,2,136.0,1,1,1,111
C07893,28,7,525.76,2,2,2,222
C07894,17,3,145.0,3,1,1,311
C07895,2,17,1319.77,5,5,5,555
C07896,3,14,1000.4,5,4,4,544
C07897,2,9,610.75,5,3,3,533
C07898,8,12,984.09,4,4,4,444
C07899,43,9,451.0,1,3,2,132
C07900,3,19,1332.21,5,5,5,555
C07901,36,8,742.0,2,2,3,223
C07902,2,17,1209.25,5,5,5,555
C07903,18,19,1123.0,3,5,5,355
C07904,5,16,1033.05,5,5,4,554
C07905,19,14,1147.5,3,4,5,345
C07906,3,15,805.88,5,5,4,554
C07907,8,9,1123.24,4,3,5,435
C07908,19,5,476.98,3,1,2,312
C07909,25,15,999.0,2,5,4,254
C07910,14,9,683.6,3,3,3,333
C07911,19,10,607.5,3,3,3,333
C07912,3,9,917.0,5,3,4,534
C07913,31,6,675.42,2,1,3,213
C07914,40,9,781.1,1,3,3,133
C07915,3,16,1318.2,5,5,5,555
C07916,45,12,339.0,1,4,1,141
C07917,7,10,547.6,4,3,2,432
C07918,7,11,986.4,4,3,4,434
C07919,33,8,788.25,2,2,3,223
C07920,68,2,215.0,1,1,1,111
C07921,22,8,324.0,2,2,1,221
C07922,55,5,545.4,1,1,2,112
C07923,21,7,496.0,2,2,2,222
C07924,89,6,467.0,1,1,2,112
C07925,6,6,500.0,5,1,2,512
C07926,129,3,180.0,1,1,1,111
C07927,33,8,348.9,2,2,1,221
C07928,119,3,435.0,1,1,2,112
C07929,3,13,703.9,5,4,3,543
C07930,19,9,844.66,3,3,4,334
C07931,34,8,608.9,2,2,3,223
C07932,63,9,566.1,1,3,2,132
C07933,11,8,526.0,4,2,2,422
C07934,37,7,519.0,1,2,2,122
C07935,12,7,508.0,4,2,2,422
C07936,43,8,707.0,1,2,3,123
C07937,11,8,623.8,4,2,3,423
C07938,32,9,465.95,2,3,2,232
C07939,18,9,589.8,3,3,3,333
C07940,22,5,391.25,2,1,2,212
C07941,92,4,161.8,1,1,1,111
C07942,14,7,381.0,3,2,2,322
C07943,24,15,920.6,2,5,4,254
C07944,29,13,824.3,2,4,4,244
C07945,6,10,747.33,5,3,3,533
C07946,6,9,388.6,5,3,2,532
C07947,9,8,398.0,4,2,2,422
C07948,38,9,614.0,1,3,3,133
C07949,12,13,799.0,4,4,4,444
C07950,15,12,870.1,3,4,4,344
C07951,23,12,921.0,2,4,4,244
C07952,9,17,1183.96,4,5,5,455
C07953,63,3,118.7,1,1,1,111
C07954,11,5,303.5,4,1,1,411
C07955,8,8,497.2,4,2,2,422
C07956,4,13,1335.0,5,4,5,545
C07957,11,8,868.1,4,2,4,424
C07958,7,5,277.25,4,1,1,411
C07959,30,2,178.0,2,1,1,211
C07960,27,8,572.09,2,2,3,223
C07961,84,5,581.0,1,1,3,113
C07962,5,8,573.23,5,2,3,523
C07963,30,6,626.44,2,1,3,213
C07964,4,14,1237.55,5,4,5,545
C07965,45,6,566.5,1,1,2,112
C07966,100,2,130.0,1,1,1,111
C07967,20,14,1232.2,3,4,5,345
C07968,70,2,88.0,1,1,1,111
C07969,15,3,148.0,3,1,1,311
C07970,25,9,600.0,2,3,3,233
C07971,12,17,1376.83,4,5,5,455
C07972,2,10,860.3,5,3,4,534
C07973,8,15,1204.5,4,5,5,455
C07974,28,9,535.5,2,3,2,232
C07975,66,3,115.0,1,1,1,111
C07976,49,13,1271.05,1,4,5,145
C07977,10,13,1394.0,4,4,5,445
C07978,62,3,230.0,1,1,1,111
C07979,22,7,549.6,2,2,2,222
C07980,16,8,724.15,3,2,3,323
C07981,23,19,1714.46,2,5,5,255
C07982,66,4,240.0,1,1,1,111
C07983,21,9,867.7,2,3,4,234
C07984,6,19,1423.3,5,5,5,555
C07985,12,11,719.9,4,3,3,433
C07986,10,9,682.75,4,3,3,433
C07987,31,13,879.15,2,4,4,244
C07988,42,5,376.0,1,1,2,112
C07989,20,4,218.5,3,1,1,311
C07990,29,15,1809.0,2,5,5,255
C07991,2,12,907.5,5,4,4,544
C07992,71,6,386.0,1,1,2,112
C07993,11,12,796.1,4,4,4,444
C07994,35,11,960.0,2,3,4,234
C07995,40,7,451.75,1,2,2,122
C07996,13,15,405.0,3,5,2,352
C07997,3,11,894.6,5,3,4,534
C07998,17,3,215.0,3,1,1,311
C07999,16,9,460.6,3,3,2,332
C08000,46,7,418.25,1,2,2,122
C08001,21,5,219.0,2,1,1,211
C08002,116,3,144.0,1,1,1,111
C08003,30,5,411.0,2,1,2,212
C08004,14,12,572.12,3,4,3,343
C08005,42,8,461.05,1,2,2,122
C08006,23,9,1063.75,2,3,5,235
C08007,34,14,678.5,2,4,3,243
C08008,2,14,1400.47,5,4,5,545
C08009,34,11,1061.0,2,3,5,235
C08010,5,13,1216.85,5,4,5,545
C08011,5,9,821.0,5,3,4,534
C08012,16,7,371.5,3,2,1,321
C08013,94,3,333.8,1,1,1,111
C08014,16,17,929.2,3,5,4,354
C08015,6,18,1321.15,5,5,5,555
C08016,5,12,978.0,5,4,4,544
C08017,6,8,463.0,5,2,2,522
C08018,27,12,958.0,2,4,4,244
C08019,10,7,491.55,4,2,2,422
C08020,84,2,134.0,1,1,1,111
C08021,7,13,1108.13,4,4,5,445
C08022,7,5,278.76,4,1,1,411
C08023,39,11,908.84,1,3,4,134
C08024,8,8,851.5,4,2,4,424
C08025,60,7,503.0,1,2,2,122
C08026,3,6,590.48,5,1,3,513
C08027,16,13,1085.0,3,4,5,345
C08028,37,10,857.0,1,3,4,134
C08029,9,6,419.5,4,1,2,412
C08030,3,9,643.0,5,3,3,533
C08031,4,14,914.9,5,4,4,544
C08032,10,10,754.3,4,3,3,433
C08033,31,7,437.0,2,2,2,222
C08034,9,7,447.44,4,2,2,422
C08035,49,14,2057.0,1,4,5,145
C08036,45,7,900.0,1,2,4,124
C08037,5,6,515.5,5,1,2,512
C08038,3,17,1111.59,5,5,5,555
C08039,17,9,397.1,3,3,2,332
C08040,44,8,811.5,1,2,4,124
C08041,52,9,572.5,1,3,3,133
C08042,2,10,520.0,5,3,2,532
C08043,51,5,906.6,1,1,4,114
C08044,3,13,645.0,5,4,3,543
C08045,45,5,482.29999999999995,1,1,2,112
C08046,17,9,549.25,3,3,2,332
C08047,6,9,471.4,5,3,2,532
C08048,8,6,545.0,4,1,2,412
C08049,4,13,779.86,5,4,3,543
C08050,22,13,699.35,2,4,3,243
C08051,11,14,760.71,4,4,3,443
C08052,19,13,1772.4,3,4,5,345
C08053,24,2,285.0,2,1,1,211
C08054,21,7,510.72,2,2,2,222
C08055,6,14,1119.1,5,4,5,545
C08056,8,10,356.5,4,3,1,431
C08057,27,6,540.0,2,1,2,212
C08058,13,13,1065.0,3,4,5,345
C08059,53,5,500.0,1,1,2,112
C08060,6,12,962.6,5,4,4,544
C08061,41,5,265.4,1,1,1,111
C08062,42,12,968.51,1,4,4,144
C08063,26,7,458.3,2,2,2,222
C08064,10,14,736.0,4,4,3,443
C08065,6,17,1156.55,5,5,5,555
C08066,33,9,560.6,2,3,2,232
C08067,26,11,636.05,2,3,3,233
C08068,5,9,556.8,5,3,2,532
C08069,11,13,930.0,4,4,4,444
C08070,45,9,757.6,1,3,3,133
C08071,6,15,1203.25,5,5,5,555
C08072,14,14,1600.0,3,4,5,345
C08073,39,16,859.75,1,5,4,154
C08074,14,8,910.0,3,2,4,324
C08075,78,6,660.5,1,1,3,113
C08076,3,8,852.25,5,2,4,524
C08077,16,3,217.0,3,1,1,311
C08078,7,19,1520.42,4,5,5,455
C08079,30,3,198.0,2,1,1,211
C08080,62,5,318.6,1,1,1,111
C08081,13,16,1297.45,3,5,5,355
C08082,6,4,173.0,5,1,1,511
C08083,9,13,991.2,4,4,4,444
C08084,8,9,897.0,4,3,4,434
C08085,7,9,492.2,4,3,2,432
C08086,12,6,515.6,4,1,2,412
C08087,13,7,680.0,3,2,3,323
C08088,67,6,551.0,1,1,2,112
C08089,59,9,749.3,1,3,3,133
C08090,12,5,430.0,4,1,2,412
C08091,52,10,645.4,1,3,3,133
C08092,15,5,424.9,3,1,2,312
C08093,14,9,967.6,3,3,4,334
C08094,2,12,905.05,5,4,4,544
C08095,23,17,1376.5,2,5,5,255
C08096,20,10,690.4,3,3,3,333
C08097,20,12,1160.2,3,4,5,345
C08098,36,11,1280.0,2,3,5,235
C08099,43,7,278.75,1,2,1,121
C08100,29,7,519.0,2,2,2,222
C08101,12,12,783.25,4,4,3,443
C08102,19,9,720.0,3,3,3,333
C08103,10,15,1167.9,4,5,5,455
C08104,16,8,658.97,3,2,3,323
C08105,54,10,567.35,1,3,3,133
C08106,64,5,484.0,1,1,2,112
C08107,37,6,641.0,1,1,3,113
C08108,8,8,936.4,4,2,4,424
C08109,22,16,1610.8,2,5,5,255
C08110,4,13,1410.63,5,4,5,545
C08111,3,6,403.0,5,1,2,512
C08112,29,18,1475.45,2,5,5,255
C08113,34,6,705.0,2,1,3,213
C08114,14,14,1425.02,3,4,5,345
C08115,54,4,495.2,1,1,2,112
C08116,87,3,320.0,1,1,1,111
C08117,26,9,843.75,2,3,4,234
C08118,4,6,279.0,5,1,1,511
C08119,5,9,799.2,5,3,4,534
C08120,5,13,1187.3899999999999,5,4,5,545
C08121,3,7,349.0,5,2,1,521
C08122,4,11,878.5,5,3,4,534
C08123,4,8,429.75,5,2,2,522
C08124,34,7,683.95,2,2,3,223
C08125,3,5,240.0,5,1,1,511
C08126,2,10,1133.0,5,3,5,535
C08127,16,9,701.4,3,3,3,333
C08128,21,12,548.06,2,4,2,242
C08129,7,16,917.34,4,5,4,454
C08130,27,5,425.24,2,1,2,212
C08131,25,6,261.0,2,1,1,211
C08132,3,8,531.1,5,2,2,522
C08133,99,4,263.5,1,1,1,111
C08134,11,11,918.0,4,3,4,434
C08135,29,7,615.24,2,2,3,223
C08136,8,16,925.64,4,5,4,454
C08137,42,14,1286.35,1,4,5,145
C08138,25,13,762.25,2,4,3,243
C08139,10,2,86.0,4,1,1,411
C08140,3,13,1118.9,5,4,5,545
C08141,9,17,1469.87,4,5,5,455
C08142,28,15,1043.78,2,5,4,254
C08143,21,5,291.0,2,1,1,211
C08144,4,12,793.37,5,4,4,544
C08145,9,11,937.25,4,3,4,434
C08146,8,16,881.45,4,5,4,454
C08147,29,9,694.9,2,3,3,233
C08148,22,8,645.86,2,2,3,223
C08149,13,19,1626.73,3,5,5,355
C08150,10,7,317.1,4,2,1,421
C08151,64,3,272.0,1,1,1,111
C08152,10,7,1100.9,4,2,5,425
C08153,18,8,466.0,3,2,2,322
C08154,4,11,866.0,5,3,4,534
C08155,6,15,1088.0,5,5,5,555
C08156,12,10,967.5,4,3,4,434
C08157,9,6,362.0,4,1,1,411
C08158,11,8,546.5,4,2,2,422
C08159,14,4,257.0,3,1,1,311
C08160,28,15,961.0,2,5,4,254
C08161,20,3,186.5,3,1,1,311
C08162,13,8,566.0,3,2,2,322
C08163,9,11,666.13,4,3,3,433
C08164,7,9,599.0,4,3,3,433
C08165,52,2,80.0,1,1,1,111
C08166,2,15,925.7,5,5,4,554
C08167,23,5,264.0,2,1,1,211
C08168,16,11,1051.85,3,3,4,334
C08169,37,11,906.5,1,3,4,134
C08170,49,5,522.0,1,1,2,112
C08171,49,3,61.0,1,1,1,111
C08172,24,9,650.0,2,3,3,233
C08173,6,16,844.84,5,5,4,554
C08174,6,9,346.1,5,3,1,531
C08175,6,11,682.88,5,3,3,533
C08176,54,12,1113.5,1,4,5,145
C08177,16,7,558.2,3,2,2,322
C08178,18,13,1156.8,3,4,5,345
C08179,2,17,1245.75,5,5,5,555
C08180,2,19,1271.88,5,5,5,555
C08181,9,7,334.0,4,2,1,421
C08182,26,14,1403.25,2,4,5,245
C08183,2,8,461.59999999999997,5,2,2,522
C08184,47,5,181.8,1,1,1,111
