transaction_id,customer_id,product_id,category,brand,date,quantity,unit_price,total_price
T0000088,C18010,Green Tea,Beverages,My Sip,2024-06-06,3,50.0,150.0
T0000089,C18010,Beaten Caffe,Beverages,Sunbean  ,2024-02-17,1,225.0,225.0
T0000090,C18010,"Soda - Fizz, Jeera Masala",Beverages,Bindu,2024-05-07,1,35.0,35.0
T0000091,C18010,Green Tea - Mint,Beverages,Good Morning,2024-05-19,1,175.0,175.0
T0000092,C18010,"Soda - Fizz, Jeera Masala",Beverages,Bindu,2024-06-15,2,35.0,70.0
T0000093,C18010,Packaged Drinking Water,Beverages,Bindu,2024-04-25,1,17.0,17.0
T0000094,C18010,Masala Tea,Beverages,My Sip,2024-04-02,1,75.0,75.0
T0000095,C18010,Green Tea - Natural,Beverages,Good Morning,2024-04-04,1,175.0,175.0
T0000096,C18011,Juice - Orange Oomph,Beverages,B Natural,2024-01-09,1,229.68,229.68
T0000097,C18011,Green Tea - Tulsi Loose Leaf,Beverages,Octavius,2024-06-05,1,225.0,225.0
T0000098,C18011,Assam Tea Bag,Beverages,24 Mantra,2024-02-07,3,57.0,171.0
T0000099,C18011,"Green Tea - Pure Darjeeling, Whole Leaf",Beverages,Octavius,2024-02-04,1,225.0,225.0
T0000100,C18011,Tea - Ginger Zing,Beverages,Tetley,2024-01-08,1,70.0,70.0
T0000101,C18011,Fresh Intense Filter Coffee,Beverages,iD,2024-05-21,1,125.0,125.0
T0000102,C18012,"Fruit Juice - Delight, Pomegranate",Beverages,Tropicana,2024-06-16,3,180.4,541.2
T0000103,C18012,Slim Tea,Beverages,Desi Utthana,2024-06-08,1,120.0,120.0
T0000104,C18012,Aloevera Litchi Ice Tea,Beverages,Wagh Bakri,2024-01-11,1,90.0,90.0
T0000105,C18012,Green Tea With Spirulina,Beverages,Sprig Tea,2024-02-01,1,125.0,125.0
T0000106,C18013,Jamun Drink,Beverages,Paper Boat,2024-05-10,2,50.0,100.0
T0000107,C18013,"Coconut Water - Refreshing Flavour, Vital Electrolytes",Beverages,Paper Boat,2024-03-02,1,450.0,450.0
T0000108,C18013,Tea Bags Assorted Selection - 15 Variety,Beverages,VAHDAM,2024-04-01,1,225.0,225.0
T0000109,C18013,Instant Coffee,Beverages,Bru ,2024-06-22,1,272.0,272.0
T0000110,C18013,Triphala Juice,Beverages,Kapiva Ayurveda,2024-03-20,2,280.0,560.0
T0000111,C18013,"Juice - Orange, Aloevera",Beverages,Alo Frut,2024-06-25,1,40.0,40.0
T0000112,C18013,"Festive Pack - Art Of India Collection, Warli Painting, West",Beverages,Tata Tea Premium,2024-02-25,1,279.0,279.0
T0000113,C18013,"Juice - Veggie To Go, Spicy",Beverages,Nature's First,2024-03-28,1,65.0,65.0
T0000114,C18013,Organics Premium Green Tea,Beverages,18 Herbs,2024-06-21,1,70.0,70.0
T0000115,C18014,"Squash - Lemon Ginger, Low Glycemic Sugarless",Beverages,Dezire,2024-01-14,2,238.0,476.0
T0000116,C18014,"Squash - Lemon Ginger, Low Glycemic Sugarless",Beverages,Dezire,2024-01-15,2,238.0,476.0
T0000117,C18014,"Squash - Lemon Ginger, Low Glycemic Sugarless",Beverages,Dezire,2024-01-03,1,238.0,238.0
T0000118,C18014,"Squash - Lemon Ginger, Low Glycemic Sugarless",Beverages,Dezire,2024-02-14,1,238.0,238.0
T0000119,C18014,Soft Drink - Lemon,Beverages,7 Up,2024-06-13,1,145.8,145.8
T0000120,C18014,"Squash - Lemon Ginger, Low Glycemic Sugarless",Beverages,Dezire,2024-03-05,1,238.0,238.0
T0000121,C18014,"Squash - Lemon Ginger, Low Glycemic Sugarless",Beverages,Dezire,2024-06-07,2,238.0,476.0
T0000122,C18014,Soft Drink,Beverages,7 Up,2024-03-12,1,140.0,140.0
T0000123,C18014,Soft Drink - Lemon,Beverages,7 Up,2024-05-22,1,145.8,145.8
T0000124,C18014,"Squash - Lemon, Low Glycemic Sugarless",Beverages,Dezire,2024-03-14,1,220.0,220.0
T0000125,C18014,Soft Drink,Beverages,7 Up,2024-02-22,1,140.0,140.0
T0000126,C18014,Soft Drink - Lemon,Beverages,7 Up,2024-05-26,3,68.29,204.87
T0000127,C18015,"Woddae Medium Dark Roast Ground Coffee - Whole Beans, Single Origin",Beverages,Seven Beans,2024-05-19,1,300.0,300.0
T0000128,C18015,"Coffee - Powder, Extra Strong",Beverages,Cothas Coffee,2024-05-18,2,74.0,148.0
T0000129,C18015,"Coffee - Powder, Pure Filter, Nova Therm",Beverages,Cothas Coffee,2024-01-20,3,280.0,840.0
T0000130,C18015,"Coffee - Powder, Pure Filter, Nova Therm",Beverages,Cothas Coffee,2024-01-28,1,280.0,280.0
T0000131,C18015,Cothas Speciality Blend - South Indian Filter Coffee,Beverages,Cothas Coffee,2024-01-13,1,200.0,200.0
T0000132,C18015,"Coffee - Powder, Premium Special",Beverages,Cothas Coffee,2024-01-23,1,210.0,210.0
T0000133,C18015,Cothas Speciality Blend - South Indian Filter Coffee,Beverages,Cothas Coffee,2024-03-01,1,200.0,200.0
T0000134,C18016,Strong Blend,Beverages,Jayanthi Coffee,2024-02-21,1,90.0,90.0
T0000135,C18016,Deccan Gold - Premium Dust Tea,Beverages,PRISTINE,2024-02-16,1,80.0,80.0
T0000136,C18016,Slim Tea - For Detox & Weight-loss,Beverages,Jiva Ayurveda,2024-04-15,1,300.0,300.0
T0000137,C18016,Premium Leaf Tea,Beverages,Wagh Bakri,2024-02-13,1,255.0,255.0
T0000138,C18016,Aloevera Litchi Ice Tea,Beverages,Wagh Bakri,2024-05-22,1,90.0,90.0
T0000139,C18016,Tea - Yellow Label,Beverages,Lipton ,2024-04-04,1,300.0,300.0
T0000140,C18017,Mountain Dew,Beverages,Mountain Dew,2024-04-14,3,35.2,105.60000000000001
T0000141,C18017,Divine Tulsi Tea,Beverages,Eco Valley ,2024-01-21,1,127.5,127.5
T0000142,C18017,This Caramel 3 In 1 Premix Instant Coffee,Beverages,Continental,2024-05-20,1,90.0,90.0
T0000143,C18017,Instant Drink Mix - Orange,Beverages,Tang,2024-06-26,1,126.0,126.0
T0000144,C18017,Soda - Original Ginger Ale,Beverages,Schweppes,2024-01-30,1,300.0,300.0
T0000145,C18017,Lemon Tea Flavoured Syrup,Beverages,DaVinci Gourmet,2024-01-26,1,645.0,645.0
T0000146,C18017,Malgudi Filter Coffee Pouch -  80:20,Beverages,Continental,2024-01-14,1,100.0,100.0
T0000147,C18017,Coffee - Grand,Beverages,Tata Coffee,2024-04-04,3,49.2,147.60000000000002
T0000148,C18017,Fruit Medley Green Leaf Tea,Beverages,FabBox,2024-01-12,1,201.0,201.0
T0000149,C18017,Smartwater,Beverages,Glaceau ,2024-03-29,1,300.0,300.0
T0000150,C18017,Instant Tea Premix - Matcha Lemongrass,Beverages,VAHDAM,2024-01-16,2,244.3,488.6
T0000151,C18017,Coffee - Special Gold,Beverages,Bayars,2024-03-27,2,200.0,400.0
T0000152,C18017,"Health & Nutrition - Classic Malt 1 kg + High Protein - Vanilla, Protein+ 200 g",Beverages,Horlicks,2024-05-05,1,604.25,604.25
T0000153,C18018,Classic Instant Coffee,Beverages,Nescafe ,2024-04-09,1,550.0,550.0
T0000154,C18018,Tea - Masala,Beverages,Wagh Bakri,2024-02-07,1,500.0,500.0
T0000155,C18018,Juicy Mango Squash,Beverages,Kissan,2024-02-09,1,260.0,260.0
T0000156,C18018,Organics Dia Health Tea - Herbal Infusion,Beverages,18 Herbs,2024-02-03,3,100.0,300.0
T0000157,C18018,Ayurvedic Tea Masala - 21 Active Ingredients,Beverages,Kapiva Ayurveda,2024-02-26,3,249.0,747.0
T0000158,C18018,Organics Laxa Health Tea,Beverages,18 Herbs,2024-02-09,1,100.0,100.0
T0000159,C18018,Minute Maid Fruit Drink - Pulpy Orange 1 lt + Coca Cola Soft Drink 1.75 lt,Beverages,bb Combo,2024-05-12,1,160.0,160.0
T0000160,C18018,Triphala Juice,Beverages,Kapiva Ayurveda,2024-03-24,1,280.0,280.0
T0000161,C18018,BCAA Energy Drink - Berry Flavour,Beverages,NOCD,2024-03-27,1,110.0,110.0
T0000162,C18018,Elaichi Tea,Beverages,Tetley,2024-02-06,1,260.0,260.0
T0000163,C18018,Intense Cafe Coffee - Ready To Drink,Beverages,Nescafe ,2024-03-26,1,115.0,115.0
T0000164,C18018,100% Juice - Orange 1 lt +  Apple 1 lt +  Mixed Fruit 1 lt,Beverages,Tropicana,2024-03-27,1,405.0,405.0
T0000165,C18018,Nilgiri Black Tea - Hozo Orange Pekoe,Beverages,Teamonk,2024-05-02,1,142.5,142.5
T0000166,C18018,Neem Juice,Beverages,Kapiva Ayurveda,2024-06-01,2,320.0,640.0
T0000167,C18018,Tea - English Breakfast,Beverages,Twinings,2024-05-16,1,299.0,299.0
T0000168,C18018,Soft Drink - Lemon,Beverages,7 Up,2024-04-16,1,68.29,68.29
T0000169,C18019,Juice - Sparkling Apple,Beverages,Appy ,2024-01-15,1,98.6,98.6
T0000170,C18019,Green Tea,Beverages,My Sip,2024-01-20,1,50.0,50.0
T0000171,C18020,Green Tea - Lemon & Honey,Beverages,Twinings,2024-03-17,1,285.0,285.0
T0000172,C18020,Mineral Water,Beverages,Bisleri ,2024-04-16,2,70.0,140.0
T0000173,C18020,Packaged Drinking Water,Beverages,Aquafina,2024-03-14,1,35.0,35.0
T0000174,C18020,Nilgiris Green Tea - Yoshin Lemon,Beverages,Teamonk,2024-05-03,2,330.0,660.0
T0000175,C18020,Thandai Kesar Badam,Beverages,Delight Foods,2024-04-05,1,360.0,360.0
T0000176,C18020,Sunrise Rich Aroma Instant Coffee-Chicory Mix,Beverages,Nescafe ,2024-05-08,1,340.0,340.0
T0000177,C18020,Beverage Mix-Glucose Base Orange Flavor 200G+Nimbu Pani Flavor 200G Get 50G Free,Beverages,Glucon-D,2024-05-11,1,140.0,140.0
T0000178,C18020,Passion Fruit Black Tea,Beverages,Emperia,2024-03-16,2,159.0,318.0
T0000179,C18020,Nilgiri Green Tea - Yakuso Tulsi,Beverages,Teamonk,2024-06-16,3,385.0,1155.0
T0000180,C18020,Thums Up Soft Drink 750 ml + Sprite Soft Drink - Lime Flavoured 750 ml,Beverages,bb Combo,2024-06-13,1,80.0,80.0
T0000181,C18020,Noni Juice,Beverages,Kapiva Ayurveda,2024-04-22,1,540.0,540.0
T0000182,C18020,Instant Tea Premix - Ashwagandha Cinnamon,Beverages,VAHDAM,2024-01-17,1,249.0,249.0
T0000183,C18020,Turmeric Green Teabags,Beverages,Teamonk,2024-02-28,2,300.0,600.0
T0000184,C18020,"Coffee - Powder, Premium Special",Beverages,Cothas Coffee,2024-04-29,1,210.0,210.0
T0000185,C18020,Instant Energy Health Drink - Regular,Beverages,Glucon-D,2024-05-08,1,58.0,58.0
T0000186,C18020,Glucose Based Beverage Mix - Orange,Beverages,Glucon-D,2024-01-06,1,330.0,330.0
T0000187,C18020,Vanilla Milkshake With Real Vanilla Extracts,Beverages,Sunfeast,2024-05-30,2,80.33,160.66
T0000188,C18020,High Mountain Long Leaf Oolong Tea - Pyramid Bags,Beverages,VAHDAM,2024-03-27,1,192.5,192.5
T0000189,C18021,Lychee - Litchi Fruit Juice,Beverages,Paper Boat,2024-02-26,2,80.0,160.0
T0000190,C18021,Classic Instant Coffee,Beverages,Nescafe ,2024-03-02,1,475.0,475.0
T0000191,C18021,Soft Drink - Original Taste,Beverages,Coca-Cola,2024-06-26,1,95.0,95.0
T0000192,C18021,Darjeeling Oolong Tea - Tapas,Beverages,Teamonk,2024-01-19,1,262.5,262.5
T0000193,C18021,Nilgiri Green Tea - Yakuso Tulsi,Beverages,Teamonk,2024-02-19,2,385.0,770.0
T0000194,C18021,Go Zesty Orange - Active Hydration Drink With Zero Sugar & No Preservatives,Beverages,Shunya,2024-05-20,3,60.0,180.0
T0000195,C18021,"Chilli Guava Smoothie - 100% Natural, No Added Sugar",Beverages,Smoodies,2024-06-06,3,59.5,178.5
T0000196,C18021,Relaxing Organic Night Time Tea,Beverages,Typhoo,2024-06-24,1,189.0,189.0
T0000197,C18022,"Juice - Orange, With No Added Sugar",Beverages,Real Activ,2024-01-26,1,209.52,209.52
T0000198,C18022,"Juice - Orange, With No Added Sugar",Beverages,Real Activ,2024-01-26,2,209.52,419.04
T0000199,C18022,Thums Up Soft Drink 750 ml + Sprite Soft Drink - Lime Flavoured 750 ml,Beverages,bb Combo,2024-04-16,1,80.0,80.0
T0000200,C18022,"Fruit & Vegetable Juice - Blends, Lean",Beverages,Raw Pressery,2024-04-28,1,350.1,350.1
T0000201,C18022,Maharaja Breakfast Long Leaf Black Tea - Pyramid Bags,Beverages,VAHDAM,2024-04-05,1,140.0,140.0
T0000202,C18022,"Leaf Tea - Chikamagalur Aroma, Premium, Fresh",Beverages,Riseup,2024-03-27,3,100.0,300.0
T0000203,C18022,100% Orange Juice,Beverages,Tropicana,2024-03-20,1,405.0,405.0
T0000204,C18022,Minute Maid Fruit Drink - Pulpy Orange 1 lt + Coca Cola Soft Drink 1.75 lt,Beverages,bb Combo,2024-05-20,1,160.0,160.0
T0000205,C18022,Organics Laxa Health Tea,Beverages,18 Herbs,2024-02-03,1,100.0,100.0
T0000206,C18022,"Juice - Orange, With No Added Sugar",Beverages,Real Activ,2024-06-19,1,209.52,209.52
T0000207,C18022,Ragi Powder - Sprouted & Roasted,Beverages,Ammae,2024-02-03,2,120.0,240.0
T0000208,C18022,3-In-1 Coffee,Beverages,Blendy,2024-04-06,1,100.0,100.0
T0000209,C18022,Coke Zero,Beverages,Coca-Cola,2024-04-05,2,149.0,298.0
T0000210,C18022,Herbal Tea - Organic Vedic Kadha,Beverages,VAHDAM,2024-02-16,1,199.0,199.0
T0000211,C18022,"Health & Nutrition - Classic Malt 1 kg + High Protein - Vanilla, Protein+ 200 g",Beverages,Horlicks,2024-04-27,1,604.25,604.25
T0000212,C18023,Tea - Teaveda,Beverages,Tata Tea,2024-01-21,2,125.0,250.0
T0000213,C18023,Himalayan Mixed Fruit,Beverages,B Natural,2024-03-09,1,40.0,40.0
T0000214,C18023,Juice - Mango Magic,Beverages,B Natural,2024-06-27,1,88.0,88.0
T0000215,C18023,Himalayan Mixed Fruit,Beverages,B Natural,2024-03-23,1,40.0,40.0
T0000216,C18023,Native Haat - Shikanji,Beverages,Rasna,2024-04-08,2,60.0,120.0
T0000217,C18023,Juice - Litchi Luscious,Beverages,B Natural,2024-05-26,1,229.68,229.68
T0000218,C18023,Juice - Pink Guava,Beverages,B Natural,2024-02-10,2,19.0,38.0
T0000219,C18023,Classic Instant Coffee,Beverages,Nescafe ,2024-05-30,1,294.0,294.0
T0000220,C18024,Tea - Golden Leaf,Beverages,Tata Tea Kanan Devan,2024-05-13,1,220.0,220.0
T0000221,C18024,Beaten Caffe,Beverages,Sunbean  ,2024-06-15,1,225.0,225.0
T0000222,C18024,Tea - Strong,Beverages,Tata Tea Kanan Devan,2024-05-31,1,272.7,272.7
T0000223,C18024,Tea - Classic,Beverages,Tata Tea Kanan Devan,2024-06-26,2,262.8,525.6
T0000224,C18024,Tea - Golden Leaf,Beverages,Tata Tea Kanan Devan,2024-06-08,1,220.0,220.0
T0000225,C18024,Tea,Beverages,Tata Tea Kanan Devan,2024-02-08,1,132.0,132.0
T0000226,C18024,Tea - Golden Leaf,Beverages,Tata Tea Kanan Devan,2024-03-17,1,220.0,220.0
T0000227,C18024,Tea - Golden Leaf,Beverages,Tata Tea Kanan Devan,2024-05-19,1,220.0,220.0
T0000228,C18025,Fizz Classic Cola - Guilt-Free Soft Drink With Zero Sugar & No Preservatives,Beverages,Shunya,2024-04-09,1,60.0,60.0
T0000229,C18025,Green Tea With Tulsi,Beverages,Sprig Tea,2024-05-16,1,170.05,170.05
T0000230,C18025,Elaichi Tea,Beverages,Tetley,2024-03-11,3,260.0,780.0
T0000231,C18025,"Chai - Masala, Tulsi",Beverages,ORGANIC INDIA,2024-03-07,1,230.0,230.0
T0000232,C18025,Mint Green Tea Bags,Beverages,Golden Tips,2024-06-29,2,130.0,260.0
T0000233,C18026,"Non-Alcoholic Beer Bottle - Malt Beverage, Pineapple Flavour",Beverages,Barbican ,2024-03-31,1,99.0,99.0
T0000234,C18026,Sugar Free Juice - Lemon Ginger Squash,Beverages,Diabetics Dezire,2024-05-05,1,330.0,330.0
T0000235,C18026,Mysore Filter Coffee -  90:10,Beverages,Hatti Kaapi,2024-03-28,1,150.0,150.0
T0000236,C18026,"Fruit & Vegetable Juice - Blends, Lean",Beverages,Raw Pressery,2024-01-03,1,350.1,350.1
T0000237,C18026,Health & Nutrition Drink Mix for Kids (Chocolate),Beverages,Manna Go Grains,2024-03-21,1,94.0,94.0
T0000238,C18026,Nilgiri Green Tea Bags - Seiki Peppermint,Beverages,Teamonk,2024-04-03,1,375.0,375.0
T0000239,C18026,Water Plus,Beverages,Tata ,2024-02-22,1,16.0,16.0
T0000240,C18026,"Coffee Decoction - Ready to Use Filter, Malabar",Beverages,TrueSouth,2024-02-23,2,150.0,300.0
T0000241,C18026,Drink - Fresh 'N' Juicy Mango,Beverages,Frooti,2024-05-14,1,122.4,122.4
T0000242,C18027,"Health Drink - Gluco Plus C Energy Boost, Lemon",Beverages,Dabur,2024-01-03,1,150.0,150.0
T0000243,C18027,"Juice - Orange, With No Added Sugar",Beverages,Real Activ,2024-05-13,3,209.52,628.5600000000001
T0000244,C18027,Organic Chamomile Mint Citrus Long Leaf Green Tea,Beverages,VAHDAM,2024-05-06,3,200.0,600.0
T0000245,C18027,Himalayan Mixed Fruit,Beverages,B Natural,2024-01-25,1,40.0,40.0
T0000246,C18027,Packaged Drinking Water,Beverages,Aquafina,2024-06-04,1,240.0,240.0
T0000247,C18027,7+ Specialised Nutrition Drink Powder For Growing Children - Chocolate Flavour,Beverages,Pediasure,2024-05-12,1,355.0,355.0
T0000248,C18027,Fruit Power - Masala Sugarcane,Beverages,Real,2024-02-26,3,94.5,283.5
