customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
C09093,2,10,21185.410000000003,5,3,4,534
C09094,11,15,19625.4,4,5,4,454
C09095,15,13,25482.49,3,5,5,355
C09096,65,12,16094.0,1,4,3,143
C09097,5,6,9860.470000000001,5,1,1,511
C09098,7,11,11615.5,4,4,2,442
C09099,3,9,23183.820000000007,5,2,5,525
C09100,8,7,16796.290000000008,4,1,3,413
C09101,2,7,10185.5,5,1,1,511
C09102,25,5,4495.0,2,1,1,211
C09103,12,6,13197.350000000006,3,1,2,312
C09104,19,12,18633.5,3,4,4,344
C09105,24,4,6007.0,2,1,1,211
C09106,8,9,17847.410000000003,4,2,4,424
C09107,8,13,17306.15,4,5,4,454
C09108,31,11,18089.97,2,4,4,244
C09109,26,7,9894.65,2,1,1,211
C09110,12,10,18687.410000000003,3,3,4,334
C09111,25,5,9789.470000000001,2,1,1,211
C09112,23,16,17051.5,2,5,3,253
C09113,13,8,18796.820000000007,3,2,4,324
C09114,14,9,9375.0,3,2,1,321
C09115,3,6,14396.820000000007,5,1,3,513
C09116,32,9,16014.0,2,2,3,223
C09117,13,11,18840.0,3,4,4,344
C09118,14,12,15403.52,3,4,3,343
C09119,9,11,28496.290000000008,4,4,5,445
C09120,20,5,9615.540000000003,2,1,1,211
C09121,36,11,20986.0,1,4,4,144
C09122,5,7,9043.0,5,1,1,511
C09123,12,10,20265.0,3,3,4,334
C09124,5,8,12177.0,5,2,2,522
C09125,7,15,26757.410000000003,4,5,5,455
C09126,19,11,13683.62,3,4,2,342
C09127,12,10,10218.0,3,3,1,331
C09128,20,12,10550.0,2,4,1,241
C09129,22,10,22720.23000000001,2,3,5,235
C09130,3,9,12893.2,5,2,2,522
C09131,30,10,26409.73000000001,2,3,5,235
C09132,15,13,19856.75,3,5,4,354
C09133,11,16,25033.310000000005,4,5,5,455
C09134,2,10,12921.78,5,3,2,532
C09135,25,17,43129.140000000014,2,5,5,255
C09136,25,6,12209.470000000001,2,1,2,212
C09137,38,11,14377.05,1,4,3,143
C09138,7,7,9796.4,4,1,1,411
C09139,15,6,8175.6,3,1,1,311
C09140,13,7,7014.12,3,1,1,311
C09141,4,11,20742.940000000002,5,4,4,544
C09142,24,11,15035.690000000002,2,4,3,243
C09143,10,9,13354.0,4,2,2,422
C09144,33,13,19246.47,2,5,4,254
C09145,10,14,24037.910000000003,4,5,5,455
C09146,28,6,7580.0,2,1,1,211
C09147,13,8,22599.630000000012,3,2,5,325
C09148,5,11,16790.0,5,4,3,543
C09149,4,10,15649.05,5,3,3,533
C09150,2,7,9664.15,5,1,1,511
C09151,45,7,19036.290000000008,1,1,4,114
C09152,33,12,16670.0,2,4,3,243
C09153,95,7,7770.0,1,1,1,111
C09154,39,14,21889.0,1,5,4,154
C09155,21,12,16466.97,2,4,3,243
C09156,10,10,11746.0,4,3,2,432
C09157,23,11,12195.25,2,4,2,242
C09158,26,9,14094.910000000003,2,2,3,223
C09159,63,8,11679.660000000003,1,2,2,122
C09160,12,6,11070.470000000001,3,1,2,312
C09161,2,12,16697.0,5,4,3,543
C09162,40,8,8940.0,1,2,1,121
C09163,19,13,20175.0,3,5,4,354
C09164,6,8,12726.0,5,2,2,522
C09165,29,11,22646.47,2,4,5,245
C09166,3,5,9786.5,5,1,1,511
C09167,9,12,22534.47,4,4,5,445
C09168,37,15,24609.82,1,5,5,155
C09169,4,11,18562.910000000003,5,4,4,544
C09170,45,8,11808.470000000001,1,2,2,122
C09171,13,17,29240.410000000003,3,5,5,355
C09172,38,10,28794.70000000001,1,3,5,135
C09173,6,12,20496.47,5,4,4,544
C09174,36,13,16427.27,1,5,3,153
C09175,16,8,17104.320000000007,3,2,3,323
C09176,34,4,5080.0,1,1,1,111
C09177,36,7,9140.5,1,1,1,111
C09178,34,7,19195.76000000001,1,1,4,114
C09179,20,5,6798.0,2,1,1,211
C09180,37,8,18987.880000000005,1,2,4,124
C09181,3,18,38014.31000000001,5,5,5,555
C09182,5,15,17219.0,5,5,3,553
C09183,5,12,27446.51000000001,5,4,5,545
C09184,30,10,14908.470000000001,2,3,3,233
C09185,23,9,10498.87,2,2,1,221
C09186,32,8,13742.3,2,2,2,222
C09187,7,10,14012.720000000001,4,3,3,433
C09188,33,8,12341.0,2,2,2,222
C09189,15,6,9128.0,3,1,1,311
C09190,13,17,26454.75,3,5,5,355
C09191,4,13,21587.65,5,5,4,554
C09192,2,10,29666.290000000008,5,3,5,535
C09193,11,17,30390.52,4,5,5,455
C09194,8,9,19096.0,4,2,4,424
C09195,28,9,15824.190000000002,2,2,3,223
C09196,6,12,16718.5,5,4,3,543
C09197,5,7,10187.75,5,1,1,511
C09198,51,6,13929.470000000001,1,1,3,113
C09199,32,7,13504.0,2,1,2,212
C09200,20,8,16108.8,2,2,3,223
C09201,10,6,11066.970000000001,4,1,2,412
C09202,6,10,20490.0,5,3,4,534
C09203,39,12,17991.04,1,4,4,144
C09204,18,8,14047.880000000005,3,2,3,323
C09205,9,13,28676.570000000007,4,5,5,455
C09206,36,13,18639.0,1,5,4,154
C09207,22,8,11420.65,2,2,2,222
C09208,59,4,5565.0,1,1,1,111
C09209,22,9,17549.47,2,2,4,224
C09210,25,8,14985.0,2,2,3,223
C09211,13,8,9120.0,3,2,1,321
C09212,4,12,29369.73000000001,5,4,5,545
C09213,38,7,11919.470000000001,1,1,2,112
C09214,47,6,7630.0,1,1,1,111
C09215,8,5,6533.35,4,1,1,411
C09216,3,8,12911.65,5,2,2,522
C09217,13,8,16187.410000000003,3,2,3,323
C09218,5,13,18230.5,5,5,4,554
C09219,6,5,9448.410000000003,5,1,1,511
C09220,29,5,8697.470000000001,2,1,1,211
C09221,15,6,14770.630000000005,3,1,3,313
C09222,52,7,12930.0,1,1,2,112
C09223,11,8,13619.470000000001,4,2,2,422
C09224,9,8,19256.290000000008,4,2,4,424
C09225,26,8,12350.0,2,2,2,222
C09226,40,7,15591.820000000007,1,1,3,113
C09227,33,8,18776.820000000007,2,2,4,224
C09228,15,10,25822.350000000006,3,3,5,335
C09229,52,6,7499.0,1,1,1,111
C09230,14,10,14107.0,3,3,3,333
C09231,31,7,13675.330000000005,2,1,2,212
C09232,6,10,15666.570000000002,5,3,3,533
C09233,26,10,20950.130000000005,2,3,4,234
C09234,24,8,8912.56,2,2,1,221
C09235,5,12,30732.420000000006,5,4,5,545
C09236,7,8,12148.8,4,2,2,422
C09237,2,15,29409.910000000003,5,5,5,555
C09238,36,7,14002.670000000002,1,1,3,113
C09239,3,15,22215.350000000002,5,5,5,555
C09240,19,9,26794.70000000001,3,2,5,325
C09241,21,9,19543.5,2,2,4,224
C09242,66,11,24890.820000000007,1,4,5,145
C09243,24,6,7777.0,2,1,1,211
C09244,31,15,35429.06,2,5,5,255
C09245,15,5,7789.940000000002,3,1,1,311
C09246,13,17,39828.970000000016,3,5,5,355
C09247,13,10,14541.910000000003,3,3,3,333
C09248,4,8,11143.0,5,2,2,522
C09249,7,7,15441.820000000007,4,1,3,413
C09250,100,9,15479.470000000001,1,2,3,123
C09251,53,9,19573.410000000003,1,2,4,124
C09252,4,7,14000.0,5,1,3,513
C09253,2,11,17113.0,5,4,3,543
C09254,6,8,16896.940000000002,5,2,3,523
C09255,4,10,13229.0,5,3,2,532
C09256,6,11,17183.0,5,4,3,543
C09257,58,5,14347.880000000005,1,1,3,113
C09258,5,7,13177.470000000001,5,1,2,512
C09259,21,8,11746.940000000002,2,2,2,222
C09260,5,10,11685.0,5,3,2,532
C09261,64,10,15497.7,1,3,3,133
C09262,6,8,13907.510000000004,5,2,2,522
C09263,4,12,29580.0,5,4,5,545
C09264,47,11,19439.72,1,4,4,144
C09265,10,8,18278.230000000003,4,2,4,424
C09266,46,10,23515.350000000006,1,3,5,135
C09267,35,7,13515.070000000002,1,1,2,112
C09268,2,11,31342.23000000001,5,4,5,545
C09269,13,10,15318.940000000002,3,3,3,333
C09270,64,5,9246.0,1,1,1,111
C09271,2,9,25190.21000000001,5,2,5,525
C09272,13,11,23966.820000000007,3,4,5,345
C09273,40,8,14808.630000000005,1,2,3,123
C09274,27,4,6312.5,2,1,1,211
C09275,25,8,19436.280000000002,2,2,4,224
C09276,55,5,6233.92,1,1,1,111
C09277,14,10,13450.470000000001,3,3,2,332
C09278,37,7,14353.350000000006,1,1,3,113
C09279,24,13,17960.9,2,5,4,254
C09280,12,12,19510.440000000002,3,4,4,344
C09281,19,7,9538.45,3,1,1,311
C09282,12,12,17476.24,3,4,4,344
C09283,13,8,15610.0,3,2,3,323
C09284,11,5,6782.65,4,1,1,411
C09285,3,13,24965.54,5,5,5,555
C09286,55,8,18673.72,1,2,4,124
C09287,18,11,14552.95,3,4,3,343
C09288,13,5,10672.0,3,1,1,311
C09289,17,5,6414.470000000001,3,1,1,311
C09290,2,12,20685.350000000006,5,4,4,544
C09291,4,15,22646.52,5,5,5,555
C09292,18,8,14388.5,3,2,3,323
C09293,12,13,23274.530000000006,3,5,5,355
C09294,32,12,21200.160000000003,2,4,4,244
C09295,36,13,19072.77,1,5,4,154
C09296,25,9,11706.2,2,2,2,222
C09297,61,10,24715.820000000007,1,3,5,135
C09298,28,12,17256.940000000002,2,4,4,244
C09299,12,13,22583.72,3,5,5,355
C09300,17,12,26066.580000000005,3,4,5,345
C09301,27,10,25700.290000000008,2,3,5,235
C09302,63,4,5975.5,1,1,1,111
C09303,19,13,22797.350000000006,3,5,5,355
C09304,2,13,34532.0,5,5,5,555
C09305,19,10,20709.850000000006,3,3,4,334
C09306,74,6,11092.5,1,1,2,112
C09307,7,12,25163.070000000003,4,4,5,445
C09308,5,10,13692.4,5,3,2,532
C09309,78,8,9691.0,1,2,1,121
C09310,71,7,16353.410000000003,1,1,3,113
C09311,62,8,9585.0,1,2,1,121
C09312,3,12,20109.47,5,4,4,544
C09313,8,12,19439.47,4,4,4,444
C09314,64,6,10068.5,1,1,1,111
C09315,28,8,12915.0,2,2,2,222
C09316,29,11,14791.45,2,4,3,243
C09317,9,11,20917.75,4,4,4,444
C09318,6,13,20529.880000000005,5,5,4,554
C09319,6,9,9433.0,5,2,1,521
C09320,6,9,18245.350000000006,5,2,4,524
C09321,9,13,24213.410000000003,4,5,5,455
C09322,10,10,22102.880000000005,4,3,5,435
C09323,17,8,8542.0,3,2,1,321
C09324,30,7,7730.200000000001,2,1,1,211
C09325,20,10,22197.350000000006,2,3,5,235
C09326,16,10,14937.0,3,3,3,333
C09327,4,12,17929.940000000002,5,4,4,544
C09328,85,5,5658.0,1,1,1,111
C09329,3,12,17130.5,5,4,3,543
C09330,11,16,20371.1,4,5,4,454
C09331,25,11,16024.6,2,4,3,243
C09332,14,12,18515.0,3,4,4,344
C09333,33,10,14048.940000000002,2,3,3,233
C09334,7,13,29986.440000000002,4,5,5,455
C09335,7,7,9533.470000000001,4,1,1,411
C09336,30,7,13076.080000000005,2,1,2,212
C09337,13,7,12496.940000000002,3,1,2,312
C09338,38,9,11875.0,1,2,2,122
C09339,13,7,12530.0,3,1,2,312
C09340,9,8,19076.290000000008,4,2,4,424
C09341,31,12,19391.410000000003,2,4,4,244
C09342,21,9,18078.47,2,2,4,224
C09343,9,7,9964.0,4,1,1,411
C09344,13,9,10960.0,3,2,2,322
C09345,42,7,9697.0,1,1,1,111
C09346,2,10,16288.970000000001,5,3,3,533
C09347,7,13,20695.670000000002,4,5,4,454
C09348,33,10,15437.0,2,3,3,233
C09349,18,10,21340.910000000003,3,3,4,334
C09350,2,13,23235.97,5,5,5,555
C09351,4,5,10472.880000000005,5,1,1,511
C09352,9,15,21963.0,4,5,5,455
C09353,9,8,16876.18,4,2,3,423
C09354,17,10,20086.0,3,3,4,334
C09355,6,11,14075.0,5,4,3,543
C09356,30,7,13737.350000000006,2,1,2,212
C09357,11,12,24253.940000000002,4,4,5,445
C09358,5,16,24054.72,5,5,5,555
C09359,6,11,22530.410000000003,5,4,5,545
C09360,44,10,14784.0,1,3,3,133
C09361,11,10,14830.0,4,3,3,433
C09362,17,10,16872.0,3,3,3,333
C09363,10,7,11476.470000000001,4,1,2,412
C09364,3,9,16655.910000000003,5,2,3,523
C09365,49,12,14509.0,1,4,3,143
C09366,29,4,6232.0,2,1,1,211
C09367,2,5,7091.0,5,1,1,511
C09368,28,4,4669.2,2,1,1,211
C09369,31,12,18068.0,2,4,4,244
C09370,9,8,11816.290000000003,4,2,2,422
C09371,13,10,19433.5,3,3,4,334
C09372,46,5,6357.72,1,1,1,111
C09373,51,4,7078.940000000002,1,1,1,111
C09374,11,10,15460.0,4,3,3,433
C09375,11,6,10916.5,4,1,2,412
C09376,11,9,12660.0,4,2,2,422
C09377,26,8,9970.0,2,2,1,221
C09378,12,11,22062.410000000003,3,4,5,345
C09379,16,6,12419.410000000003,3,1,2,312
C09380,21,10,15299.470000000001,2,3,3,233
C09381,7,5,10799.0,4,1,2,412
C09382,18,10,26092.880000000005,3,3,5,335
C09383,9,15,24417.110000000004,4,5,5,455
C09384,7,11,10650.0,4,4,1,441
C09385,21,9,18174.940000000002,2,2,4,224
C09386,4,6,13795.880000000005,5,1,2,512
C09387,17,10,11913.0,3,3,2,332
C09388,3,9,18088.99,5,2,4,524
C09389,13,15,29903.130000000005,3,5,5,355
C09390,21,15,23272.170000000002,2,5,5,255
C09391,21,8,11039.62,2,2,2,222
C09392,5,8,10139.0,5,2,1,521
C09393,13,12,19140.72,3,4,4,344
C09394,8,7,10146.0,4,1,1,411
C09395,17,9,17735.620000000003,3,2,4,324
C09396,8,13,27768.410000000003,4,5,5,455
C09397,33,5,6330.0,2,1,1,211
C09398,2,13,23828.85,5,5,5,555
C09399,17,11,15174.420000000002,3,4,3,343
C09400,68,6,16547.880000000005,1,1,3,113
C09401,21,8,12992.410000000003,2,2,2,222
C09402,25,6,8586.0,2,1,1,211
C09403,13,13,35992.05000000002,3,5,5,355
C09404,2,5,8159.470000000001,5,1,1,511
C09405,143,4,4946.3,1,1,1,111
C09406,22,7,12273.940000000002,2,1,2,212
C09407,46,12,25827.74,1,4,5,145
C09408,2,8,8266.0,5,2,1,521
C09409,19,7,14139.470000000001,3,1,3,313
C09410,96,8,11832.3,1,2,2,122
C09411,6,7,10784.25,5,1,2,512
C09412,25,8,16197.880000000005,2,2,3,223
C09413,4,10,15108.410000000003,5,3,3,533
C09414,43,10,20989.76000000001,1,3,4,134
C09415,18,11,14374.02,3,4,3,343
C09416,74,10,12754.0,1,3,2,132
C09417,66,8,16494.880000000005,1,2,3,123
C09418,62,7,7048.0,1,1,1,111
C09419,10,6,10443.0,4,1,1,411
C09420,13,10,15868.940000000002,3,3,3,333
C09421,18,9,13106.5,3,2,2,322
C09422,14,10,14992.5,3,3,3,333
C09423,78,7,12357.070000000002,1,1,2,112
C09424,16,11,28458.46000000001,3,4,5,345
C09425,4,9,13845.0,5,2,2,522
C09426,2,13,23257.620000000003,5,5,5,555
C09427,47,9,14490.410000000003,1,2,3,123
C09428,6,13,23983.810000000005,5,5,5,555
C09429,20,11,21986.380000000005,2,4,5,245
C09430,4,12,20449.410000000003,5,4,4,544
C09431,16,5,13095.880000000005,3,1,2,312
C09432,4,10,16890.910000000003,5,3,3,533
C09433,10,11,24396.820000000007,4,4,5,445
C09434,4,11,25758.820000000007,5,4,5,545
C09435,2,13,21718.0,5,5,4,554
C09436,2,11,16420.2,5,4,3,543
C09437,19,13,35992.05000000002,3,5,5,355
C09438,3,9,18273.940000000002,5,2,4,524
C09439,36,5,5667.3,1,1,1,111
C09440,2,6,12698.410000000003,5,1,2,512
C09441,39,8,12019.470000000001,1,2,2,122
C09442,2,13,29167.880000000005,5,5,5,555
C09443,4,12,16497.82,5,4,3,543
C09444,11,10,19837.0,4,3,4,434
C09445,4,6,14396.820000000007,5,1,3,513
C09446,5,15,28322.350000000006,5,5,5,555
C09447,14,7,8253.45,3,1,1,311
C09448,10,8,11786.27,4,2,2,422
C09449,13,14,17847.5,3,5,4,354
C09450,2,13,31204.70000000001,5,5,5,555
C09451,8,5,6575.0,4,1,1,411
C09452,4,13,14704.0,5,5,3,553
C09453,36,9,17892.880000000005,1,2,4,124
C09454,4,10,16856.0,5,3,3,533
C09455,6,6,14037.880000000005,5,1,3,513
C09456,14,12,16543.5,3,4,3,343
C09457,31,10,14189.55,2,3,3,233
C09458,3,11,14811.15,5,4,3,543
C09459,8,12,19167.6,4,4,4,444
C09460,17,8,12836.410000000003,3,2,2,322
C09461,3,10,20564.47,5,3,4,534
C09462,23,18,32418.370000000003,2,5,5,255
C09463,7,11,14120.0,4,4,3,443
C09464,12,9,19264.47,3,2,4,324
C09465,20,13,27716.290000000008,2,5,5,255
C09466,9,6,10215.8,4,1,1,411
C09467,8,8,16799.47,4,2,3,423
C09468,6,14,25736.440000000002,5,5,5,555
C09469,53,10,19326.880000000005,1,3,4,134
C09470,7,15,20762.47,4,5,4,454
C09471,3,8,13236.0,5,2,2,522
C09472,13,10,21947.880000000005,3,3,5,335
C09473,10,8,9591.0,4,2,1,421
C09474,7,14,23430.72,4,5,5,455
C09475,100,4,7311.0,1,1,1,111
C09476,3,12,20433.0,5,4,4,544
C09477,26,7,17479.880000000005,2,1,4,214
C09478,20,16,29726.870000000003,2,5,5,255
C09479,19,12,21114.0,3,4,4,344
C09480,17,9,14510.5,3,2,3,323
C09481,11,13,19266.47,4,5,4,454
C09482,12,4,4496.25,3,1,1,311
C09483,7,9,23593.380000000012,4,2,5,425
C09484,23,7,9648.0,2,1,1,211
C09485,12,13,21785.97,3,5,4,354
C09486,5,10,14754.0,5,3,3,533
C09487,31,7,9850.0,2,1,1,211
C09488,2,10,19681.9,5,3,4,534
C09489,14,7,11528.470000000001,3,1,2,312
C09490,20,7,11391.410000000003,2,1,2,212
C09491,9,4,8073.4100000000035,4,1,1,411
C09492,22,17,30150.180000000004,2,5,5,255
C09493,24,7,16934.940000000002,2,1,3,213
C09494,18,12,17550.0,3,4,4,344
C09495,33,12,20819.24,2,4,4,244
C09496,3,9,12652.0,5,2,2,522
C09497,8,16,29389.400000000005,4,5,5,455
C09498,23,5,10500.380000000005,2,1,1,211
C09499,11,13,22405.0,4,5,5,455
C09500,28,9,9952.5,2,2,1,221
C09501,2,15,23791.27,5,5,5,555
C09502,13,13,16176.0,3,5,3,353
C09503,10,11,21021.04,4,4,4,444
C09504,50,11,13748.940000000002,1,4,2,142
C09505,6,13,15903.35,5,5,3,553
C09506,11,15,37940.26000000002,4,5,5,455
C09507,8,9,13200.0,4,2,2,422
C09508,13,10,13635.0,3,3,2,332
C09509,23,11,14500.970000000001,2,4,3,243
C09510,10,9,25353.76000000001,4,2,5,425
C09511,3,9,11791.15,5,2,2,522
C09512,10,16,30303.280000000002,4,5,5,455
C09513,4,13,20560.0,5,5,4,554
C09514,3,5,12400.0,5,1,2,512
C09515,21,8,9390.0,2,2,1,221
C09516,24,9,17400.0,2,2,4,224
C09517,19,5,8016.470000000001,3,1,1,311
C09518,12,6,13453.410000000003,3,1,2,312
C09519,2,10,22319.0,5,3,5,535
C09520,3,13,22530.500000000007,5,5,5,555
C09521,28,6,9324.5,2,1,1,211
C09522,22,8,11008.65,2,2,2,222
C09523,18,10,14601.0,3,3,3,333
C09524,38,10,10407.25,1,3,1,131
C09525,5,16,29879.040000000005,5,5,5,555
C09526,24,11,14835.0,2,4,3,243
C09527,96,4,6900.0,1,1,1,111
C09528,17,7,8295.4,3,1,1,311
C09529,8,6,12100.0,4,1,2,412
C09530,12,8,12792.05,3,2,2,322
C09531,9,8,18933.47,4,2,4,424
C09532,23,11,11189.0,2,4,2,242
C09533,4,6,8818.0,5,1,1,511
C09534,14,7,7510.0,3,1,1,311
C09535,15,11,14207.4,3,4,3,343
C09536,15,10,16954.75,3,3,3,333
C09537,12,5,13659.0,3,1,2,312
C09538,23,12,12613.6,2,4,2,242
C09539,33,9,13205.0,2,2,2,222
C09540,27,14,18056.42,2,5,4,254
C09541,12,9,13419.470000000001,3,2,2,322
C09542,16,15,34301.29000000001,3,5,5,355
C09543,30,10,12498.220000000001,2,3,2,232
C09544,100,5,11343.0,1,1,2,112
C09545,20,12,25363.92,2,4,5,245
C09546,61,11,15396.5,1,4,3,143
C09547,9,5,9413.940000000002,4,1,1,411
C09548,40,11,21997.0,1,4,5,145
C09549,33,11,24746.910000000003,2,4,5,245
C09550,55,4,5996.0,1,1,1,111
C09551,8,10,21260.410000000003,4,3,4,434
C09552,3,14,22063.940000000002,5,5,5,555
C09553,63,9,14010.0,1,2,3,123
C09554,10,12,17665.48,4,4,4,444
C09555,6,8,10822.5,5,2,2,522
C09556,24,11,21687.3,2,4,4,244
C09557,12,12,23974.880000000005,3,4,5,345
C09558,15,8,16335.0,3,2,3,323
C09559,6,8,16910.620000000003,5,2,3,523
C09560,6,8,11097.1,5,2,2,522
C09561,2,11,25792.70000000001,5,4,5,545
C09562,9,7,10755.0,4,1,2,412
C09563,12,5,6740.6,3,1,1,311
C09564,7,11,19762.940000000002,4,4,4,444
C09565,78,6,8259.8,1,1,1,111
C09566,3,13,21733.8,5,5,4,554
C09567,6,13,28490.0,5,5,5,555
C09568,11,9,13470.0,4,2,2,422
C09569,62,11,14175.470000000001,1,4,3,143
C09570,21,9,16301.0,2,2,3,223
C09571,3,9,17703.850000000006,5,2,4,524
C09572,5,8,23395.76000000001,5,2,5,525
C09573,40,11,19527.47,1,4,4,144
C09574,12,14,23908.440000000002,3,5,5,355
C09575,6,10,25656.910000000003,5,3,5,535
C09576,7,10,19951.350000000006,4,3,4,434
C09577,19,7,16872.350000000006,3,1,3,313
C09578,26,10,20616.820000000007,2,3,4,234
C09579,8,15,27884.88,4,5,5,455
C09580,8,11,14526.0,4,4,3,443
C09581,27,7,14550.0,2,1,3,213
C09582,36,12,20093.0,1,4,4,144
C09583,9,12,19588.47,4,4,4,444
C09584,39,11,22198.410000000003,1,4,5,145
C09585,22,10,10972.25,2,3,2,232
C09586,15,6,8345.0,3,1,1,311
C09587,2,8,9039.0,5,2,1,521
C09588,15,10,20741.390000000003,3,3,4,334
C09589,4,7,8273.0,5,1,1,511
C09590,17,10,11136.8,3,3,2,332
C09591,15,15,18717.620000000003,3,5,4,354
C09592,2,9,15687.940000000002,5,2,3,523
C09593,58,5,10110.0,1,1,1,111
C09594,21,13,26005.47,2,5,5,255
C09595,28,9,13560.5,2,2,2,222
C09596,6,11,12220.92,5,4,2,542
C09597,15,12,24617.5,3,4,5,345
C09598,18,7,16106.410000000003,3,1,3,313
C09599,37,10,22276.290000000008,1,3,5,135
C09600,14,10,16622.410000000003,3,3,3,333
C09601,66,7,9681.470000000001,1,1,1,111
C09602,35,5,8614.0,1,1,1,111
C09603,6,13,26227.160000000003,5,5,5,555
C09604,13,16,28221.230000000007,3,5,5,355
C09605,13,15,24423.870000000003,3,5,5,355
C09606,14,10,19341.480000000003,3,3,4,334
C09607,15,12,30645.950000000004,3,4,5,345
C09608,59,6,12672.880000000005,1,1,2,112
C09609,9,17,29860.620000000003,4,5,5,455
C09610,40,6,10497.5,1,1,1,111
C09611,5,16,22389.01,5,5,5,555
C09612,6,10,23790.23000000001,5,3,5,535
C09613,17,6,9794.0,3,1,1,311
C09614,3,10,19272.880000000005,5,3,4,534
C09615,37,8,20760.0,1,2,4,124
C09616,17,16,31459.850000000006,3,5,5,355
C09617,6,9,9180.0,5,2,1,521
C09618,29,9,12290.0,2,2,2,222
C09619,5,13,24018.74,5,5,5,555
C09620,45,10,18224.440000000002,1,3,4,134
C09621,6,11,18389.47,5,4,4,544
C09622,7,13,20535.74,4,5,4,454
C09623,53,6,8744.0,1,1,1,111
