customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
C15105,22,7,3680.0,3,3,3,333
C15106,2,26,16010.460000000001,5,5,5,555
C15107,4,15,10080.62,5,5,5,555
C15108,4,24,24943.65,5,5,5,555
C15109,6,7,4009.75,5,3,3,533
C15110,7,7,6889.0,4,3,4,434
C15111,36,6,2221.3,2,2,2,222
C15112,34,5,8113.92,2,2,4,224
C15113,2,5,3963.56,5,2,3,523
C15114,41,7,2770.0,2,3,2,232
C15115,11,17,7609.91,4,5,4,454
C15116,3,6,8040.0,5,2,4,524
C15117,15,5,3085.0,3,2,2,322
C15118,16,12,3035.0,3,4,2,342
C15119,16,2,541.25,3,1,1,311
C15120,81,5,8200.720000000001,1,2,4,124
C15121,23,6,2384.08,2,2,2,222
C15122,21,12,11485.410000000003,3,4,5,345
C15123,19,26,17595.230000000003,3,5,5,355
C15124,41,9,7380.0,2,4,4,244
C15125,109,3,2597.0,1,1,2,112
C15126,22,3,621.0,3,1,1,311
C15127,44,4,1749.0,1,1,1,111
C15128,8,5,2618.5,4,2,2,422
C15129,11,21,5785.01,4,5,4,454
C15130,17,8,5238.0,3,3,3,333
C15131,19,9,5232.62,3,4,3,343
C15132,52,2,454.0,1,1,1,111
C15133,43,6,2129.0,1,2,2,122
C15134,30,8,6960.719999999999,2,3,4,234
C15135,13,28,11059.44,3,5,5,355
C15136,3,29,12462.35,5,5,5,555
C15137,13,3,682.0,3,1,1,311
C15138,32,2,5137.940000000002,2,1,3,213
C15139,27,6,4501.0,2,2,3,223
C15140,60,2,164.2,1,1,1,111
C15141,12,25,11915.83,3,5,5,355
C15142,16,5,1664.0,3,2,1,321
C15143,2,26,15149.17,5,5,5,555
C15144,3,23,16214.04,5,5,5,555
C15145,10,16,7761.76,4,5,4,454
C15146,50,7,3108.7,1,3,2,132
C15147,8,19,16231.34,4,5,5,455
C15148,25,3,540.0,2,1,1,211
C15149,5,24,12845.36,5,5,5,555
C15150,5,5,3686.85,5,2,3,523
C15151,34,9,4146.6900000000005,2,4,3,243
C15152,57,4,2944.0,1,1,2,112
C15153,7,9,7194.8099999999995,4,4,4,444
C15154,2,11,4095.7400000000002,5,4,3,543
C15155,3,10,2541.0,5,4,2,542
C15156,37,3,1775.6100000000001,2,1,2,212
C15157,15,29,12884.76,3,5,5,355
C15158,18,4,5506.0,3,1,4,314
C15159,14,29,26246.82,3,5,5,355
C15160,7,5,2346.0,4,2,2,422
C15161,39,3,1794.0,2,1,2,212
C15162,4,28,33548.5,5,5,5,555
C15163,24,4,4949.0,2,1,3,213
C15164,4,22,6633.6,5,5,4,554
C15165,9,21,9937.8,4,5,5,455
C15166,2,8,2118.0,5,3,2,532
C15167,2,6,2751.0,5,2,2,522
C15168,2,5,840.0,5,2,1,521
C15169,9,6,3851.0,4,2,3,423
C15170,24,6,2736.0,2,2,2,222
C15171,35,4,590.0,2,1,1,211
C15172,54,5,2186.0,1,2,2,122
C15173,3,10,6065.03,5,4,4,544
C15174,22,2,1453.0,3,1,1,311
C15175,10,6,1622.75,4,2,1,421
C15176,36,11,3370.01,2,4,3,243
C15177,37,6,3657.0,2,2,3,223
C15178,15,8,4836.0,3,3,3,333
C15179,3,5,1732.0,5,2,1,521
C15180,22,8,6599.470000000001,3,3,4,334
C15181,8,19,16297.560000000001,4,5,5,455
C15182,11,7,4073.66,4,3,3,433
C15183,20,3,230.0,3,1,1,311
C15184,15,20,9143.04,3,5,4,354
C15185,2,6,1979.36,5,2,2,522
C15186,11,5,1523.0,4,2,1,421
C15187,61,9,1390.0,1,4,1,141
C15188,10,6,3883.0,4,2,3,423
C15189,16,9,1765.0,3,4,2,342
C15190,26,5,4890.8,2,2,3,223
C15191,39,7,2030.0,2,3,2,232
C15192,6,6,7670.25,5,2,4,524
C15193,16,5,1225.69,3,2,1,321
C15194,10,2,455.0,4,1,1,411
C15195,8,9,4360.0,4,4,3,443
C15196,78,7,4242.0,1,3,3,133
C15197,22,7,2780.0,3,3,2,332
C15198,4,5,3157.6,5,2,2,522
C15199,28,8,5890.0,2,3,4,234
C15200,14,11,3772.0,3,4,3,343
C15201,23,6,3330.38,2,2,3,223
C15202,16,10,3751.0,3,4,3,343
C15203,2,13,3273.43,5,4,3,543
C15204,58,10,7811.330000000002,1,4,4,144
C15205,11,7,1250.0,4,3,1,431
C15206,32,5,9627.490000000003,2,2,5,225
C15207,36,4,1716.4099999999999,2,1,1,211
C15208,3,8,6522.45,5,3,4,534
C15209,24,2,880.0,2,1,1,211
C15210,3,30,17097.97,5,5,5,555
C15211,21,6,1845.0,3,2,2,322
C15212,14,20,8569.11,3,5,4,354
C15213,71,4,2027.22,1,1,2,112
C15214,3,13,10057.6,5,4,5,545
C15215,51,8,3823.0,1,3,3,133
C15216,12,10,6406.84,3,4,4,344
C15217,14,3,1914.6,3,1,2,312
C15218,4,17,6525.45,5,5,4,554
C15219,7,7,8527.0,4,3,4,434
C15220,15,13,4796.0,3,4,3,343
C15221,28,5,355.0,2,2,1,221
C15222,3,23,26244.440000000002,5,5,5,555
C15223,42,3,1065.0,1,1,1,111
C15224,3,24,6727.0,5,5,4,554
C15225,69,4,3736.86,1,1,3,113
C15226,2,8,5993.49,5,3,4,534
C15227,8,9,5719.0,4,4,4,444
C15228,8,17,6677.45,4,5,4,454
C15229,19,28,15674.61,3,5,5,355
C15230,25,7,3201.04,2,3,3,233
C15231,57,2,395.0,1,1,1,111
C15232,6,16,14355.079999999998,5,5,5,555
C15233,11,18,10671.42,4,5,5,455
C15234,13,7,3767.53,3,3,3,333
C15235,26,5,3365.0,2,2,3,223
C15236,11,14,5834.1900000000005,4,5,4,454
C15237,4,25,14379.3,5,5,5,555
C15238,34,4,1931.0,2,1,2,212
C15239,2,15,11619.6,5,5,5,555
C15240,64,6,7034.9400000000005,1,2,4,124
C15241,35,10,9295.119999999999,2,4,5,245
C15242,59,6,3000.75,1,2,2,122
C15243,14,6,2720.15,3,2,2,322
C15244,4,20,14448.06,5,5,5,555
C15245,20,5,3950.01,3,2,3,323
C15246,9,24,16097.95,4,5,5,455
C15247,91,3,877.0,1,1,1,111
C15248,5,26,10289.41,5,5,5,555
C15249,6,7,4011.31,5,3,3,533
C15250,50,8,3882.9700000000003,1,3,3,133
C15251,17,6,1900.0,3,2,2,322
C15252,65,4,1480.0,1,1,1,111
C15253,61,6,3011.0,1,2,2,122
C15254,9,6,2104.0,4,2,2,422
C15255,10,8,3889.0,4,3,3,433
C15256,2,5,4290.92,5,2,3,523
C15257,53,2,1520.0,1,1,1,111
C15258,5,7,3319.0,5,3,3,533
C15259,8,10,20083.0,4,4,5,445
C15260,4,10,3804.75,5,4,3,543
C15261,4,27,11281.5,5,5,5,555
C15262,4,8,7602.8,5,3,4,534
C15263,75,2,2599.470000000001,1,1,2,112
C15264,9,12,4937.0,4,4,3,443
C15265,49,5,2822.0,1,2,2,122
C15266,26,10,11177.53,2,4,5,245
C15267,60,2,995.0,1,1,1,111
C15268,32,10,9453.0,2,4,5,245
C15269,62,2,320.0,1,1,1,111
C15270,9,21,15759.520000000002,4,5,5,455
C15271,6,23,10793.0,5,5,5,555
C15272,3,26,19322.31,5,5,5,555
C15273,2,6,3932.6,5,2,3,523
C15274,25,17,7202.25,2,5,4,254
C15275,10,23,13400.61,4,5,5,455
C15276,33,10,17188.32,2,4,5,245
C15277,8,5,2784.5,4,2,2,422
C15278,15,7,6547.15,3,3,4,334
C15279,2,25,18482.37,5,5,5,555
C15280,12,10,1170.0,3,4,1,341
C15281,25,7,4792.0,2,3,3,233
C15282,17,9,4494.0,3,4,3,343
C15283,9,29,25551.98,4,5,5,455
C15284,3,8,3478.75,5,3,3,533
C15285,6,28,16818.510000000002,5,5,5,555
C15286,33,3,660.0,2,1,1,211
C15287,5,10,4894.76,5,4,3,543
C15288,2,28,14991.61,5,5,5,555
C15289,35,10,3353.6,2,4,3,243
C15290,73,2,332.0,1,1,1,111
C15291,4,24,10450.65,5,5,5,555
C15292,14,8,2455.0,3,3,2,332
C15293,10,11,4710.0,4,4,3,443
C15294,54,5,1598.0,1,2,1,121
C15295,25,6,3190.6,2,2,2,222
C15296,36,18,7559.46,2,5,4,254
C15297,14,5,1983.5,3,2,2,322
C15298,22,9,6905.0,3,4,4,344
C15299,23,9,3021.36,2,4,2,242
C15300,95,4,2752.0,1,1,2,112
C15301,18,7,1645.16,3,3,1,331
C15302,2,16,17733.490000000005,5,5,5,555
C15303,7,12,9854.0,4,4,5,445
C15304,20,8,2047.0,3,3,2,332
C15305,13,9,961.26,3,4,1,341
C15306,68,4,1626.0,1,1,1,111
C15307,3,9,3005.0,5,4,2,542
C15308,4,10,3987.25,5,4,3,543
C15309,10,6,6630.2,4,2,4,424
C15310,7,17,18547.500000000004,4,5,5,455
C15311,11,12,9855.4,4,4,5,445
C15312,2,7,4235.0,5,3,3,533
C15313,72,5,2568.6,1,2,2,122
C15314,95,4,5418.09,1,1,4,114
C15315,2,9,5443.0,5,4,4,544
C15316,4,13,7619.0,5,4,4,544
C15317,10,10,2806.0,4,4,2,442
C15318,16,8,5466.88,3,3,4,334
C15319,13,10,4867.77,3,4,3,343
C15320,63,5,1100.04,1,2,1,121
C15321,4,5,1295.0,5,2,1,521
C15322,3,19,14102.65,5,5,5,555
C15323,9,8,9913.84,4,3,5,435
C15324,62,3,1580.0,1,1,1,111
C15325,2,6,2787.15,5,2,2,522
C15326,8,10,4134.96,4,4,3,443
C15327,30,12,16098.0,2,4,5,245
C15328,28,2,1191.0,2,1,1,211
C15329,55,8,3584.69,1,3,3,133
C15330,52,5,2531.99,1,2,2,122
C15331,4,21,12137.470000000001,5,5,5,555
C15332,2,10,6551.38,5,4,4,544
C15333,2,27,10232.460000000001,5,5,5,555
C15334,34,7,3867.87,2,3,3,233
C15335,29,6,7106.4,2,2,4,224
C15336,36,3,2970.0,2,1,2,212
C15337,4,26,11174.2,5,5,5,555
C15338,4,7,3240.6,5,3,3,533
C15339,7,9,1777.0,4,4,2,442
C15340,8,20,15586.810000000001,4,5,5,455
C15341,2,10,7960.0,5,4,4,544
C15342,21,4,7362.0,3,1,4,314
C15343,5,17,19228.33,5,5,5,555
C15344,12,10,1424.0,3,4,1,341
C15345,23,9,9785.0,2,4,5,245
C15346,6,3,1729.0,5,1,1,511
C15347,3,20,12239.18,5,5,5,555
C15348,17,20,8665.94,3,5,4,354
C15349,61,3,4599.0,1,1,3,113
C15350,65,8,4454.5,1,3,3,133
C15351,13,22,10706.98,3,5,5,355
C15352,94,3,575.0,1,1,1,111
C15353,55,4,758.4,1,1,1,111
C15354,4,7,370.0,5,3,1,531
C15355,27,7,6330.6,2,3,4,234
C15356,2,10,10198.660000000003,5,4,5,545
C15357,26,22,17280.36,2,5,5,255
C15358,2,4,1293.75,5,1,1,511
C15359,72,4,1345.0,1,1,1,111
C15360,11,19,17918.52,4,5,5,455
C15361,43,3,619.0,1,1,1,111
C15362,26,2,357.0,2,1,1,211
C15363,2,19,7534.05,5,5,4,554
C15364,4,10,2783.0,5,4,2,542
C15365,93,4,7934.0,1,1,4,114
C15366,4,27,25977.27,5,5,5,555
C15367,2,4,2871.02,5,1,2,512
C15368,21,8,5287.0,3,3,4,334
C15369,8,10,7302.21,4,4,4,444
C15370,13,12,7320.0,3,4,4,344
C15371,31,10,5822.0,2,4,4,244
C15372,25,10,7624.910000000002,2,4,4,244
C15373,20,25,13870.0,3,5,5,355
C15374,3,26,12676.08,5,5,5,555
C15375,13,5,605.0,3,2,1,321
C15376,33,3,743.0,2,1,1,211
C15377,5,8,3759.0,5,3,3,533
C15378,31,9,6670.15,2,4,4,244
C15379,4,9,8820.300000000001,5,4,4,544
C15380,9,8,6096.81,4,3,4,434
C15381,5,5,1720.3600000000001,5,2,1,521
C15382,57,5,7667.0,1,2,4,124
C15383,27,5,3418.55,2,2,3,223
C15384,11,9,5473.26,4,4,4,444
C15385,15,4,930.0,3,1,1,311
C15386,5,8,9191.25,5,3,4,534
C15387,8,14,8458.02,4,5,4,454
C15388,73,11,8172.0,1,4,4,144
C15389,18,5,2849.0,3,2,2,322
C15390,4,13,15685.2,5,4,5,545
C15391,5,27,16460.32,5,5,5,555
C15392,12,9,2276.65,3,4,2,342
C15393,85,2,923.15,1,1,1,111
C15394,5,7,2481.0,5,3,2,532
C15395,2,27,12714.15,5,5,5,555
C15396,55,5,2591.0,1,2,2,122
C15397,9,10,12245.0,4,4,5,445
C15398,46,8,4477.5,1,3,3,133
C15399,16,4,3004.12,3,1,2,312
C15400,27,6,4464.0,2,2,3,223
C15401,7,6,2907.21,4,2,2,422
C15402,42,9,5549.6,1,4,4,144
C15403,36,6,4694.0,2,2,3,223
C15404,4,20,11868.7,5,5,5,555
C15405,7,10,4335.0,4,4,3,443
C15406,11,9,2406.0,4,4,2,442
C15407,4,3,1347.6599999999999,5,1,1,511
C15408,14,28,13045.55,3,5,5,355
C15409,73,2,2124.85,1,1,2,112
C15410,14,7,2408.2,3,3,2,332
C15411,6,6,2457.38,5,2,2,522
C15412,53,4,833.0,1,1,1,111
C15413,33,5,3405.69,2,2,3,223
C15414,14,9,5542.79,3,4,4,344
C15415,4,26,11003.94,5,5,5,555
C15416,13,9,13063.0,3,4,5,345
C15417,15,4,4716.790000000001,3,1,3,313
C15418,17,4,1247.0,3,1,1,311
C15419,14,5,2706.48,3,2,2,322
C15420,4,27,11052.5,5,5,5,555
C15421,16,8,1610.4,3,3,1,331
C15422,10,10,4839.5,4,4,3,443
C15423,17,12,2160.0,3,4,2,342
C15424,2,30,23679.62,5,5,5,555
C15425,24,5,1663.75,2,2,1,221
C15426,15,10,7047.0,3,4,4,344
C15427,4,28,15870.46,5,5,5,555
C15428,2,21,8550.0,5,5,4,554
C15429,15,27,16089.52,3,5,5,355
C15430,49,2,345.0,1,1,1,111
C15431,9,10,6714.4,4,4,4,444
C15432,54,6,5281.19,1,2,3,123
C15433,21,18,11334.420000000002,3,5,5,355
C15434,44,4,2317.06,1,1,2,112
C15435,4,22,13890.039999999999,5,5,5,555
C15436,2,6,1306.0,5,2,1,521
C15437,5,24,18784.34,5,5,5,555
C15438,66,5,4930.45,1,2,3,123
C15439,83,4,1071.0,1,1,1,111
C15440,7,26,42448.52,4,5,5,455
C15441,4,29,22194.09,5,5,5,555
C15442,25,8,1773.0,2,3,2,232
C15443,49,2,998.0,1,1,1,111
C15444,3,2,855.0,5,1,1,511
C15445,58,4,863.25,1,1,1,111
C15446,25,8,2364.2200000000003,2,3,2,232
C15447,65,4,1918.05,1,1,2,112
C15448,20,9,3539.38,3,4,3,343
C15449,108,2,350.0,1,1,1,111
C15450,3,12,9668.0,5,4,5,545
C15451,16,6,6243.73,3,2,4,324
C15452,37,7,3597.0,2,3,3,233
C15453,23,6,5456.0599999999995,2,2,4,224
C15454,4,12,2948.0,5,4,2,542
C15455,68,2,364.0,1,1,1,111
C15456,31,5,2741.0,2,2,2,222
C15457,6,6,5148.5,5,2,3,523
C15458,114,2,1520.0,1,1,1,111
C15459,19,7,10968.6,3,3,5,335
C15460,6,29,19181.100000000002,5,5,5,555
C15461,28,4,2048.0,2,1,2,212
C15462,43,8,6045.0,1,3,4,134
C15463,32,8,3403.0,2,3,3,233
C15464,20,27,16818.95,3,5,5,355
C15465,4,14,9859.11,5,5,5,555
C15466,48,5,1775.0,1,2,2,122
C15467,44,4,3427.0,1,1,3,113
C15468,36,10,9269.18,2,4,5,245
C15469,31,2,750.0,2,1,1,211
C15470,10,8,3918.0,4,3,3,433
C15471,42,5,1710.0,1,2,1,121
C15472,37,9,10040.0,2,4,5,245
C15473,4,10,3111.0,5,4,2,542
C15474,28,8,9870.710000000001,2,3,5,235
C15475,9,11,6292.0,4,4,4,444
C15476,17,18,6169.0,3,5,4,354
C15477,39,8,2495.0,2,3,2,232
C15478,42,8,6126.0,1,3,4,134
C15479,20,6,9441.0,3,2,5,325
C15480,14,6,2546.22,3,2,2,322
C15481,19,6,2710.52,3,2,2,322
C15482,2,6,2016.77,5,2,2,522
C15483,2,20,16922.760000000002,5,5,5,555
C15484,3,6,1237.0,5,2,1,521
C15485,10,28,18335.53,4,5,5,455
C15486,5,10,6928.5,5,4,4,544
C15487,97,3,815.0,1,1,1,111
C15488,16,6,2308.23,3,2,2,322
C15489,39,4,2135.0,2,1,2,212
C15490,11,9,4958.0,4,4,3,443
C15491,30,7,2058.55,2,3,2,232
C15492,9,24,18788.15,4,5,5,455
C15493,17,9,1287.0,3,4,1,341
C15494,8,9,6399.0,4,4,4,444
C15495,8,27,28722.84,4,5,5,455
C15496,8,8,1622.0,4,3,1,431
C15497,4,19,8903.95,5,5,4,554
C15498,5,8,1005.0,5,3,1,531
C15499,16,4,4093.6000000000004,3,1,3,313
C15500,4,16,11354.130000000001,5,5,5,555
C15501,10,12,3694.0,4,4,3,443
C15502,37,9,7946.0,2,4,4,244
C15503,3,25,12250.17,5,5,5,555
C15504,41,9,5169.21,2,4,3,243
C15505,11,13,14176.550000000001,4,4,5,445
C15506,47,8,8452.98,1,3,4,134
C15507,3,26,18163.64,5,5,5,555
C15508,17,2,1055.4,3,1,1,311
C15509,57,2,370.0,1,1,1,111
C15510,29,2,405.0,2,1,1,211
C15511,5,21,8305.0,5,5,4,554
C15512,14,5,1960.85,3,2,2,322
C15513,16,12,8735.0,3,4,4,344
C15514,38,3,3609.05,2,1,3,213
C15515,2,7,2415.04,5,3,2,532
C15516,5,9,10178.94,5,4,5,545
C15517,43,8,6315.69,1,3,4,134
C15518,7,15,7944.14,4,5,4,454
C15519,12,3,916.0,3,1,1,311
C15520,55,2,381.09000000000003,1,1,1,111
C15521,70,2,4653.33,1,1,3,113
C15522,7,18,12918.04,4,5,5,455
C15523,6,7,7385.0,5,3,4,534
C15524,9,5,2717.65,4,2,2,422
C15525,29,20,8390.25,2,5,4,254
C15526,61,8,9677.870000000003,1,3,5,135
C15527,3,8,4771.51,5,3,3,533
C15528,105,4,2620.0,1,1,2,112
C15529,43,5,3938.0,1,2,3,123
C15530,26,11,3450.0,2,4,3,243
C15531,54,6,2628.0,1,2,2,122
C15532,4,6,2828.0,5,2,2,522
C15533,39,7,5568.0,2,3,4,234
C15534,4,10,6523.0599999999995,5,4,4,544
C15535,10,8,1910.0,4,3,2,432
C15536,6,7,3202.0,5,3,3,533
C15537,70,7,1524.25,1,3,1,131
C15538,17,8,10056.0,3,3,5,335
C15539,33,7,1248.5,2,3,1,231
C15540,5,7,2566.34,5,3,2,532
C15541,13,18,12975.460000000003,3,5,5,355
C15542,66,2,1038.1599999999999,1,1,1,111
C15543,33,4,650.0,2,1,1,211
C15544,4,20,19638.24,5,5,5,555
C15545,31,5,1894.0,2,2,2,222
C15546,73,10,5153.11,1,4,3,143
C15547,103,2,408.0,1,1,1,111
C15548,30,6,1341.25,2,2,1,221
C15549,59,7,2941.0,1,3,2,132
C15550,3,8,5034.0,5,3,3,533
C15551,25,4,3149.0,2,1,2,212
C15552,24,5,1759.0,2,2,1,221
C15553,5,25,11374.7,5,5,5,555
C15554,46,9,2807.95,1,4,2,142
C15555,76,3,2820.0,1,1,2,112
C15556,12,11,10895.470000000001,3,4,5,345
C15557,10,13,6151.0,4,4,4,444
C15558,9,6,3388.58,4,2,3,423
C15559,18,3,4126.28,3,1,3,313
C15560,49,6,8543.89,1,2,4,124
C15561,4,25,15934.410000000003,5,5,5,555
C15562,15,9,5340.0,3,4,4,344
C15563,32,5,2549.44,2,2,2,222
C15564,3,18,10721.75,5,5,5,555
C15565,36,13,18990.65,2,4,5,245
C15566,17,4,1070.0,3,1,1,311
C15567,15,19,12125.55,3,5,5,355
C15568,53,6,3237.0,1,2,3,123
C15569,37,4,4060.0,2,1,3,213
C15570,45,3,4858.830000000002,1,1,3,113
C15571,24,3,1086.0,2,1,1,211
C15572,9,20,12467.660000000002,4,5,5,455
C15573,24,5,3419.83,2,2,3,223
C15574,17,26,19193.49,3,5,5,355
C15575,20,3,432.5,3,1,1,311
C15576,157,2,418.0,1,1,1,111
C15577,15,27,13711.15,3,5,5,355
C15578,27,3,1495.0,2,1,1,211
C15579,2,13,3207.3,5,4,3,543
C15580,30,8,3099.0,2,3,2,232
C15581,17,7,4753.0,3,3,3,333
C15582,27,6,6638.0,2,2,4,224
C15583,51,4,2401.2,1,1,2,112
C15584,15,4,3555.0,3,1,3,313
C15585,3,20,15364.76,5,5,5,555
C15586,24,8,2044.0,2,3,2,232
C15587,31,4,4030.0,2,1,3,213
C15588,14,11,5440.5,3,4,4,344
C15589,11,12,9325.470000000001,4,4,5,445
C15590,6,29,23576.39,5,5,5,555
C15591,62,9,3823.27,1,4,3,143
C15592,43,11,7440.1,1,4,4,144
C15593,5,6,5182.280000000001,5,2,3,523
C15594,21,4,820.0,3,1,1,311
C15595,38,12,2734.0,2,4,2,242
C15596,37,5,6066.470000000001,2,2,4,224
C15597,11,28,15783.66,4,5,5,455
C15598,66,5,891.0,1,2,1,121
C15599,10,28,24329.08,4,5,5,455
C15600,46,7,2820.4,1,3,2,132
C15601,7,14,6200.02,4,5,4,454
C15602,29,6,2224.0,2,2,2,222
C15603,58,7,1212.27,1,3,1,131
C15604,91,4,787.0,1,1,1,111
C15605,3,6,2100.0,5,2,2,522
C15606,107,6,2535.0,1,2,2,122
C15607,2,8,9249.05,5,3,5,535
C15608,2,10,2871.0,5,4,2,542
C15609,109,4,3970.15,1,1,3,113
C15610,15,10,5413.0,3,4,4,344
C15611,8,29,22337.420000000002,4,5,5,455
C15612,12,10,5905.0,3,4,4,344
C15613,2,10,6858.0,5,4,4,544
C15614,12,7,7049.520000000002,3,3,4,334
C15615,8,29,17089.44,4,5,5,455
C15616,32,8,4849.2,2,3,3,233
C15617,5,4,1550.15,5,1,1,511
C15618,5,3,222.75,5,1,1,511
C15619,14,6,5302.5199999999995,3,2,4,324
C15620,24,6,1999.0,2,2,2,222
C15621,26,6,1932.0,2,2,2,222
C15622,28,3,1671.0,2,1,1,211
C15623,8,16,9211.05,4,5,4,454
C15624,18,10,5157.6,3,4,3,343
C15625,2,9,4638.62,5,4,3,543
C15626,14,16,10626.16,3,5,5,355
C15627,56,2,786.1,1,1,1,111
C15628,84,3,1827.0,1,1,2,112
C15629,23,5,3315.01,2,2,3,223
C15630,17,6,4620.219999999999,3,2,3,323
C15631,4,4,1856.26,5,1,2,512
C15632,61,2,595.0,1,1,1,111
C15633,3,4,1336.22,5,1,1,511
C15634,57,2,954.22,1,1,1,111
C15635,14,10,14917.0,3,4,5,345
C15636,5,8,5406.0,5,3,4,534
C15637,29,7,2198.0,2,3,2,232
C15638,48,4,6290.07,1,1,4,114
C15639,3,4,1275.0,5,1,1,511
C15640,22,8,2425.0,3,3,2,332
C15641,2,23,7588.74,5,5,4,554
C15642,5,6,1935.0,5,2,2,522
C15643,6,10,3608.0,5,4,3,543
C15644,44,3,2145.0,1,1,2,112
C15645,27,17,11220.06,2,5,5,255
C15646,30,4,2865.0,2,1,2,212
C15647,28,9,5915.0,2,4,4,244
C15648,36,6,531.0,2,2,1,221
C15649,28,9,8208.0,2,4,4,244
C15650,42,4,5665.0,1,1,4,114
C15651,27,12,4682.16,2,4,3,243
C15652,3,11,5715.65,5,4,4,544
C15653,33,10,6812.0,2,4,4,244
