transaction_id,customer_id,product_id,category,brand,date,quantity,unit_price,total_price
T0000064,C07507,Powder - Pickle,"Foodgrains, Oil & Masala",Double Horse,2024-06-19,1,49.0,49.0
T0000065,C07507,Masala - Egg Roast,"Foodgrains, Oil & Masala",Double Horse,2024-01-27,1,42.0,42.0
T0000066,C07508,Papad - Special Sindh Disco,Snacks & Branded Foods,Atish ,2024-03-05,3,80.0,240.0
T0000067,C07508,FunFoods Veg Mayonnaise Original,Snacks & Branded Foods,Dr. Oetker,2024-01-24,1,39.0,39.0
T0000068,C07508,Premium Flat Square Plastic Container Set - Blue,"Kitchen, Garden & Pets",Mastercook,2024-03-11,1,69.0,69.0
T0000069,C07508,Papad - Potato Disco,Snacks & Branded Foods,Atish ,2024-05-13,2,61.0,122.0
T0000070,C07508,Papad - Pudina Rice,Snacks & Branded Foods,Atish ,2024-04-27,1,28.0,28.0
T0000071,C07508,Premium Round Plastic Glass / Tumbler With Lid - Yellow,"Kitchen, Garden & Pets",Mastercook,2024-04-23,2,39.0,78.0
T0000072,C07509,Onion Ring Papad,Snacks & Branded Foods,SDA PAPPADS,2024-06-15,1,50.0,50.0
T0000073,C07509,Safal Steel Scrubber,Cleaning & Household,Exo,2024-02-06,1,15.0,15.0
T0000074,C07509,Bathing Soap - Basil Scrub,Beauty & Hygiene,Khadi,2024-03-29,2,70.0,140.0
T0000075,C07509,"Dishwash Bar - Anti-Bacterial, Touch & Shine",Cleaning & Household,Exo,2024-02-12,1,54.0,54.0
T0000076,C07509,Carrot Farieness Facial Sheet Mask EX,Beauty & Hygiene,Mirabelle,2024-03-15,1,77.35,77.35
T0000077,C07510,Summer Comb,Beauty & Hygiene,Palmex,2024-01-27,3,25.0,75.0
T0000078,C07510,Wafer Biscuits - Chocolate Flavor,Snacks & Branded Foods,Pickwick ,2024-02-22,1,70.0,70.0
T0000079,C07510,Wafer Biscuit - Orange,Snacks & Branded Foods,Pickwick ,2024-01-07,2,85.0,170.0
T0000080,C07510,Wafer Rolls - Strawberry Flavor,Snacks & Branded Foods,Pickwick ,2024-02-03,1,32.0,32.0
T0000081,C07510,Wafer Biscuits - Chocolate Flavor,Snacks & Branded Foods,Pickwick ,2024-04-22,1,70.0,70.0
T0000082,C07510,Wafer Biscuit - Orange,Snacks & Branded Foods,Pickwick ,2024-05-24,3,85.0,255.0
T0000083,C07510,Wafer Biscuits - Chocolate Flavor,Snacks & Branded Foods,Pickwick ,2024-04-26,1,70.0,70.0
T0000084,C07510,Summer Comb,Beauty & Hygiene,Palmex,2024-03-18,3,25.0,75.0
T0000085,C07510,Wafer Rolls - Strawberry Flavor,Snacks & Branded Foods,Pickwick ,2024-03-26,1,32.0,32.0
T0000086,C07510,Wafer Biscuits - Strawberry  Flavor,Snacks & Branded Foods,Pickwick ,2024-05-30,3,70.0,210.0
T0000087,C07510,Wafer Biscuit - Orange,Snacks & Branded Foods,Pickwick ,2024-02-07,2,85.0,170.0
T0000088,C07510,Wafer Rolls - Strawberry Flavor,Snacks & Branded Foods,Pickwick ,2024-06-17,1,32.0,32.0
T0000089,C07510,Wafer Biscuit - Pineapple,Snacks & Branded Foods,Pickwick ,2024-05-07,1,90.0,90.0
T0000090,C07511,Shines - Copper & Brass,Cleaning & Household,Pitambari,2024-03-07,3,54.55,163.64999999999998
T0000091,C07511,Organic Dosa Mix - Little Millet,Snacks & Branded Foods,Aaha Oho,2024-06-23,1,95.0,95.0
T0000092,C07511,Organic Rice Mix - Horsegram,Snacks & Branded Foods,Aaha Oho,2024-03-05,2,70.0,140.0
T0000093,C07511,Organic Dosa Mix - Mixed Millet,Snacks & Branded Foods,Aaha Oho,2024-01-26,3,80.0,240.0
T0000094,C07511,Organic Dosa Mix - Multi Grain,Snacks & Branded Foods,Aaha Oho,2024-06-13,1,75.0,75.0
T0000095,C07511,Organic Rice Mix - Flaxseed,Snacks & Branded Foods,Aaha Oho,2024-01-16,1,80.0,80.0
T0000096,C07512,621 Sharpeners without a Break,Cleaning & Household,Nataraj,2024-06-19,1,59.0,59.0
T0000097,C07512,Oil - Maha Bhrangraj,Beauty & Hygiene,Khadi Meghdooth,2024-06-27,2,60.0,120.0
T0000098,C07512,Masala - Biryani,"Foodgrains, Oil & Masala",Eastern,2024-01-08,3,55.76,167.28
T0000099,C07512,Glass Cleaner - Aquatic,Cleaning & Household,Germisol,2024-06-21,2,52.0,104.0
T0000100,C07512,Essence - Butter Scotch,Snacks & Branded Foods,Viola,2024-05-25,1,50.0,50.0
T0000101,C07512,Pickle - Cut Mango,Snacks & Branded Foods,Nirapara,2024-02-26,1,46.0,46.0
T0000102,C07512,Phenyle - Spice,Cleaning & Household,Germisol,2024-06-02,1,60.0,60.0
T0000103,C07512,Glass Cleaner - Aquatic,Cleaning & Household,Germisol,2024-06-11,1,52.0,52.0
T0000104,C07512,Phenyle - Spice,Cleaning & Household,Germisol,2024-05-07,1,60.0,60.0
T0000105,C07512,Phenyle - Spice,Cleaning & Household,Germisol,2024-01-09,1,60.0,60.0
T0000106,C07512,Instant Dirt Dissolver,Cleaning & Household,Ujala,2024-01-09,1,43.0,43.0
T0000107,C07512,Maxi Sanitary Napkin - Large,Beauty & Hygiene,VWash Wow,2024-05-22,1,53.0,53.0
T0000108,C07512,Glass Cleaner - Aquatic,Cleaning & Household,Germisol,2024-02-28,1,52.0,52.0
T0000109,C07513,"Silicone Brush No 2, KL-41","Kitchen, Garden & Pets",Klassic,2024-01-18,1,95.0,95.0
T0000110,C07513,Apple Juice Based Drink,Beverages,Appy Fizz,2024-06-08,1,20.0,20.0
T0000111,C07513,Apple Juice Based Drink,Beverages,Appy Fizz,2024-05-16,1,15.0,15.0
T0000112,C07513,Apple Juice Based Drink,Beverages,Appy Fizz,2024-06-15,1,15.0,15.0
T0000113,C07513,Apple Juice Based Drink,Beverages,Appy Fizz,2024-05-17,1,15.0,15.0
T0000114,C07513,"Silicone Brush No 2, KL-41","Kitchen, Garden & Pets",Klassic,2024-01-13,1,95.0,95.0
T0000115,C07513,Apple Juice Based Drink,Beverages,Appy Fizz,2024-01-21,3,15.0,45.0
T0000116,C07514,Ready Masala - Dilli Choley,"Foodgrains, Oil & Masala",Kohinoor,2024-04-15,1,15.0,15.0
T0000117,C07514,Good Day Butter Cookies,Snacks & Branded Foods,Britannia,2024-03-29,1,27.0,27.0
T0000118,C07514,Wafers - Waffy (Orange Flavor),Snacks & Branded Foods,Dukes,2024-06-28,1,22.5,22.5
T0000119,C07514,"Octa Plastic Pet Water Bottle - Light Blue, Narrow Mouth","Kitchen, Garden & Pets",BB Home,2024-05-28,1,25.0,25.0
T0000120,C07514,Premium Posto Bori,Snacks & Branded Foods,Delight Foods,2024-01-30,1,85.0,85.0
T0000121,C07514,Soya Shami Kebab,Snacks & Branded Foods,GOELD,2024-03-11,1,67.5,67.5
T0000122,C07514,The Vitamin Bar - Orange,Gourmet & World Food,Flat Tummies,2024-03-23,1,50.0,50.0
T0000123,C07514,"Gel Bathing Bar - Men, Refreshing Pulse",Beauty & Hygiene,Fiama,2024-02-03,1,67.0,67.0
T0000124,C07514,Stainless Steel Coffee/Tea Strainer - 8 cm,"Kitchen, Garden & Pets",Elephant ,2024-06-07,1,75.0,75.0
T0000125,C07514,Organic Classic Peach Ice Tea,Beverages,Brewhouse Tea Brewing Co.,2024-03-15,3,54.0,162.0
T0000126,C07514,Herbal Sensitive pH Balanced Liquid Handwash,Beauty & Hygiene,Savlon,2024-05-27,1,69.0,69.0
T0000127,C07515,Watermelon Drink,Gourmet & World Food,Ala Fresh,2024-01-03,1,15.0,15.0
T0000128,C07515,Silver Sparks Scrub Pad,Cleaning & Household,Scotch brite,2024-04-25,1,36.0,36.0
T0000129,C07515,Taco Shells - 4 Inches,Gourmet & World Food,Cornitos,2024-06-19,1,88.0,88.0
T0000130,C07515,"Organic - Black Cardamom Ealachi, Whole","Foodgrains, Oil & Masala",bb Royal,2024-03-18,2,44.0,88.0
T0000131,C07515,Scrub Sponge Large,Cleaning & Household,Scotch brite,2024-04-18,1,59.4,59.4
T0000132,C07515,Scrub-Net Sponge,Cleaning & Household,Scotch brite,2024-01-04,1,45.0,45.0
T0000133,C07515,Non Scratch Sponge,Cleaning & Household,Scotch brite,2024-04-22,1,57.0,57.0
T0000134,C07515,Appalam No 4,Snacks & Branded Foods,Atish Papad ,2024-01-11,2,45.0,90.0
T0000135,C07515,Amrit - Brown Sugar/Sakkare,"Foodgrains, Oil & Masala",Parry's,2024-02-17,2,40.0,80.0
T0000136,C07515,Roasted Peanuts - Spicy Masala,Snacks & Branded Foods,Jabsons,2024-02-26,1,70.0,70.0
T0000137,C07515,Castor Oil,Beauty & Hygiene,Aroma Magic ,2024-04-24,3,91.0,273.0
T0000138,C07515,Passion Fruit,Fruits & Vegetables,Fresho,2024-03-20,2,72.25,144.5
T0000139,C07515,Scrub Pad Large Super Saver,Cleaning & Household,Scotch brite,2024-01-03,2,89.0,178.0
T0000140,C07515,Namkeen - Butter Muruku,Snacks & Branded Foods,Sln  ,2024-02-12,1,24.0,24.0
T0000141,C07516,Maxi Sanitary Napkin - Large,Beauty & Hygiene,VWash Wow,2024-04-29,2,53.0,106.0
T0000142,C07516,Juice - Pineapple,Gourmet & World Food,Mogu Mogu,2024-06-26,1,60.0,60.0
T0000143,C07516,Room Freshening Gelz - Citrus Spice,Cleaning & Household,Odonil ,2024-03-02,1,75.0,75.0
T0000144,C07516,Room Freshening Gelz - Jasmine & Jasmine,Cleaning & Household,Odonil ,2024-01-27,1,75.0,75.0
T0000145,C07516,Room Freshening Gelz - Passion Fruit,Cleaning & Household,Odonil ,2024-03-24,1,75.0,75.0
T0000146,C07516,Smile Lol Bathroom & Car Freshener - Twin Pack,Cleaning & Household,Odonil ,2024-05-19,3,50.0,150.0
T0000147,C07516,"Makhana - Roasted, Cheese",Snacks & Branded Foods,PRAVIN MIXBOX,2024-04-13,2,60.0,120.0
T0000148,C07516,Powder - Coriander,"Foodgrains, Oil & Masala",Nirapara,2024-03-16,1,30.18,30.18
T0000149,C07517,Garam Masala,"Foodgrains, Oil & Masala",Nirapara,2024-01-30,1,82.5,82.5
T0000150,C07517,Instant Poha,Snacks & Branded Foods,AMAJAIN,2024-02-14,1,50.0,50.0
T0000151,C07517,Dark Waffy Premium Vanilla Flavoured Choco Wafer,Snacks & Branded Foods,Dukes,2024-04-24,2,54.0,108.0
T0000152,C07517,Awadhi Kadhai Chicken Masala,"Foodgrains, Oil & Masala",Keya,2024-02-04,1,20.0,20.0
T0000153,C07517,Marie Light - Oats Fibre Biscuits,Snacks & Branded Foods,Sunfeast,2024-06-01,1,42.75,42.75
T0000154,C07517,Honey Almond Natural Skin Care Moisturiser For Face & Body With Sunscreen,Beauty & Hygiene,Olivia,2024-03-27,2,38.25,76.5
T0000155,C07517,Fairness Naturals Pearl Skin Bleach,Beauty & Hygiene,Fem,2024-02-25,1,42.75,42.75
T0000156,C07517,Chocos - Magic Hearts,Snacks & Branded Foods,Kelloggs,2024-05-09,1,15.0,15.0
T0000157,C07517,Soft Drink,Beverages,Thums Up,2024-04-26,3,38.0,114.0
T0000158,C07517,Chutney Powder - Flax Seeds,Snacks & Branded Foods,Ask Foods,2024-03-12,1,60.0,60.0
T0000159,C07517,Organic - Mustard/Sasive Big,"Foodgrains, Oil & Masala",bb Royal,2024-05-25,1,85.0,85.0
T0000160,C07518,"Sundried Tomato & Basil Crackers - Gluten-free, Vegan",Gourmet & World Food,She made,2024-06-28,2,66.33,132.66
T0000161,C07518,"Jeera Ajwain Crackers - Gluten-free, Vegan",Gourmet & World Food,She made,2024-01-18,1,66.33,66.33
T0000162,C07518,Yam,Fruits & Vegetables,Fresho,2024-01-21,3,55.0,165.0
T0000163,C07518,Magic Seal Rectangular Storage Plastic Container - Blue,"Kitchen, Garden & Pets",Polyset,2024-04-21,1,69.0,69.0
T0000164,C07518,Magic Seal Rectangular Storage Plastic Container - Pink,"Kitchen, Garden & Pets",Polyset,2024-06-13,1,69.0,69.0
T0000165,C07518,"Caramelized Onion Crackers - Gluten-free, Vegan",Gourmet & World Food,She made,2024-05-03,1,66.33,66.33
T0000166,C07518,"Almond Biscotti – Gluten-free, Egg-free, Dairy-free",Gourmet & World Food,She made,2024-06-01,2,66.33,132.66
T0000167,C07518,Magic Seal Round Storage Plastic Container - Royal Red,"Kitchen, Garden & Pets",Polyset,2024-02-26,1,89.0,89.0
T0000168,C07519,Acne & Oil Control Face Wash,Beauty & Hygiene,Red Hunt,2024-03-04,1,80.0,80.0
T0000169,C07519,Garam Masala Powder,"Foodgrains, Oil & Masala",The Spice Club,2024-05-22,1,85.0,85.0
T0000170,C07519,Flour - Brown Rice Puttu,"Foodgrains, Oil & Masala",The Spice Club,2024-06-04,2,48.0,96.0
T0000171,C07519,Herbs - Parsley,Gourmet & World Food,The Spice Club,2024-02-29,1,70.0,70.0
T0000172,C07519,Powder - Fenugreek,Gourmet & World Food,The Spice Club,2024-04-17,1,50.0,50.0
T0000173,C07519,Sprouted - Ragi Flour/Ragi Hittu,"Foodgrains, Oil & Masala",The Spice Club,2024-02-06,1,50.0,50.0
T0000174,C07519,Sprouted - Ragi Flour/Ragi Hittu,"Foodgrains, Oil & Masala",The Spice Club,2024-05-27,1,50.0,50.0
T0000175,C07519,Flax Seed Chutney Powder,Gourmet & World Food,The Spice Club,2024-04-24,2,57.0,114.0
T0000176,C07519,Powder - Fenugreek,Gourmet & World Food,The Spice Club,2024-05-31,1,50.0,50.0
T0000177,C07520,Amritsari Shahi Warian,"Foodgrains, Oil & Masala",Mdh,2024-01-21,1,65.0,65.0
T0000178,C07520,Mad Angles Chips - Very Peri Peri,Snacks & Branded Foods,Bingo,2024-05-24,1,40.0,40.0
T0000179,C07520,"Color Naturals Mini - Shade 3.16, Burgundy",Beauty & Hygiene,Garnier,2024-02-12,1,80.0,80.0
T0000180,C07520,Garam Masala Powder,"Foodgrains, Oil & Masala",Patanjali,2024-01-27,1,65.0,65.0
T0000181,C07520,Scrub Sponge - Large,Cleaning & Household,Scotch brite,2024-03-31,2,90.0,180.0
T0000182,C07520,Fevikwik One Drop Instant Adhesive,Cleaning & Household,Pidilite,2024-05-27,1,20.0,20.0
T0000183,C07520,Mango - Sindhura Lalbagh,Fruits & Vegetables,Fresho,2024-01-19,1,52.0,52.0
T0000184,C07520,Potato Onion Tomato 1 kg Each,Fruits & Vegetables,Fresho,2024-06-18,3,67.71,203.13
T0000185,C07521,Summer Comb,Beauty & Hygiene,Palmex,2024-05-20,3,25.0,75.0
T0000186,C07521,Special Bathing Brush No 24,Beauty & Hygiene,Opex,2024-06-05,1,40.0,40.0
T0000187,C07521,Idiappam Podi,"Foodgrains, Oil & Masala",Eastern,2024-03-30,2,55.29,110.58
T0000188,C07521,Masala - Dhaba Dal,"Foodgrains, Oil & Masala",Eastern,2024-02-24,1,47.5,47.5
T0000189,C07521,Pizza Snacks,Gourmet & World Food,Miaow Miaow,2024-06-10,1,75.0,75.0
T0000190,C07521,Masala - Dal Makhani,"Foodgrains, Oil & Masala",Eastern,2024-06-06,1,36.9,36.9
T0000191,C07522,Sugarfree Mint,Snacks & Branded Foods,Smint,2024-03-02,2,40.0,80.0
T0000192,C07522,Oat Cookies,Snacks & Branded Foods,Mcvities,2024-02-21,1,40.0,40.0
T0000193,C07522,Shampoo - for Normal Hair,Beauty & Hygiene,Dr.Batra'S,2024-06-07,2,60.0,120.0
T0000194,C07522,FootCare - Cream,Beauty & Hygiene,Himalaya Wellness,2024-05-13,1,49.5,49.5
T0000195,C07522,"Premium Almonds - Californian, Roasted & Salted",Gourmet & World Food,Happilo,2024-05-22,1,60.0,60.0
T0000196,C07522,Juicy+ Orange Fruit Drink,Beverages,Fanta,2024-04-05,3,40.0,120.0
T0000197,C07522,Masala - Veg Kadai,"Foodgrains, Oil & Masala",Eastern,2024-02-05,1,36.9,36.9
T0000198,C07522,20-20 Nice Biscuits,Snacks & Branded Foods,Parle,2024-01-14,1,25.0,25.0
T0000199,C07522,Ready To Eat Tamarind Poha,Snacks & Branded Foods,Instafeast,2024-06-18,2,45.0,90.0
T0000200,C07522,Cup Noodles - Veggi manchow,Snacks & Branded Foods,Nissin,2024-04-10,2,40.0,80.0
T0000201,C07522,Soya - Chunks,"Foodgrains, Oil & Masala",bb Popular,2024-06-09,1,31.0,31.0
T0000202,C07522,Fruit Power - Masala Sugarcane,Beverages,Real,2024-03-16,1,94.5,94.5
T0000203,C07522,Organic Raw Sugar/Sakkare,"Foodgrains, Oil & Masala",Praakritik,2024-05-02,1,90.0,90.0
T0000204,C07522,Pasta Masala,"Foodgrains, Oil & Masala",Smith & Jones,2024-04-08,1,51.0,51.0
T0000205,C07522,Tru Apple,"Bakery, Cakes & Dairy",Amul,2024-06-18,1,15.0,15.0
T0000206,C07522,Harpic Disinfectant Toilet Cleaner Original200ml+Lizol Floor Cleaner Citrus200ml,Cleaning & Household,bb Combo,2024-01-02,1,74.48,74.48
T0000207,C07522,"Kids Toothpaste - 2-5yrs, Bubble Fruit, Motu-Patlu, With Colgate Toothbrush, Super Junior, 0-2 Yrs",Beauty & Hygiene,Colgate,2024-02-06,1,59.0,59.0
T0000208,C07522,Sandwich Biscuits Fab - Jam In Fruit Flavour,Snacks & Branded Foods,Parle,2024-06-03,3,21.0,63.0
T0000209,C07523,Oil - Gingelly,Beauty & Hygiene,Moti's,2024-01-04,1,90.0,90.0
T0000210,C07523,Oil - Gingelly,Beauty & Hygiene,Moti's,2024-01-22,1,75.0,75.0
T0000211,C07523,Organic Classic Lemon Ice Tea,Gourmet & World Food,Brewhouse Tea Brewing Co.,2024-03-29,2,36.0,72.0
T0000212,C07523,Oil - Mustard,Beauty & Hygiene,Moti's,2024-02-28,1,90.0,90.0
T0000213,C07523,Face Pack - Herbal Multani Mati,Beauty & Hygiene,Moti's,2024-02-17,3,50.0,150.0
T0000214,C07523,Organic Classic Peach Ice Tea,Beverages,Brewhouse Tea Brewing Co.,2024-02-10,2,54.0,108.0
T0000215,C07523,Cleanse Green Tea - Whole Leaf Loose Tea,Gourmet & World Food,Cambridge Tea Party,2024-02-29,1,75.0,75.0
T0000216,C07523,Masala - Kitchen,"Foodgrains, Oil & Masala",Aachi,2024-02-22,1,29.7,29.7
T0000217,C07524,Ridge Gourd - Sliced,Fruits & Vegetables,Fresho,2024-01-06,1,33.0,33.0
T0000218,C07524,Organic Masoor - Malka,"Foodgrains, Oil & Masala",Organic Tattva,2024-05-03,1,85.5,85.5
T0000219,C07524,Powder Masala - Vangi Bhath,"Foodgrains, Oil & Masala",Ogara,2024-05-11,1,45.0,45.0
T0000220,C07524,"Red Chilli - Round, Pesticide Free","Foodgrains, Oil & Masala",Safe Harvest,2024-04-06,2,88.11,176.22
T0000221,C07524,Baby Potato,Fruits & Vegetables,Fresho,2024-06-21,1,20.0,20.0
T0000222,C07524,Nachoz - Sizzling Peri Peri,Snacks & Branded Foods,ACT II,2024-05-08,1,27.0,27.0
T0000223,C07524,T-Plus Masala Powder For Tea & Milk,"Foodgrains, Oil & Masala",Mdh,2024-02-25,1,46.0,46.0
T0000224,C07524,"Incense Sticks - Padma Pushpa, Coloured",Cleaning & Household,GIRI,2024-04-08,1,50.0,50.0
T0000225,C07524,Tapioca - Organically Grown,Fruits & Vegetables,Fresho,2024-01-10,1,18.0,18.0
T0000226,C07524,Organic - Rice/Akki Semi polished,"Foodgrains, Oil & Masala",Phalada Pure & Sure,2024-05-01,3,71.25,213.75
T0000227,C07525,Sweet Care - Low GI Sugar,"Foodgrains, Oil & Masala",Parry's,2024-01-17,1,50.0,50.0
T0000228,C07525,"Pure Refined - Sugar, Sulphur Free/Sakkare","Foodgrains, Oil & Masala",Parry's,2024-04-20,2,75.0,150.0
T0000229,C07525,Condoms - Extra Thin,Beauty & Hygiene,Durex,2024-06-25,1,72.0,72.0
T0000230,C07525,Tea - Ginger Zing,Beverages,Tetley,2024-05-29,1,70.0,70.0
T0000231,C07526,Coin Parota - Half Cooked,Snacks & Branded Foods,Asal,2024-03-15,3,30.0,90.0
T0000232,C07526,Instant Filter Coffee - Decoction,Beverages,Mr South,2024-04-20,1,65.0,65.0
