customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
C03162,18,14,1464.75,3,5,3,353
C03163,11,12,1818.0,4,4,4,444
C03164,2,11,2684.0,5,4,5,545
C03165,8,10,2813.0,4,3,5,435
C03166,35,5,843.5,2,1,2,212
C03167,5,15,2565.64,5,5,5,555
C03168,20,3,385.0,3,1,1,311
C03169,52,15,1599.0,1,5,3,153
C03170,35,3,208.0,2,1,1,211
C03171,101,2,510.0,1,1,1,111
C03172,35,10,1202.0,2,3,3,233
C03173,13,19,3847.92,3,5,5,355
C03174,17,8,1298.2,3,2,3,323
C03175,29,3,299.0,2,1,1,211
C03176,21,8,1263.1100000000001,2,2,3,223
C03177,24,3,1397.49,2,1,3,213
C03178,4,12,1960.0,5,4,4,544
C03179,97,2,360.0,1,1,1,111
C03180,57,5,449.0,1,1,1,111
C03181,43,9,1351.0,1,3,3,133
C03182,12,14,2118.7,4,5,4,454
C03183,12,9,1329.9099999999999,4,3,3,433
C03184,43,10,2320.4,1,3,4,134
C03185,9,4,742.5,4,1,2,412
C03186,4,3,1120.0,5,1,3,513
C03187,12,6,895.0,4,1,2,412
C03188,95,3,450.0,1,1,1,111
C03189,17,6,1638.2,3,1,3,313
C03190,3,13,3455.7200000000003,5,4,5,545
C03191,3,16,1948.56,5,5,4,554
C03192,19,4,3459.0,3,1,5,315
C03193,8,13,1333.05,4,4,3,443
C03194,17,6,150.0,3,1,1,311
C03195,17,6,1866.58,3,1,4,314
C03196,8,7,1196.6399999999999,4,2,3,423
C03197,2,17,3281.9,5,5,5,555
C03198,6,9,744.5,5,3,2,532
C03199,32,5,856.0,2,1,2,212
C03200,14,8,616.88,3,2,1,321
C03201,21,10,2135.0,2,3,4,234
C03202,9,7,2597.25,4,2,5,425
C03203,31,6,497.75,2,1,1,211
C03204,9,15,3510.0,4,5,5,455
C03205,5,17,2492.7,5,5,4,554
C03206,51,2,400.0,1,1,1,111
C03207,65,9,2320.0,1,3,4,134
C03208,5,18,3249.04,5,5,5,555
C03209,10,8,1128.0,4,2,3,423
C03210,7,16,4164.0,4,5,5,455
C03211,15,15,4847.5,3,5,5,355
C03212,27,10,3960.94,2,3,5,235
C03213,49,8,1098.56,1,2,3,123
C03214,9,9,1143.12,4,3,3,433
C03215,3,19,1924.36,5,5,4,554
C03216,18,15,1035.0,3,5,2,352
C03217,8,10,1769.1,4,3,4,434
C03218,30,8,955.0,2,2,2,222
C03219,12,4,642.1,4,1,1,411
C03220,2,9,1363.0,5,3,3,533
C03221,71,3,245.41,1,1,1,111
C03222,6,11,3510.0,5,4,5,545
C03223,54,9,721.01,1,3,2,132
C03224,24,12,1178.21,2,4,3,243
C03225,20,11,1610.9,3,4,3,343
C03226,19,12,3736.0,3,4,5,345
C03227,11,6,1088.0,4,1,2,412
C03228,11,8,2791.0,4,2,5,425
C03229,8,14,1908.26,4,5,4,454
C03230,3,12,2244.0,5,4,4,544
C03231,11,6,570.0,4,1,1,411
C03232,15,7,690.0,3,2,2,322
C03233,12,8,2565.0,4,2,5,425
C03234,25,15,2268.1,2,5,4,254
C03235,6,14,1765.5,5,5,4,554
C03236,19,7,850.0,3,2,2,322
C03237,5,13,2836.34,5,4,5,545
C03238,29,2,547.5,2,1,1,211
C03239,10,7,1607.56,4,2,3,423
C03240,40,10,979.71,1,3,2,132
C03241,7,15,1559.0,4,5,3,453
C03242,5,16,2178.0,5,5,4,554
C03243,77,4,372.0,1,1,1,111
C03244,9,10,2595.1,4,3,5,435
C03245,11,12,1351.31,4,4,3,443
C03246,22,12,1735.42,2,4,4,244
C03247,53,10,2770.0,1,3,5,135
C03248,2,13,2195.35,5,4,4,544
C03249,5,15,1222.75,5,5,3,553
C03250,8,12,786.25,4,4,2,442
C03251,8,15,4114.14,4,5,5,455
C03252,67,2,120.0,1,1,1,111
C03253,25,4,194.0,2,1,1,211
C03254,10,10,1175.0,4,3,3,433
C03255,16,6,2457.45,3,1,4,314
C03256,40,11,1030.0,1,4,2,142
C03257,54,8,876.0,1,2,2,122
C03258,13,17,2771.8,3,5,5,355
C03259,19,7,1412.75,3,2,3,323
C03260,25,7,1632.67,2,2,3,223
C03261,15,14,4861.0,3,5,5,355
C03262,50,5,1159.0,1,1,3,113
C03263,18,8,1490.72,3,2,3,323
C03264,12,9,1711.99,4,3,4,434
C03265,54,5,528.0,1,1,1,111
C03266,7,19,3072.7200000000003,4,5,5,455
C03267,14,6,932.0,3,1,2,312
C03268,27,7,1753.0,2,2,4,224
C03269,7,8,2014.72,4,2,4,424
C03270,15,10,731.0,3,3,2,332
C03271,24,11,827.0,2,4,2,242
C03272,3,13,804.5,5,4,2,542
C03273,14,3,353.65,3,1,1,311
C03274,2,8,473.0,5,2,1,521
C03275,2,11,4386.5,5,4,5,545
C03276,66,7,1902.6,1,2,4,124
C03277,34,5,234.0,2,1,1,211
C03278,25,4,372.4,2,1,1,211
C03279,15,13,540.5,3,4,1,341
C03280,63,7,751.23,1,2,2,122
C03281,6,18,2732.81,5,5,5,555
C03282,49,6,488.01,1,1,1,111
C03283,12,15,2261.0,4,5,4,454
C03284,35,9,2024.0,2,3,4,234
C03285,15,14,2548.96,3,5,5,355
C03286,20,9,584.02,3,3,1,331
C03287,37,7,1024.0,1,2,2,122
C03288,5,14,5075.5,5,5,5,555
C03289,6,7,506.0,5,2,1,521
C03290,17,8,2826.8,3,2,5,325
C03291,7,12,2885.0,4,4,5,445
C03292,9,20,2764.75,4,5,5,455
C03293,51,8,567.0,1,2,1,121
C03294,20,11,1316.3,3,4,3,343
C03295,41,10,1182.5,1,3,3,133
C03296,29,9,1107.7,2,3,3,233
C03297,27,13,1813.0,2,4,4,244
C03298,14,6,798.1,3,1,2,312
C03299,32,14,6602.0,2,5,5,255
C03300,99,12,2713.45,1,4,5,145
C03301,27,17,2494.2,2,5,4,254
C03302,18,7,547.0,3,2,1,321
C03303,25,9,745.0,2,3,2,232
C03304,33,5,623.0,2,1,1,211
C03305,21,6,1350.0,2,1,3,213
C03306,12,5,832.0,4,1,2,412
C03307,73,6,477.4,1,1,1,111
C03308,29,15,1670.0,2,5,3,253
C03309,28,15,3160.0,2,5,5,255
C03310,12,8,740.0,4,2,2,422
C03311,10,9,1535.3600000000001,4,3,3,433
C03312,8,17,2965.0,4,5,5,455
C03313,8,13,2608.6,4,4,5,445
C03314,7,10,1478.75,4,3,3,433
C03315,35,6,911.0,2,1,2,212
C03316,11,9,1001.0,4,3,2,432
C03317,4,7,1180.43,5,2,3,523
C03318,15,13,1562.0,3,4,3,343
C03319,8,18,2368.2,4,5,4,454
C03320,2,2,300.0,5,1,1,511
C03321,2,14,2199.17,5,5,4,554
C03322,47,9,1036.2,1,3,2,132
C03323,13,13,1790.0,3,4,4,344
C03324,15,10,1453.25,3,3,3,333
C03325,58,10,1305.0,1,3,3,133
C03326,29,15,4155.5599999999995,2,5,5,255
C03327,29,9,754.5,2,3,2,232
C03328,36,9,1016.75,1,3,2,132
C03329,14,13,1681.4,3,4,3,343
C03330,66,2,385.0,1,1,1,111
C03331,44,10,4058.5,1,3,5,135
C03332,2,19,4389.89,5,5,5,555
C03333,7,14,1895.34,4,5,4,454
C03334,8,17,2572.75,4,5,5,455
C03335,66,7,580.0,1,2,1,121
C03336,4,3,686.0,5,1,2,512
C03337,11,13,3466.0,4,4,5,445
C03338,45,4,461.67,1,1,1,111
C03339,14,6,894.1800000000001,3,1,2,312
C03340,6,10,2880.75,5,3,5,535
C03341,33,7,457.0,2,2,1,221
C03342,63,2,1238.0,1,1,3,113
C03343,54,8,1074.88,1,2,2,122
C03344,9,7,990.9,4,2,2,422
C03345,15,6,951.0,3,1,2,312
C03346,9,3,940.0,4,1,2,412
C03347,13,10,4405.5,3,3,5,335
C03348,25,10,1209.9,2,3,3,233
C03349,24,9,1301.5,2,3,3,233
C03350,7,19,4041.2,4,5,5,455
C03351,22,11,1085.0,2,4,2,242
C03352,18,9,2306.0,3,3,4,334
C03353,15,5,523.25,3,1,1,311
C03354,3,17,3975.52,5,5,5,555
C03355,25,8,1525.0,2,2,3,223
C03356,30,7,825.0,2,2,2,222
C03357,21,11,1208.0,2,4,3,243
C03358,43,2,357.0,1,1,1,111
C03359,33,2,86.85,2,1,1,211
C03360,40,9,2169.5,1,3,4,134
C03361,41,6,445.0,1,1,1,111
C03362,28,6,508.63,2,1,1,211
C03363,3,9,1741.35,5,3,4,534
C03364,8,7,1023.24,4,2,2,422
C03365,50,11,2209.86,1,4,4,144
C03366,8,14,1823.0,4,5,4,454
C03367,6,8,1177.0,5,2,3,523
C03368,5,19,3561.7,5,5,5,555
C03369,49,7,1755.0,1,2,4,124
C03370,15,9,1377.4,3,3,3,333
C03371,10,7,2648.38,4,2,5,425
C03372,2,15,1420.0,5,5,3,553
C03373,16,13,1017.0,3,4,2,342
C03374,5,13,5018.63,5,4,5,545
C03375,16,14,2272.29,3,5,4,354
C03376,54,7,1047.0,1,2,2,122
C03377,18,19,4427.65,3,5,5,355
C03378,9,6,419.25,4,1,1,411
C03379,3,13,1044.37,5,4,2,542
C03380,23,16,1797.02,2,5,4,254
C03381,38,3,349.0,1,1,1,111
C03382,45,5,856.0,1,1,2,112
C03383,19,10,1491.75,3,3,3,333
C03384,38,13,3060.0,1,4,5,145
C03385,4,2,140.0,5,1,1,511
C03386,23,16,4740.9,2,5,5,255
C03387,85,6,1373.0,1,1,3,113
C03388,2,8,1995.0,5,2,4,524
C03389,2,13,1777.88,5,4,4,544
C03390,25,10,1840.9,2,3,4,234
C03391,18,13,1864.54,3,4,4,344
C03392,22,6,1102.0,2,1,3,213
C03393,5,8,1406.24,5,2,3,523
C03394,26,4,914.64,2,1,2,212
C03395,19,14,1945.0,3,5,4,354
C03396,93,3,269.0,1,1,1,111
C03397,7,7,963.59,4,2,2,422
C03398,6,13,2689.5,5,4,5,545
C03399,22,8,698.0,2,2,2,222
C03400,17,4,1376.0,3,1,3,313
C03401,23,10,1635.0,2,3,3,233
C03402,44,6,1128.5,1,1,3,113
C03403,18,15,3558.0,3,5,5,355
C03404,10,10,1016.0,4,3,2,432
C03405,26,7,1593.75,2,2,3,223
C03406,62,6,1898.0,1,1,4,114
C03407,5,4,594.45,5,1,1,511
C03408,4,14,2947.64,5,5,5,555
C03409,4,6,1775.0,5,1,4,514
C03410,2,18,4042.75,5,5,5,555
C03411,2,11,844.0,5,4,2,542
C03412,61,2,220.0,1,1,1,111
C03413,12,9,2350.0,4,3,4,434
C03414,42,14,785.54,1,5,2,152
C03415,15,13,2123.5,3,4,4,344
C03416,41,6,625.27,1,1,1,111
C03417,6,12,4153.62,5,4,5,545
C03418,6,8,1440.0,5,2,3,523
C03419,6,9,947.0,5,3,2,532
C03420,7,13,1522.0,4,4,3,443
C03421,23,9,1639.0,2,3,3,233
C03422,26,7,799.5,2,2,2,222
C03423,18,9,1080.2,3,3,2,332
C03424,17,15,513.4,3,5,1,351
C03425,6,10,1085.0,5,3,2,532
C03426,40,7,630.0,1,2,1,121
C03427,7,14,1511.0,4,5,3,453
C03428,13,10,1043.25,3,3,2,332
C03429,10,14,3442.0,4,5,5,455
C03430,8,2,182.5,4,1,1,411
C03431,63,8,647.5,1,2,1,121
C03432,3,10,2323.8,5,3,4,534
C03433,14,9,1486.93,3,3,3,333
C03434,29,8,507.0,2,2,1,221
C03435,28,11,828.0,2,4,2,242
C03436,50,7,570.0,1,2,1,121
C03437,26,12,2723.0,2,4,5,245
C03438,75,2,367.5,1,1,1,111
C03439,5,12,2441.17,5,4,4,544
C03440,21,13,3417.96,2,4,5,245
C03441,8,15,2436.95,4,5,4,454
C03442,10,13,3948.0,4,4,5,445
C03443,50,2,255.8,1,1,1,111
C03444,3,6,670.0,5,1,2,512
C03445,19,11,818.65,3,4,2,342
C03446,54,12,1323.6399999999999,1,4,3,143
C03447,21,10,1378.8,2,3,3,233
C03448,39,14,1773.0,1,5,4,154
C03449,8,9,1477.0,4,3,3,433
C03450,9,9,1252.85,4,3,3,433
C03451,2,13,1788.91,5,4,4,544
C03452,6,12,1814.0,5,4,4,544
C03453,4,14,2858.76,5,5,5,555
C03454,24,9,2072.1,2,3,4,234
C03455,52,8,1088.0,1,2,2,122
C03456,3,3,610.0,5,1,1,511
C03457,37,3,171.15,1,1,1,111
C03458,6,8,1568.0,5,2,3,523
C03459,18,4,204.0,3,1,1,311
C03460,16,15,6410.0,3,5,5,355
C03461,3,12,953.95,5,4,2,542
C03462,5,19,4065.0,5,5,5,555
C03463,8,5,379.6,4,1,1,411
C03464,5,14,2122.65,5,5,4,554
C03465,15,6,587.5,3,1,1,311
C03466,117,2,254.0,1,1,1,111
C03467,16,13,2352.85,3,4,4,344
C03468,16,15,2070.0,3,5,4,354
C03469,42,6,632.77,1,1,1,111
C03470,6,16,4565.34,5,5,5,555
C03471,94,3,159.0,1,1,1,111
C03472,4,6,1555.0,5,1,3,513
C03473,15,7,760.2,3,2,2,322
C03474,7,12,1367.0,4,4,3,443
C03475,59,8,1811.0,1,2,4,124
C03476,45,9,979.85,1,3,2,132
C03477,10,16,3851.19,4,5,5,455
C03478,8,18,2790.64,4,5,5,455
C03479,12,7,1982.1,4,2,4,424
C03480,2,7,798.88,5,2,2,522
C03481,15,13,1699.21,3,4,4,344
C03482,29,11,2030.0,2,4,4,244
C03483,35,9,925.0,2,3,2,232
C03484,50,4,449.14,1,1,1,111
C03485,6,14,2381.27,5,5,4,554
C03486,9,19,2508.99,4,5,5,455
C03487,26,9,1143.6,2,3,3,233
C03488,14,13,2146.16,3,4,4,344
C03489,51,4,454.0,1,1,1,111
C03490,8,6,452.0,4,1,1,411
C03491,26,5,646.5,2,1,1,211
C03492,6,12,8052.45,5,4,5,545
C03493,48,6,979.0,1,1,2,112
C03494,5,6,867.78,5,1,2,512
C03495,11,13,1576.02,4,4,3,443
C03496,22,5,2415.0,2,1,4,214
C03497,9,9,2092.0,4,3,4,434
C03498,80,6,755.0,1,1,2,112
C03499,25,12,1795.56,2,4,4,244
C03500,51,8,462.5,1,2,1,121
C03501,10,9,2395.1,4,3,4,434
C03502,2,7,1024.72,5,2,2,522
C03503,33,13,1647.0,2,4,3,243
C03504,23,14,2093.0,2,5,4,254
C03505,15,10,1154.5,3,3,3,333
C03506,26,13,870.0,2,4,2,242
C03507,3,13,570.0,5,4,1,541
C03508,6,6,1400.25,5,1,3,513
C03509,17,8,881.0,3,2,2,322
C03510,87,2,172.0,1,1,1,111
C03511,3,11,2514.0,5,4,5,545
C03512,38,10,2368.44,1,3,4,134
C03513,11,9,1501.5,4,3,3,433
C03514,26,10,1213.58,2,3,3,233
C03515,15,15,1981.8899999999999,3,5,4,354
C03516,4,6,517.0,5,1,1,511
C03517,16,16,1704.74,3,5,4,354
C03518,9,7,2890.0,4,2,5,425
C03519,57,7,5941.0,1,2,5,125
C03520,27,8,1938.0,2,2,4,224
C03521,17,8,881.0,3,2,2,322
C03522,5,9,1205.0,5,3,3,533
C03523,9,4,538.65,4,1,1,411
C03524,2,9,1090.0,5,3,2,532
C03525,2,9,2585.0,5,3,5,535
C03526,17,16,1700.53,3,5,4,354
C03527,7,13,3160.0,4,4,5,445
C03528,159,2,265.0,1,1,1,111
C03529,38,13,4291.0,1,4,5,145
C03530,17,8,591.0,3,2,1,321
C03531,10,15,3939.0499999999997,4,5,5,455
C03532,3,15,3445.5299999999997,5,5,5,555
C03533,10,4,351.65,4,1,1,411
C03534,13,18,2651.5,3,5,5,355
C03535,16,6,1094.0,3,1,2,312
C03536,8,4,370.0,4,1,1,411
C03537,22,5,950.25,2,1,2,212
C03538,11,19,3226.84,4,5,5,455
C03539,22,17,3520.91,2,5,5,255
C03540,20,17,2711.96,3,5,5,355
C03541,39,8,371.0,1,2,1,121
C03542,4,6,475.0,5,1,1,511
C03543,48,2,340.0,1,1,1,111
C03544,17,9,1926.5,3,3,4,334
C03545,25,5,836.0,2,1,2,212
C03546,3,15,3643.4,5,5,5,555
C03547,20,6,408.7,3,1,1,311
C03548,10,15,2618.6,4,5,5,455
C03549,2,12,3250.0,5,4,5,545
C03550,14,19,5299.65,3,5,5,355
C03551,81,2,371.04,1,1,1,111
C03552,44,3,340.0,1,1,1,111
C03553,6,12,1800.96,5,4,4,544
C03554,7,6,940.1,4,1,2,412
C03555,10,10,1040.35,4,3,2,432
C03556,14,8,1718.17,3,2,4,324
C03557,8,9,968.64,4,3,2,432
C03558,18,10,1695.0,3,3,3,333
C03559,20,10,1638.72,3,3,3,333
C03560,25,11,1929.92,2,4,4,244
C03561,15,13,6144.25,3,4,5,345
C03562,7,6,812.0,4,1,2,412
C03563,11,9,1996.0,4,3,4,434
C03564,27,9,2228.0,2,3,4,234
C03565,10,6,498.0,4,1,1,411
C03566,21,12,1642.12,2,4,3,243
C03567,11,9,1824.0,4,3,4,434
C03568,5,14,3570.5,5,5,5,555
C03569,11,12,1314.12,4,4,3,443
C03570,35,7,1005.0,2,2,2,222
C03571,14,10,2323.75,3,3,4,334
C03572,16,10,1758.0,3,3,4,334
C03573,17,12,1194.45,3,4,3,343
C03574,5,13,1403.0,5,4,3,543
C03575,3,10,1187.9,5,3,3,533
C03576,31,2,387.0,2,1,1,211
C03577,15,14,2863.25,3,5,5,355
C03578,40,3,775.0,1,1,2,112
C03579,12,6,1339.0,4,1,3,413
C03580,19,6,656.0,3,1,1,311
C03581,78,4,2145.0,1,1,4,114
C03582,79,3,164.0,1,1,1,111
C03583,15,9,2480.0,3,3,4,334
C03584,32,4,279.0,2,1,1,211
C03585,2,9,1348.0,5,3,3,533
C03586,8,16,4080.5,4,5,5,455
C03587,97,2,201.0,1,1,1,111
C03588,12,8,2275.0,4,2,4,424
C03589,3,9,1472.0,5,3,3,533
C03590,9,15,1435.0,4,5,3,453
C03591,2,14,1296.0,5,5,3,553
C03592,5,8,919.0,5,2,2,522
C03593,23,10,2930.25,2,3,5,235
C03594,2,12,859.0,5,4,2,542
C03595,19,9,905.0,3,3,2,332
C03596,15,14,1758.4,3,5,4,354
C03597,14,14,878.8,3,5,2,352
C03598,36,3,418.0,1,1,1,111
C03599,7,14,1320.0,4,5,3,453
C03600,11,11,1080.0,4,4,2,442
C03601,31,6,2882.4,2,1,5,215
C03602,10,15,1839.87,4,5,4,454
C03603,15,8,1294.08,3,2,3,323
C03604,75,2,171.60000000000002,1,1,1,111
C03605,17,15,3054.5,3,5,5,355
C03606,63,4,1509.6,1,1,3,113
C03607,7,6,883.0,4,1,2,412
C03608,16,7,1578.0,3,2,3,323
C03609,8,8,956.6700000000001,4,2,2,422
C03610,20,7,4220.0,3,2,5,325
C03611,11,15,1846.0,4,5,4,454
C03612,4,7,671.64,5,2,2,522
C03613,8,7,2314.0,4,2,4,424
C03614,5,11,4005.0,5,4,5,545
C03615,42,15,2037.0,1,5,4,154
C03616,2,13,1274.75,5,4,3,543
C03617,57,8,945.0,1,2,2,122
C03618,39,10,2080.1,1,3,4,134
C03619,11,10,1468.5,4,3,3,433
C03620,35,4,1229.0,2,1,3,213
C03621,14,15,2402.5,3,5,4,354
C03622,18,10,884.1800000000001,3,3,2,332
C03623,8,8,1875.5,4,2,4,424
C03624,3,7,2696.0,5,2,5,525
C03625,2,18,5809.42,5,5,5,555
C03626,37,8,1550.0,1,2,3,123
C03627,4,8,1218.0,5,2,3,523
C03628,2,11,3692.0,5,4,5,545
C03629,11,13,2766.0,4,4,5,445
C03630,33,13,1737.3,2,4,4,244
C03631,5,11,1666.0,5,4,3,543
C03632,9,8,2066.0,4,2,4,424
C03633,3,12,3167.8,5,4,5,545
C03634,19,6,465.0,3,1,1,311
C03635,35,7,1408.5,2,2,3,223
C03636,22,6,632.61,2,1,1,211
C03637,14,17,4165.17,3,5,5,355
C03638,10,4,580.0,4,1,1,411
C03639,20,12,2383.0,3,4,4,344
C03640,19,16,2173.9,3,5,4,354
C03641,2,12,890.0,5,4,2,542
C03642,5,3,334.0,5,1,1,511
C03643,19,7,1035.0,3,2,2,322
C03644,15,10,1496.25,3,3,3,333
C03645,13,8,666.0,3,2,1,321
C03646,6,12,1936.2,5,4,4,544
C03647,17,6,1053.5,3,1,2,312
C03648,6,16,2786.43,5,5,5,555
C03649,71,7,1054.37,1,2,2,122
C03650,14,12,1768.4,3,4,4,344
C03651,33,9,1254.7,2,3,3,233
C03652,29,8,3934.0,2,2,5,225
C03653,28,7,1322.0,2,2,3,223
C03654,16,8,1029.64,3,2,2,322
C03655,4,13,850.0,5,4,2,542
C03656,8,13,1676.25,4,4,3,443
C03657,7,3,504.0,4,1,1,411
C03658,11,9,525.0,4,3,1,431
C03659,5,8,720.25,5,2,2,522
C03660,18,10,1342.65,3,3,3,333
C03661,9,13,3012.3,4,4,5,445
C03662,10,8,921.0,4,2,2,422
C03663,5,13,1758.0,5,4,4,544
C03664,3,17,3501.25,5,5,5,555
C03665,5,12,1767.0,5,4,4,544
C03666,15,18,2149.78,3,5,4,354
C03667,20,12,6352.0,3,4,5,345
C03668,19,10,1347.54,3,3,3,333
