customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
C13665,29,9,6373.45,2,3,4,234
C13666,18,11,8681.5,3,4,5,345
C13667,26,7,5801.49,2,2,4,224
C13668,51,10,1036.0,1,3,1,131
C13669,28,9,10950.05,2,3,5,235
C13670,14,16,4545.0,3,5,3,353
C13671,3,18,16391.46,5,5,5,555
C13672,9,15,7010.45,4,5,4,454
C13673,2,18,8953.48,5,5,5,555
C13674,17,21,12062.66,3,5,5,355
C13675,9,16,17495.0,4,5,5,455
C13676,28,4,378.75,2,1,1,211
C13677,20,7,4654.35,3,2,3,323
C13678,33,14,18341.71,2,5,5,255
C13679,6,21,9386.65,5,5,5,555
C13680,23,6,1626.25,2,1,1,211
C13681,44,10,6295.6,1,3,4,134
C13682,26,4,893.0,2,1,1,211
C13683,20,17,13244.900000000001,3,5,5,355
C13684,9,10,1750.0,4,3,1,431
C13685,18,4,4800.0,3,1,3,313
C13686,7,8,1933.0,4,2,1,421
C13687,3,7,2705.0,5,2,2,522
C13688,5,15,6528.470000000001,5,5,4,554
C13689,34,11,5385.99,2,4,3,243
C13690,18,6,1575.0,3,1,1,311
C13691,18,9,3934.44,3,3,3,333
C13692,13,8,5224.6900000000005,3,2,3,323
C13693,10,9,6451.58,4,3,4,434
C13694,31,9,2949.5,2,3,2,232
C13695,5,16,10494.61,5,5,5,555
C13696,5,13,3999.0,5,4,3,543
C13697,46,7,2196.0,1,2,1,121
C13698,2,20,12503.58,5,5,5,555
C13699,4,7,2990.72,5,2,2,522
C13700,55,6,1724.0,1,1,1,111
C13701,36,11,8382.96,1,4,4,144
C13702,23,7,1170.17,2,2,1,221
C13703,42,10,8558.73,1,3,5,135
C13704,20,14,11912.73,3,5,5,355
C13705,19,11,2883.0,3,4,2,342
C13706,2,10,4714.0,5,3,3,533
C13707,20,3,2447.0,3,1,2,312
C13708,6,14,11950.289999999999,5,5,5,555
C13709,24,4,5849.84,2,1,4,214
C13710,7,8,5004.85,4,2,3,423
C13711,8,11,6738.25,4,4,4,444
C13712,40,7,1055.0,1,2,1,121
C13713,5,9,4950.0,5,3,3,533
C13714,3,16,6350.82,5,5,4,554
C13715,16,13,5067.0,3,4,3,343
C13716,16,6,8262.869999999999,3,1,4,314
C13717,27,9,3711.3900000000003,2,3,2,232
C13718,23,9,6492.280000000001,2,3,4,234
C13719,16,13,8215.04,3,4,4,344
C13720,45,5,2058.36,1,1,1,111
C13721,3,7,6974.64,5,2,4,524
C13722,16,21,22046.67,3,5,5,355
C13723,23,9,1824.98,2,3,1,231
C13724,21,10,15882.0,3,3,5,335
C13725,23,4,595.0,2,1,1,211
C13726,28,8,4759.77,2,2,3,223
C13727,11,6,1940.0,4,1,1,411
C13728,18,5,2790.0,3,1,2,312
C13729,11,10,2734.06,4,3,2,432
C13730,42,4,2967.18,1,1,2,112
C13731,46,9,9011.39,1,3,5,135
C13732,5,6,1369.22,5,1,1,511
C13733,54,6,5295.0,1,1,3,113
C13734,4,13,4228.0,5,4,3,543
C13735,4,10,5103.0,5,3,3,533
C13736,6,7,5483.0,5,2,3,523
C13737,9,10,6801.55,4,3,4,434
C13738,6,20,11982.42,5,5,5,555
C13739,5,7,4167.0,5,2,3,523
C13740,24,7,5631.0,2,2,3,223
C13741,20,10,6960.1,3,3,4,334
C13742,14,8,2780.0,3,2,2,322
C13743,13,14,14634.61,3,5,5,355
C13744,54,6,3783.7400000000002,1,1,2,112
C13745,10,10,5972.44,4,3,4,434
C13746,26,11,8129.71,2,4,4,244
C13747,2,19,19021.06,5,5,5,555
C13748,106,4,1498.0,1,1,1,111
C13749,18,9,6452.0,3,3,4,334
C13750,3,12,17769.880000000005,5,4,5,545
C13751,15,6,1978.0900000000001,3,1,1,311
C13752,14,11,1860.0,3,4,1,341
C13753,17,4,3211.0,3,1,2,312
C13754,48,4,2125.36,1,1,1,111
C13755,4,8,5261.0,5,2,3,523
C13756,63,6,361.18,1,1,1,111
C13757,2,14,5147.5,5,5,3,553
C13758,5,8,3876.18,5,2,2,522
C13759,59,5,9994.66,1,1,5,115
C13760,5,15,9847.75,5,5,5,555
C13761,2,8,7838.0,5,2,4,524
C13762,20,13,21947.78,3,4,5,345
C13763,2,8,3558.08,5,2,2,522
C13764,27,15,10746.0,2,5,5,255
C13765,9,5,207.60000000000002,4,1,1,411
C13766,118,3,1435.0,1,1,1,111
C13767,12,6,2164.0,4,1,1,411
C13768,13,10,4856.04,3,3,3,333
C13769,13,9,4914.0,3,3,3,333
C13770,47,8,5396.0,1,2,3,123
C13771,91,3,824.0,1,1,1,111
C13772,87,3,1208.75,1,1,1,111
C13773,14,6,2994.0,3,1,2,312
C13774,11,8,3037.0,4,2,2,422
C13775,8,13,6449.92,4,4,4,444
C13776,56,4,1235.0,1,1,1,111
C13777,61,8,8010.0,1,2,4,124
C13778,4,14,12300.0,5,5,5,555
C13779,29,7,2596.0,2,2,2,222
C13780,15,15,6896.4,3,5,4,354
C13781,3,6,3806.17,5,1,2,512
C13782,22,16,5823.0,2,5,4,254
C13783,12,14,14943.6,4,5,5,455
C13784,22,13,9591.73,2,4,5,245
C13785,7,16,9234.0,4,5,5,455
C13786,16,8,1775.0,3,2,1,321
C13787,4,6,3625.0,5,1,2,512
C13788,11,5,1460.0,4,1,1,411
C13789,24,12,3957.16,2,4,3,243
C13790,13,6,2485.5,3,1,2,312
C13791,10,3,832.6,4,1,1,411
C13792,36,10,4040.55,1,3,3,133
C13793,2,9,7508.270000000001,5,3,4,534
C13794,15,15,8245.76,3,5,4,354
C13795,6,11,3282.0,5,4,2,542
C13796,30,5,5608.610000000001,2,1,3,213
C13797,24,3,1615.0,2,1,1,211
C13798,27,10,15609.0,2,3,5,235
C13799,10,5,2892.0,4,1,2,412
C13800,7,12,3000.0,4,4,2,442
C13801,5,12,10817.84,5,4,5,545
C13802,24,9,5437.220000000001,2,3,3,233
C13803,68,3,1744.0,1,1,1,111
C13804,25,8,2881.0,2,2,2,222
C13805,10,8,2145.0,4,2,1,421
C13806,54,6,5509.360000000001,1,1,3,113
C13807,23,6,2560.2,2,1,2,212
C13808,5,7,5879.61,5,2,4,524
C13809,2,17,6957.85,5,5,4,554
C13810,44,5,1440.0,1,1,1,111
C13811,12,10,4828.59,4,3,3,433
C13812,7,13,9125.0,4,4,5,445
C13813,25,3,609.0,2,1,1,211
C13814,21,7,2066.0,3,2,1,321
C13815,2,12,7408.58,5,4,4,544
C13816,6,7,4542.0,5,2,3,523
C13817,2,8,8726.869999999999,5,2,5,525
C13818,10,13,9565.75,4,4,5,445
C13819,3,11,10597.750000000002,5,4,5,545
C13820,6,8,2024.0,5,2,1,521
C13821,8,12,9143.369999999999,4,4,5,445
C13822,9,9,3920.05,4,3,2,432
C13823,6,10,5281.59,5,3,3,533
C13824,7,18,11889.14,4,5,5,455
C13825,29,6,2732.0,2,1,2,212
C13826,11,13,8181.9,4,4,4,444
C13827,29,4,1822.42,2,1,1,211
C13828,8,12,5421.0,4,4,3,443
C13829,13,2,900.0,3,1,1,311
C13830,18,18,10551.14,3,5,5,355
C13831,3,3,718.78,5,1,1,511
C13832,4,13,10662.68,5,4,5,545
C13833,12,20,13318.26,4,5,5,455
C13834,37,21,16162.57,1,5,5,155
C13835,60,7,2060.0,1,2,1,121
C13836,4,12,5810.0,5,4,4,544
C13837,5,10,3402.36,5,3,2,532
C13838,12,12,4945.0,4,4,3,443
C13839,84,6,3213.74,1,1,2,112
C13840,43,5,11472.0,1,1,5,115
C13841,12,14,7515.48,4,5,4,454
C13842,7,15,14677.0,4,5,5,455
C13843,82,4,1809.5,1,1,1,111
C13844,8,12,4359.0,4,4,3,443
C13845,5,14,7718.0,5,5,4,554
C13846,23,14,5643.0,2,5,3,253
C13847,3,5,3610.0,5,1,2,512
C13848,52,8,3763.0,1,2,2,122
C13849,28,6,4262.0,2,1,3,213
C13850,40,7,2129.04,1,2,1,121
C13851,7,9,7881.500000000001,4,3,4,434
C13852,31,10,5955.0,2,3,4,234
C13853,10,9,3261.0,4,3,2,432
C13854,2,9,4340.33,5,3,3,533
C13855,36,4,2351.73,1,1,2,112
C13856,29,7,2208.4,2,2,1,221
C13857,19,11,5047.48,3,4,3,343
C13858,12,6,6424.940000000002,4,1,4,414
C13859,16,10,7368.55,3,3,4,334
C13860,53,6,2478.71,1,1,2,112
C13861,24,12,3475.0,2,4,2,242
C13862,31,9,3854.33,2,3,2,232
C13863,2,7,1810.0,5,2,1,521
C13864,12,8,2660.0,4,2,2,422
C13865,15,11,7492.940000000002,3,4,4,344
C13866,49,8,6345.0,1,2,4,124
C13867,15,4,1531.0,3,1,1,311
C13868,47,7,3629.0,1,2,2,122
C13869,4,8,2617.1800000000003,5,2,2,522
C13870,6,14,5396.889999999999,5,5,3,553
C13871,3,10,5217.9400000000005,5,3,3,533
C13872,32,3,1968.0,2,1,1,211
C13873,5,16,16786.0,5,5,5,555
C13874,8,8,2565.0,4,2,2,422
C13875,10,13,9519.060000000001,4,4,5,445
C13876,14,12,8058.2,3,4,4,344
C13877,141,2,155.0,1,1,1,111
C13878,107,2,928.0,1,1,1,111
C13879,3,7,12495.0,5,2,5,525
C13880,26,16,7814.64,2,5,4,254
C13881,30,7,1889.0,2,2,1,221
C13882,24,6,1411.45,2,1,1,211
C13883,45,8,3804.9,1,2,2,122
C13884,28,20,17191.16,2,5,5,255
C13885,5,9,2328.35,5,3,1,531
C13886,22,11,6051.59,2,4,4,244
C13887,9,10,5294.88,4,3,3,433
C13888,44,13,6576.96,1,4,4,144
C13889,16,9,3794.2799999999997,3,3,2,332
C13890,10,11,7597.04,4,4,4,444
C13891,30,9,7387.0,2,3,4,234
C13892,49,7,1080.0,1,2,1,121
C13893,13,14,10100.0,3,5,5,355
C13894,13,14,9064.940000000002,3,5,5,355
C13895,10,6,6249.51,4,1,4,414
C13896,14,8,5858.9,3,2,4,324
C13897,14,14,7723.389999999999,3,5,4,354
C13898,12,8,1799.43,4,2,1,421
C13899,47,5,753.0,1,1,1,111
C13900,84,2,860.0,1,1,1,111
C13901,21,9,3589.4,3,3,2,332
C13902,14,6,10391.9,3,1,5,315
C13903,3,5,5214.639999999999,5,1,3,513
C13904,28,13,10949.89,2,4,5,245
C13905,20,8,4587.0,3,2,3,323
C13906,2,4,673.0,5,1,1,511
C13907,28,13,5849.6,2,4,4,244
C13908,3,9,2707.22,5,3,2,532
C13909,3,5,8032.0,5,1,4,514
C13910,11,8,5407.280000000001,4,2,3,423
C13911,61,5,8478.270000000004,1,1,4,114
C13912,12,15,9017.23,4,5,5,455
C13913,51,6,1360.0,1,1,1,111
C13914,10,13,5670.0,4,4,3,443
C13915,3,12,6594.0,5,4,4,544
C13916,32,3,4556.0,2,1,3,213
C13917,91,4,1395.92,1,1,1,111
C13918,4,11,10003.490000000002,5,4,5,545
C13919,9,9,7515.13,4,3,4,434
C13920,15,13,3444.0,3,4,2,342
C13921,10,16,7722.0,4,5,4,454
C13922,12,14,7354.25,4,5,4,454
C13923,34,12,7485.82,2,4,4,244
C13924,34,15,7362.3,2,5,4,254
C13925,18,8,2815.0,3,2,2,322
C13926,32,16,10938.5,2,5,5,255
C13927,3,13,9106.0,5,4,5,545
C13928,62,7,7285.7,1,2,4,124
C13929,39,9,3544.0,1,3,2,132
C13930,17,5,3787.0,3,1,2,312
C13931,26,13,10961.5,2,4,5,245
C13932,2,21,11000.13,5,5,5,555
C13933,13,12,2170.0,3,4,1,341
C13934,80,10,5709.0,1,3,3,133
C13935,48,5,4919.0,1,1,3,113
C13936,63,4,1603.0,1,1,1,111
C13937,2,16,9697.03,5,5,5,555
C13938,37,4,1858.0,1,1,1,111
C13939,10,7,2723.0,4,2,2,422
C13940,10,10,9644.0,4,3,5,435
C13941,13,6,4885.09,3,1,3,313
C13942,41,10,3339.0,1,3,2,132
C13943,3,9,2645.2200000000003,5,3,2,532
C13944,5,13,6469.0,5,4,4,544
C13945,2,10,6097.0,5,3,4,534
C13946,7,5,2269.0,4,1,1,411
C13947,14,8,9394.940000000002,3,2,5,325
C13948,37,9,3149.0,1,3,2,132
C13949,2,10,10245.15,5,3,5,535
C13950,26,13,13895.0,2,4,5,245
C13951,44,3,811.09,1,1,1,111
C13952,4,14,14811.36,5,5,5,555
C13953,3,10,4968.38,5,3,3,533
C13954,2,10,8287.820000000002,5,3,4,534
C13955,30,6,1642.75,2,1,1,211
C13956,15,9,12301.34,3,3,5,335
C13957,3,15,5362.0,5,5,3,553
C13958,26,13,12902.84,2,4,5,245
C13959,12,11,4124.0,4,4,3,443
C13960,42,6,3493.0,1,1,2,112
C13961,49,3,4696.6,1,1,3,113
C13962,4,21,14299.84,5,5,5,555
C13963,7,15,5082.0,4,5,3,453
C13964,19,11,2741.0,3,4,2,342
C13965,6,6,1707.25,5,1,1,511
C13966,8,3,4296.0,4,1,3,413
C13967,16,19,10087.289999999999,3,5,5,355
C13968,14,13,7409.599999999999,3,4,4,344
C13969,2,13,16284.23,5,4,5,545
C13970,23,10,7468.37,2,3,4,234
C13971,3,14,5961.75,5,5,4,554
C13972,23,9,1666.0,2,3,1,231
C13973,4,10,4445.35,5,3,3,533
C13974,9,13,8477.63,4,4,4,444
C13975,18,17,9314.79,3,5,5,355
C13976,17,6,1370.96,3,1,1,311
C13977,2,7,8469.720000000001,5,2,4,524
C13978,4,9,4727.25,5,3,3,533
C13979,97,10,3124.59,1,3,2,132
C13980,15,10,7713.0,3,3,4,334
C13981,41,8,7035.0,1,2,4,124
C13982,41,10,5775.16,1,3,3,133
C13983,12,8,5871.0,4,2,4,424
C13984,13,8,6473.0599999999995,3,2,4,324
C13985,18,3,1731.0,3,1,1,311
C13986,6,13,7722.0,5,4,4,544
C13987,55,6,2105.2,1,1,1,111
C13988,9,4,2634.0,4,1,2,412
C13989,8,12,7215.0,4,4,4,444
C13990,5,4,930.0,5,1,1,511
C13991,12,10,7403.78,4,3,4,434
C13992,15,8,17858.4,3,2,5,325
C13993,7,12,5653.0,4,4,3,443
C13994,2,10,4796.62,5,3,3,533
C13995,37,15,6770.58,1,5,4,154
C13996,9,15,11618.630000000001,4,5,5,455
C13997,49,5,1500.0,1,1,1,111
C13998,39,10,10446.46,1,3,5,135
C13999,26,7,4370.670000000001,2,2,3,223
C14000,56,4,1780.0,1,1,1,111
C14001,17,8,4475.3,3,2,3,323
C14002,2,15,8133.0,5,5,4,554
C14003,15,15,10779.22,3,5,5,355
C14004,15,9,5928.0,3,3,4,334
C14005,124,3,1265.0,1,1,1,111
C14006,5,7,8737.25,5,2,5,525
C14007,32,6,4242.0,2,1,3,213
C14008,52,4,1090.08,1,1,1,111
C14009,7,10,7767.6,4,3,4,434
C14010,12,13,12164.57,4,4,5,445
C14011,56,7,3877.4300000000003,1,2,2,122
C14012,14,8,4510.08,3,2,3,323
C14013,22,12,7318.84,2,4,4,244
C14014,37,8,3650.0,1,2,2,122
C14015,13,15,1870.4,3,5,1,351
C14016,60,6,3838.0,1,1,2,112
C14017,31,9,2291.75,2,3,1,231
C14018,5,5,4262.43,5,1,3,513
C14019,10,13,8108.2,4,4,4,444
C14020,15,9,3148.0,3,3,2,332
C14021,40,5,5043.53,1,1,3,113
C14022,7,12,3434.0,4,4,2,442
C14023,11,7,2135.0,4,2,1,421
C14024,27,9,8830.07,2,3,5,235
C14025,34,8,4668.5,2,2,3,223
C14026,16,6,2113.0,3,1,1,311
C14027,6,5,3708.48,5,1,2,512
C14028,19,10,3739.0,3,3,2,332
C14029,46,2,1830.0,1,1,1,111
C14030,20,13,5545.5,3,4,3,343
C14031,33,9,3521.19,2,3,2,232
C14032,2,8,1667.6,5,2,1,521
C14033,15,7,5928.0599999999995,3,2,4,324
C14034,100,2,1906.8,1,1,1,111
C14035,2,6,2782.4,5,1,2,512
C14036,24,13,11095.0,2,4,5,245
C14037,6,9,2095.5,5,3,1,531
C14038,10,15,2295.0,4,5,1,451
C14039,10,20,9981.67,4,5,5,455
C14040,5,14,5496.0,5,5,3,553
C14041,4,10,2751.35,5,3,2,532
C14042,11,17,12306.33,4,5,5,455
C14043,2,12,4179.5,5,4,3,543
C14044,5,12,5301.75,5,4,3,543
C14045,10,6,5677.0,4,1,3,413
C14046,15,8,3537.0,3,2,2,322
C14047,15,3,1027.71,3,1,1,311
C14048,56,5,2942.0,1,1,2,112
C14049,9,19,11259.1,4,5,5,455
C14050,16,8,3394.0,3,2,2,322
C14051,14,12,4925.0,3,4,3,343
C14052,37,2,728.0,1,1,1,111
C14053,31,6,7346.84,2,1,4,214
C14054,10,8,3528.0,4,2,2,422
C14055,2,15,5968.96,5,5,4,554
C14056,2,9,5144.35,5,3,3,533
C14057,22,8,2783.3100000000004,2,2,2,222
C14058,2,11,3170.0,5,4,2,542
C14059,40,8,7980.0,1,2,4,124
C14060,18,10,1645.75,3,3,1,331
C14061,25,16,8781.32,2,5,5,255
C14062,10,20,11240.320000000002,4,5,5,455
C14063,16,11,3020.0,3,4,2,342
C14064,27,6,4746.0,2,1,3,213
C14065,11,7,7700.0,4,2,4,424
C14066,13,7,6521.0,3,2,4,324
C14067,31,13,7994.49,2,4,4,244
C14068,2,10,4653.0,5,3,3,533
C14069,17,8,3784.0,3,2,2,322
C14070,13,9,5374.63,3,3,3,333
C14071,23,8,6395.0,2,2,4,224
C14072,13,7,2680.0,3,2,2,322
C14073,3,13,9930.67,5,4,5,545
C14074,7,8,3672.02,4,2,2,422
C14075,25,12,23612.75,2,4,5,245
C14076,10,8,3273.0,4,2,2,422
C14077,9,5,2222.18,4,1,1,411
C14078,2,13,5928.0,5,4,4,544
C14079,17,11,6060.24,3,4,4,344
C14080,8,10,2000.0,4,3,1,431
C14081,5,9,3799.39,5,3,2,532
C14082,8,8,6410.0,4,2,4,424
C14083,8,20,10187.7,4,5,5,455
C14084,4,15,8827.09,5,5,5,555
C14085,3,8,4418.290000000001,5,2,3,523
C14086,50,9,1893.0,1,3,1,131
C14087,2,14,2284.01,5,5,1,551
C14088,8,21,13617.03,4,5,5,455
C14089,5,19,8060.95,5,5,4,554
C14090,97,4,2334.0,1,1,2,112
C14091,20,4,1059.0,3,1,1,311
C14092,9,11,5870.28,4,4,4,444
C14093,3,9,7542.76,5,3,4,534
C14094,2,12,15003.100000000006,5,4,5,545
C14095,11,9,6648.0,4,3,4,434
C14096,6,8,3895.05,5,2,2,522
C14097,15,10,2412.0,3,3,2,332
C14098,31,6,4894.0,2,1,3,213
C14099,38,10,18639.0,1,3,5,135
C14100,15,3,1009.0,3,1,1,311
C14101,7,10,5518.23,4,3,3,433
C14102,23,3,3061.0,2,1,2,212
C14103,71,11,3221.0,1,4,2,142
C14104,13,4,1049.0,3,1,1,311
C14105,16,6,4360.05,3,1,3,313
C14106,3,12,10385.0,5,4,5,545
C14107,4,10,2530.24,5,3,2,532
C14108,2,13,9041.470000000001,5,4,5,545
C14109,10,6,2005.3,4,1,1,411
C14110,5,15,15278.5,5,5,5,555
C14111,15,7,6942.0,3,2,4,324
C14112,3,13,6601.5,5,4,4,544
C14113,33,13,6878.04,2,4,4,244
C14114,29,6,2894.7400000000002,2,1,2,212
C14115,23,15,7365.1,2,5,4,254
C14116,26,18,12369.720000000001,2,5,5,255
C14117,37,6,3029.0,1,1,2,112
C14118,3,20,9129.76,5,5,5,555
C14119,30,10,3385.0,2,3,2,232
C14120,9,9,6324.0,4,3,4,434
C14121,10,7,13987.06,4,2,5,425
C14122,7,8,4711.120000000001,4,2,3,423
C14123,91,3,1499.0,1,1,1,111
C14124,7,16,9590.0,4,5,5,455
C14125,22,7,2592.0,2,2,2,222
C14126,11,10,2828.56,4,3,2,432
C14127,14,15,2823.75,3,5,2,352
C14128,44,6,6891.8,1,1,4,114
C14129,20,6,5779.940000000002,3,1,4,314
C14130,10,6,4746.0,4,1,3,413
C14131,8,16,9121.15,4,5,5,455
C14132,5,12,4463.0,5,4,3,543
C14133,18,20,15395.8,3,5,5,355
C14134,40,10,4114.05,1,3,3,133
C14135,21,6,4069.69,3,1,3,313
C14136,16,10,5597.45,3,3,3,333
C14137,2,6,2067.91,5,1,1,511
C14138,9,15,9018.0,4,5,5,455
C14139,29,6,6420.0,2,1,4,214
C14140,18,9,5250.21,3,3,3,333
C14141,36,4,1604.3600000000001,1,1,1,111
C14142,12,10,6620.0,4,3,4,434
C14143,5,8,4869.0,5,2,3,523
C14144,50,8,4634.470000000001,1,2,3,123
C14145,7,8,4853.83,4,2,3,423
C14146,8,3,1008.0,4,1,1,411
C14147,58,7,1939.32,1,2,1,121
C14148,17,13,9631.04,3,4,5,345
C14149,72,6,3828.0,1,1,2,112
C14150,37,8,1637.0,1,2,1,121
C14151,10,9,2138.2599999999998,4,3,1,431
C14152,33,20,9725.46,2,5,5,255
