customer_id,Recency,Frequency,Monetary,gender,age,city,membership_type,avg_rating,discount_applied,satisfaction
149,19,16,1180.8,Female,30,New York,Gold,4.7,True,Satisfied
150,15,11,790.2,Male,34,Los Angeles,Silver,4.0,False,Neutral
151,39,10,505.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
152,13,20,1470.5,Male,30,San Francisco,Gold,4.8,False,Satisfied
153,54,13,710.4,Male,27,Miami,Silver,4.1,True,Unsatisfied
154,23,7,430.8,Female,37,Houston,Bronze,3.4,False,Neutral
155,27,15,1140.6,Female,31,New York,Gold,4.6,True,Satisfied
156,13,12,810.9,Male,35,Los Angeles,Silver,4.3,False,Neutral
157,39,9,485.25,Female,41,Chicago,Bronze,3.6,True,Unsatisfied
158,10,21,1500.1,Male,28,San Francisco,Gold,4.9,False,Satisfied
159,33,10,670.3,Male,32,Miami,Silver,3.8,True,Unsatisfied
160,19,8,460.5,Female,36,Houston,Bronze,3.1,False,Neutral
161,20,16,1190.8,Female,30,New York,Gold,4.5,True,Satisfied
162,14,13,830.75,Male,33,Los Angeles,Silver,4.2,False,Satisfied
163,37,9,520.4,Female,42,Chicago,Bronze,3.5,True,Unsatisfied
164,10,18,1370.2,Male,29,San Francisco,Gold,4.7,False,Satisfied
165,47,12,690.6,Male,26,Miami,Silver,3.9,True,Unsatisfied
166,24,8,440.9,Female,38,Houston,Bronze,3.2,False,Neutral
167,22,14,1160.3,Female,32,New York,Gold,4.4,True,Satisfied
168,17,11,800.2,Male,34,Los Angeles,Silver,4.1,False,Neutral
169,40,10,500.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
170,12,20,1460.5,Male,30,San Francisco,Gold,4.8,False,Satisfied
171,53,13,700.4,Male,27,Miami,Silver,4.0,True,Unsatisfied
172,21,7,420.8,Female,37,Houston,Bronze,3.1,False,Unknown
173,26,15,1130.6,Female,31,New York,Gold,4.5,True,Satisfied
174,12,12,820.9,Male,35,Los Angeles,Silver,4.3,False,Neutral
175,38,9,480.25,Female,41,Chicago,Bronze,3.6,True,Unsatisfied
176,9,21,1490.1,Male,28,San Francisco,Gold,4.9,False,Satisfied
177,32,10,680.3,Male,32,Miami,Silver,3.8,True,Unsatisfied
178,18,8,470.5,Female,36,Houston,Bronze,3.0,False,Neutral
179,19,16,1180.8,Female,30,New York,Gold,4.7,True,Satisfied
180,15,11,790.2,Male,34,Los Angeles,Silver,4.0,False,Neutral
181,39,10,505.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
182,13,20,1470.5,Male,30,San Francisco,Gold,4.8,False,Satisfied
183,54,13,710.4,Male,27,Miami,Silver,4.1,True,Unsatisfied
184,23,7,430.8,Female,37,Houston,Bronze,3.4,False,Neutral
185,27,15,1140.6,Female,31,New York,Gold,4.6,True,Satisfied
186,13,12,810.9,Male,35,Los Angeles,Silver,4.3,False,Neutral
187,39,9,485.25,Female,41,Chicago,Bronze,3.6,True,Unsatisfied
188,10,21,1500.1,Male,28,San Francisco,Gold,4.9,False,Satisfied
189,33,10,670.3,Male,32,Miami,Silver,3.8,True,Unsatisfied
190,19,8,460.5,Female,36,Houston,Bronze,3.1,False,Neutral
191,20,16,1190.8,Female,30,New York,Gold,4.5,True,Satisfied
192,14,13,830.75,Male,33,Los Angeles,Silver,4.2,False,Satisfied
193,37,9,520.4,Female,42,Chicago,Bronze,3.5,True,Unsatisfied
194,10,18,1370.2,Male,29,San Francisco,Gold,4.7,False,Satisfied
195,47,12,690.6,Male,26,Miami,Silver,3.9,True,Unsatisfied
196,24,8,440.9,Female,38,Houston,Bronze,3.2,False,Neutral
197,22,14,1160.3,Female,32,New York,Gold,4.4,True,Satisfied
198,17,11,800.2,Male,34,Los Angeles,Silver,4.1,False,Neutral
199,40,10,500.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
200,12,20,1460.5,Male,30,San Francisco,Gold,4.8,False,Satisfied
201,53,13,700.4,Male,27,Miami,Silver,4.0,True,Unsatisfied
202,21,7,420.8,Female,37,Houston,Bronze,3.1,False,Neutral
203,26,15,1130.6,Female,31,New York,Gold,4.5,True,Satisfied
204,12,12,820.9,Male,35,Los Angeles,Silver,4.3,False,Neutral
205,38,9,480.25,Female,41,Chicago,Bronze,3.6,True,Unsatisfied
206,9,21,1490.1,Male,28,San Francisco,Gold,4.9,False,Satisfied
207,32,10,680.3,Male,32,Miami,Silver,3.8,True,Unsatisfied
208,18,8,470.5,Female,36,Houston,Bronze,3.0,False,Neutral
209,19,16,1180.8,Female,30,New York,Gold,4.7,True,Satisfied
210,15,11,790.2,Male,34,Los Angeles,Silver,4.0,False,Neutral
211,39,10,505.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
212,13,20,1470.5,Male,30,San Francisco,Gold,4.8,False,Satisfied
213,54,13,710.4,Male,27,Miami,Silver,4.1,True,Unsatisfied
214,23,7,430.8,Female,37,Houston,Bronze,3.4,False,Neutral
215,27,15,1140.6,Female,31,New York,Gold,4.6,True,Satisfied
216,13,12,810.9,Male,35,Los Angeles,Silver,4.3,False,Neutral
217,39,9,485.25,Female,41,Chicago,Bronze,3.6,True,Unsatisfied
218,10,21,1500.1,Male,28,San Francisco,Gold,4.9,False,Satisfied
219,33,10,670.3,Male,32,Miami,Silver,3.8,True,Unsatisfied
220,19,8,460.5,Female,36,Houston,Bronze,3.1,False,Neutral
221,20,16,1190.8,Female,30,New York,Gold,4.5,True,Satisfied
222,14,13,830.75,Male,33,Los Angeles,Silver,4.2,False,Satisfied
223,37,9,520.4,Female,42,Chicago,Bronze,3.5,True,Unsatisfied
224,10,18,1370.2,Male,29,San Francisco,Gold,4.7,False,Satisfied
225,47,12,690.6,Male,26,Miami,Silver,3.9,True,Unsatisfied
226,24,8,440.9,Female,38,Houston,Bronze,3.2,False,Neutral
227,22,14,1160.3,Female,32,New York,Gold,4.4,True,Satisfied
228,17,11,800.2,Male,34,Los Angeles,Silver,4.1,False,Neutral
229,40,10,500.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
230,12,20,1460.5,Male,30,San Francisco,Gold,4.8,False,Satisfied
231,53,13,700.4,Male,27,Miami,Silver,4.0,True,Unsatisfied
232,21,7,420.8,Female,37,Houston,Bronze,3.1,False,Neutral
233,26,15,1130.6,Female,31,New York,Gold,4.5,True,Satisfied
234,12,12,820.9,Male,35,Los Angeles,Silver,4.3,False,Neutral
235,38,9,480.25,Female,41,Chicago,Bronze,3.6,True,Unsatisfied
236,9,21,1490.1,Male,28,San Francisco,Gold,4.9,False,Satisfied
237,32,10,680.3,Male,32,Miami,Silver,3.8,True,Unsatisfied
238,18,8,470.5,Female,36,Houston,Bronze,3.0,False,Neutral
239,19,16,1180.8,Female,30,New York,Gold,4.7,True,Satisfied
240,15,11,790.2,Male,34,Los Angeles,Silver,4.0,False,Neutral
241,39,10,505.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
242,13,20,1470.5,Male,30,San Francisco,Gold,4.8,False,Satisfied
243,54,13,710.4,Male,27,Miami,Silver,4.1,True,Unsatisfied
244,23,7,430.8,Female,37,Houston,Bronze,3.4,False,Unknown
245,26,15,1130.6,Female,31,New York,Gold,4.5,True,Satisfied
246,12,12,820.9,Male,35,Los Angeles,Silver,4.3,False,Neutral
247,38,9,480.25,Female,41,Chicago,Bronze,3.6,True,Unsatisfied
248,9,21,1490.1,Male,28,San Francisco,Gold,4.9,False,Satisfied
249,32,10,680.3,Male,32,Miami,Silver,3.8,True,Unsatisfied
250,18,8,470.5,Female,36,Houston,Bronze,3.0,False,Neutral
251,19,16,1180.8,Female,30,New York,Gold,4.7,True,Satisfied
252,15,11,790.2,Male,34,Los Angeles,Silver,4.0,False,Neutral
253,39,10,505.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
254,13,20,1470.5,Male,30,San Francisco,Gold,4.8,False,Satisfied
255,54,13,710.4,Male,27,Miami,Silver,4.1,True,Unsatisfied
256,23,7,430.8,Female,37,Houston,Bronze,3.4,False,Neutral
257,27,15,1140.6,Female,31,New York,Gold,4.6,True,Satisfied
258,13,12,810.9,Male,35,Los Angeles,Silver,4.3,False,Neutral
259,39,9,485.25,Female,41,Chicago,Bronze,3.6,True,Unsatisfied
260,10,21,1500.1,Male,28,San Francisco,Gold,4.9,False,Satisfied
261,33,10,670.3,Male,32,Miami,Silver,3.8,True,Unsatisfied
262,19,8,460.5,Female,36,Houston,Bronze,3.1,False,Neutral
263,20,16,1190.8,Female,30,New York,Gold,4.5,True,Satisfied
264,14,13,830.75,Male,33,Los Angeles,Silver,4.2,False,Satisfied
265,37,9,520.4,Female,42,Chicago,Bronze,3.5,True,Unsatisfied
266,10,18,1370.2,Male,29,San Francisco,Gold,4.7,False,Satisfied
267,47,12,690.6,Male,26,Miami,Silver,3.9,True,Unsatisfied
268,24,8,440.9,Female,38,Houston,Bronze,3.2,False,Neutral
269,22,14,1160.3,Female,32,New York,Gold,4.4,True,Satisfied
270,17,11,800.2,Male,34,Los Angeles,Silver,4.1,False,Neutral
271,40,10,500.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
272,12,20,1460.5,Male,30,San Francisco,Gold,4.8,False,Satisfied
273,53,13,700.4,Male,27,Miami,Silver,4.0,True,Unsatisfied
274,23,7,430.8,Female,37,Houston,Bronze,3.4,False,Neutral
275,27,15,1140.6,Female,31,New York,Gold,4.5,True,Satisfied
276,12,12,820.9,Male,35,Los Angeles,Silver,4.3,False,Neutral
277,38,9,480.25,Female,41,Chicago,Bronze,3.6,True,Unsatisfied
278,9,21,1490.1,Male,28,San Francisco,Gold,4.9,False,Satisfied
279,32,10,680.3,Male,32,Miami,Silver,3.8,True,Unsatisfied
280,18,8,470.5,Female,36,Houston,Bronze,3.0,False,Neutral
281,19,16,1180.8,Female,30,New York,Gold,4.7,True,Satisfied
282,15,11,790.2,Male,34,Los Angeles,Silver,4.0,False,Neutral
283,39,10,505.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
284,13,20,1470.5,Male,30,San Francisco,Gold,4.8,False,Satisfied
285,54,13,710.4,Male,27,Miami,Silver,4.1,True,Unsatisfied
286,23,7,430.8,Female,37,Houston,Bronze,3.4,False,Neutral
287,26,15,1130.6,Female,31,New York,Gold,4.5,True,Satisfied
288,13,12,820.9,Male,35,Los Angeles,Silver,4.3,False,Neutral
289,39,9,485.25,Female,41,Chicago,Bronze,3.6,True,Unsatisfied
290,10,21,1500.1,Male,28,San Francisco,Gold,4.9,False,Satisfied
291,33,10,670.3,Male,32,Miami,Silver,3.8,True,Unsatisfied
292,19,8,460.5,Female,36,Houston,Bronze,3.1,False,Neutral
293,20,16,1190.8,Female,30,New York,Gold,4.5,True,Satisfied
294,14,13,830.75,Male,33,Los Angeles,Silver,4.2,False,Satisfied
295,37,9,520.4,Female,42,Chicago,Bronze,3.5,True,Unsatisfied
296,10,18,1370.2,Male,29,San Francisco,Gold,4.7,False,Satisfied
297,47,12,690.6,Male,26,Miami,Silver,3.9,True,Unsatisfied
298,24,8,440.9,Female,38,Houston,Bronze,3.2,False,Neutral
299,22,14,1160.3,Female,32,New York,Gold,4.4,True,Satisfied
300,17,11,800.2,Male,34,Los Angeles,Silver,4.1,False,Neutral
301,11,19,1420.8,Male,36,San Francisco,Gold,4.6,False,Satisfied
302,50,14,730.4,Female,29,Miami,Silver,4.0,True,Unsatisfied
303,21,7,450.6,Female,35,Houston,Bronze,3.3,False,Neutral
304,18,17,1210.6,Male,31,New York,Gold,4.8,True,Satisfied
305,16,11,780.9,Male,27,Los Angeles,Silver,4.2,False,Neutral
306,35,10,495.25,Female,42,Chicago,Bronze,3.5,True,Unsatisfied
307,9,18,1390.2,Male,29,San Francisco,Gold,4.7,False,Satisfied
308,46,12,670.6,Male,26,Miami,Silver,3.9,True,Unsatisfied
309,25,8,460.9,Female,38,Houston,Bronze,3.2,False,Neutral
310,21,14,1170.3,Female,32,New York,Gold,4.5,True,Satisfied
311,14,11,810.2,Male,34,Los Angeles,Silver,4.0,False,Neutral
312,38,9,515.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
313,12,20,1450.5,Male,30,San Francisco,Gold,4.8,False,Satisfied
314,52,13,690.4,Male,27,Miami,Silver,4.1,True,Unsatisfied
315,24,7,420.8,Female,37,Houston,Bronze,3.4,False,Neutral
316,26,15,1130.6,Female,31,New York,Gold,4.5,True,Satisfied
317,13,12,820.9,Male,35,Los Angeles,Silver,4.3,False,Neutral
318,39,9,480.25,Female,41,Chicago,Bronze,3.6,True,Unsatisfied
319,9,21,1490.1,Male,28,San Francisco,Gold,4.9,False,Satisfied
320,32,10,680.3,Male,32,Miami,Silver,3.8,True,Unsatisfied
321,18,8,470.5,Female,36,Houston,Bronze,3.0,False,Neutral
322,19,16,1180.8,Female,30,New York,Gold,4.7,True,Satisfied
323,15,11,790.2,Male,34,Los Angeles,Silver,4.0,False,Neutral
324,39,10,505.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
325,13,20,1470.5,Male,30,San Francisco,Gold,4.8,False,Satisfied
326,54,13,710.4,Male,27,Miami,Silver,4.1,True,Unsatisfied
327,23,7,430.8,Female,37,Houston,Bronze,3.4,False,Neutral
328,27,15,1140.6,Female,31,New York,Gold,4.5,True,Satisfied
329,13,12,820.9,Male,35,Los Angeles,Silver,4.3,False,Neutral
330,39,9,485.25,Female,41,Chicago,Bronze,3.6,True,Unsatisfied
331,10,21,1500.1,Male,28,San Francisco,Gold,4.9,False,Satisfied
332,33,10,670.3,Male,32,Miami,Silver,3.8,True,Unsatisfied
333,19,8,460.5,Female,36,Houston,Bronze,3.1,False,Neutral
334,20,16,1190.8,Female,30,New York,Gold,4.5,True,Satisfied
335,14,13,830.75,Male,33,Los Angeles,Silver,4.2,False,Satisfied
336,37,9,520.4,Female,42,Chicago,Bronze,3.5,True,Unsatisfied
337,10,18,1370.2,Male,29,San Francisco,Gold,4.7,False,Satisfied
338,47,12,690.6,Male,26,Miami,Silver,3.9,True,Unsatisfied
339,24,8,440.9,Female,38,Houston,Bronze,3.2,False,Neutral
340,22,14,1160.3,Female,32,New York,Gold,4.4,True,Satisfied
341,17,11,800.2,Male,34,Los Angeles,Silver,4.1,False,Neutral
342,40,9,525.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
343,11,20,1460.5,Male,30,San Francisco,Gold,4.8,False,Satisfied
344,55,13,720.4,Male,27,Miami,Silver,4.0,True,Unsatisfied
345,25,7,440.8,Female,37,Houston,Bronze,3.2,False,Neutral
346,28,15,1150.6,Female,31,New York,Gold,4.5,True,Satisfied
347,14,12,830.9,Male,35,Los Angeles,Silver,4.3,False,Neutral
348,40,9,490.25,Female,41,Chicago,Bronze,3.6,True,Unsatisfied
349,10,21,1480.1,Male,28,San Francisco,Gold,4.9,False,Satisfied
350,34,10,690.3,Male,32,Miami,Silver,3.8,True,Unsatisfied
351,20,8,480.5,Female,36,Houston,Bronze,3.1,False,Neutral
352,21,16,1170.8,Female,30,New York,Gold,4.7,True,Satisfied
353,15,11,790.2,Male,34,Los Angeles,Silver,4.0,False,Neutral
354,41,10,510.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
355,12,19,1440.5,Male,30,San Francisco,Gold,4.6,False,Satisfied
356,56,13,700.4,Male,27,Miami,Silver,4.1,True,Unsatisfied
357,26,7,410.8,Female,37,Houston,Bronze,3.4,False,Neutral
358,29,15,1160.6,Female,31,New York,Gold,4.5,True,Satisfied
359,14,12,810.9,Male,35,Los Angeles,Silver,4.3,False,Neutral
360,41,9,495.25,Female,41,Chicago,Bronze,3.6,True,Unsatisfied
361,10,21,1490.1,Male,28,San Francisco,Gold,4.9,False,Satisfied
362,35,10,660.3,Male,32,Miami,Silver,3.8,True,Unsatisfied
363,21,8,430.5,Female,36,Houston,Bronze,3.1,False,Neutral
364,22,16,1200.8,Female,30,New York,Gold,4.7,True,Satisfied
365,16,11,780.2,Male,34,Los Angeles,Silver,4.1,False,Neutral
366,42,10,505.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
367,13,20,1460.5,Male,30,San Francisco,Gold,4.8,False,Satisfied
368,57,13,710.4,Male,27,Miami,Silver,4.1,True,Unsatisfied
369,24,7,450.8,Female,37,Houston,Bronze,3.4,False,Neutral
370,30,15,1140.6,Female,31,New York,Gold,4.5,True,Satisfied
371,17,12,800.9,Male,35,Los Angeles,Silver,4.1,False,Neutral
372,42,9,475.25,Female,41,Chicago,Bronze,3.6,True,Unsatisfied
373,11,21,1480.1,Male,28,San Francisco,Gold,4.9,False,Satisfied
374,36,10,660.3,Male,32,Miami,Silver,3.8,True,Unsatisfied
375,22,8,470.5,Female,36,Houston,Bronze,3.0,False,Neutral
376,23,16,1190.8,Female,30,New York,Gold,4.5,True,Satisfied
377,18,11,770.2,Male,33,Los Angeles,Silver,4.2,False,Neutral
378,43,10,515.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
379,12,19,1450.5,Male,30,San Francisco,Gold,4.6,False,Satisfied
380,58,13,710.4,Male,27,Miami,Silver,4.1,True,Unsatisfied
381,27,7,430.8,Female,37,Houston,Bronze,3.4,False,Neutral
382,31,15,1160.6,Female,31,New York,Gold,4.5,True,Satisfied
383,15,12,820.9,Male,35,Los Angeles,Silver,4.3,False,Neutral
384,43,9,495.25,Female,41,Chicago,Bronze,3.6,True,Unsatisfied
385,10,21,1490.1,Male,28,San Francisco,Gold,4.9,False,Satisfied
386,37,10,660.3,Male,32,Miami,Silver,3.8,True,Unsatisfied
387,23,8,440.5,Female,36,Houston,Bronze,3.1,False,Neutral
388,24,16,1200.8,Female,30,New York,Gold,4.7,True,Satisfied
389,16,11,780.2,Male,34,Los Angeles,Silver,4.1,False,Neutral
390,44,10,505.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
391,13,20,1460.5,Male,30,San Francisco,Gold,4.8,False,Satisfied
392,59,13,710.4,Male,27,Miami,Silver,4.1,True,Unsatisfied
393,28,7,450.8,Female,37,Houston,Bronze,3.4,False,Neutral
394,32,15,1140.6,Female,31,New York,Gold,4.5,True,Satisfied
395,17,12,800.9,Male,35,Los Angeles,Silver,4.1,False,Neutral
396,44,9,475.25,Female,41,Chicago,Bronze,3.6,True,Unsatisfied
397,12,21,1480.1,Male,28,San Francisco,Gold,4.9,False,Satisfied
398,38,10,660.3,Male,32,Miami,Silver,3.8,True,Unsatisfied
399,22,8,470.5,Female,36,Houston,Bronze,3.0,False,Neutral
400,25,16,1190.8,Female,30,New York,Gold,4.5,True,Satisfied
401,18,11,800.2,Male,33,Los Angeles,Silver,4.1,False,Neutral
402,45,10,515.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
403,13,19,1450.5,Male,30,San Francisco,Gold,4.6,False,Satisfied
404,60,13,710.4,Male,27,Miami,Silver,4.1,True,Unsatisfied
405,29,7,430.8,Female,37,Houston,Bronze,3.4,False,Neutral
406,33,15,1160.6,Female,31,New York,Gold,4.5,True,Satisfied
407,16,12,820.9,Male,35,Los Angeles,Silver,4.3,False,Neutral
408,45,9,495.25,Female,41,Chicago,Bronze,3.6,True,Unsatisfied
409,11,21,1490.1,Male,28,San Francisco,Gold,4.9,False,Satisfied
410,39,10,660.3,Male,32,Miami,Silver,3.8,True,Unsatisfied
411,24,8,440.5,Female,36,Houston,Bronze,3.1,False,Neutral
412,25,16,1200.8,Female,30,New York,Gold,4.7,True,Satisfied
413,17,11,780.2,Male,34,Los Angeles,Silver,4.1,False,Neutral
414,46,10,505.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
415,14,20,1460.5,Male,30,San Francisco,Gold,4.8,False,Satisfied
416,61,13,710.4,Male,27,Miami,Silver,4.1,True,Unsatisfied
417,30,7,450.8,Female,37,Houston,Bronze,3.4,False,Neutral
418,34,15,1140.6,Female,31,New York,Gold,4.5,True,Satisfied
419,19,12,800.9,Male,35,Los Angeles,Silver,4.1,False,Neutral
420,46,9,475.25,Female,41,Chicago,Bronze,3.6,True,Unsatisfied
421,12,21,1480.1,Male,28,San Francisco,Gold,4.9,False,Satisfied
422,40,10,660.3,Male,32,Miami,Silver,3.8,True,Unsatisfied
423,26,8,470.5,Female,36,Houston,Bronze,3.0,False,Neutral
424,27,16,1190.8,Female,30,New York,Gold,4.5,True,Satisfied
425,18,11,780.2,Male,34,Los Angeles,Silver,4.2,False,Neutral
426,47,10,515.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
427,14,19,1450.5,Male,30,San Francisco,Gold,4.6,False,Satisfied
428,62,13,710.4,Male,27,Miami,Silver,4.1,True,Unsatisfied
429,31,7,430.8,Female,37,Houston,Bronze,3.4,False,Neutral
430,35,15,1160.6,Female,31,New York,Gold,4.5,True,Satisfied
431,20,12,820.9,Male,35,Los Angeles,Silver,4.3,False,Neutral
432,47,9,495.25,Female,41,Chicago,Bronze,3.6,True,Unsatisfied
433,11,21,1490.1,Male,28,San Francisco,Gold,4.9,False,Satisfied
434,41,10,660.3,Male,32,Miami,Silver,3.8,True,Unsatisfied
435,28,8,440.5,Female,36,Houston,Bronze,3.1,False,Neutral
436,28,16,1200.8,Female,30,New York,Gold,4.7,True,Satisfied
437,19,11,780.2,Male,34,Los Angeles,Silver,4.1,False,Neutral
438,48,10,505.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
439,15,20,1460.5,Male,30,San Francisco,Gold,4.8,False,Satisfied
440,63,13,710.4,Male,27,Miami,Silver,4.1,True,Unsatisfied
441,32,7,450.8,Female,37,Houston,Bronze,3.4,False,Neutral
442,36,15,1140.6,Female,31,New York,Gold,4.5,True,Satisfied
443,20,12,800.9,Male,35,Los Angeles,Silver,4.1,False,Neutral
444,48,9,475.25,Female,41,Chicago,Bronze,3.6,True,Unsatisfied
445,13,21,1480.1,Male,28,San Francisco,Gold,4.9,False,Satisfied
446,42,10,660.3,Male,32,Miami,Silver,3.8,True,Unsatisfied
447,27,8,470.5,Female,36,Houston,Bronze,3.0,False,Neutral
448,28,16,1190.8,Female,30,New York,Gold,4.5,True,Satisfied
449,21,11,780.2,Male,34,Los Angeles,Silver,4.2,False,Neutral
450,49,10,515.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
