customer_id,Recency,Frequency,Monetary,gender,age,city,membership_type,avg_rating,discount_applied,satisfaction
374,36,10,660.3,Male,32,Miami,Silver,3.8,True,Unsatisfied
375,22,8,470.5,Female,36,Houston,Bronze,3.0,False,Neutral
377,18,11,770.2,Male,33,Los Angeles,Silver,4.2,False,Neutral
378,43,10,515.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
380,58,13,710.4,Male,27,Miami,Silver,4.1,True,Unsatisfied
381,27,7,430.8,Female,37,Houston,Bronze,3.4,False,Neutral
384,43,9,495.25,Female,41,Chicago,Bronze,3.6,True,Unsatisfied
386,37,10,660.3,Male,32,Miami,Silver,3.8,True,Unsatisfied
387,23,8,440.5,Female,36,Houston,Bronze,3.1,False,Neutral
390,44,10,505.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
392,59,13,710.4,Male,27,Miami,Silver,4.1,True,Unsatisfied
393,28,7,450.8,Female,37,Houston,Bronze,3.4,False,Neutral
396,44,9,475.25,Female,41,Chicago,Bronze,3.6,True,Unsatisfied
398,38,10,660.3,Male,32,Miami,Silver,3.8,True,Unsatisfied
399,22,8,470.5,Female,36,Houston,Bronze,3.0,False,Neutral
402,45,10,515.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
404,60,13,710.4,Male,27,Miami,Silver,4.1,True,Unsatisfied
405,29,7,430.8,Female,37,Houston,Bronze,3.4,False,Neutral
408,45,9,495.25,Female,41,Chicago,Bronze,3.6,True,Unsatisfied
410,39,10,660.3,Male,32,Miami,Silver,3.8,True,Unsatisfied
411,24,8,440.5,Female,36,Houston,Bronze,3.1,False,Neutral
414,46,10,505.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
416,61,13,710.4,Male,27,Miami,Silver,4.1,True,Unsatisfied
417,30,7,450.8,Female,37,Houston,Bronze,3.4,False,Neutral
420,46,9,475.25,Female,41,Chicago,Bronze,3.6,True,Unsatisfied
422,40,10,660.3,Male,32,Miami,Silver,3.8,True,Unsatisfied
423,26,8,470.5,Female,36,Houston,Bronze,3.0,False,Neutral
426,47,10,515.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
428,62,13,710.4,Male,27,Miami,Silver,4.1,True,Unsatisfied
429,31,7,430.8,Female,37,Houston,Bronze,3.4,False,Neutral
432,47,9,495.25,Female,41,Chicago,Bronze,3.6,True,Unsatisfied
434,41,10,660.3,Male,32,Miami,Silver,3.8,True,Unsatisfied
435,28,8,440.5,Female,36,Houston,Bronze,3.1,False,Neutral
438,48,10,505.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
440,63,13,710.4,Male,27,Miami,Silver,4.1,True,Unsatisfied
441,32,7,450.8,Female,37,Houston,Bronze,3.4,False,Neutral
444,48,9,475.25,Female,41,Chicago,Bronze,3.6,True,Unsatisfied
446,42,10,660.3,Male,32,Miami,Silver,3.8,True,Unsatisfied
447,27,8,470.5,Female,36,Houston,Bronze,3.0,False,Neutral
450,49,10,515.75,Female,43,Chicago,Bronze,3.3,True,Unsatisfied
